utcTimeMillis,Latitude,Longitude
1626727835438.0,37.442347903542796,-122.23598080561403
1626727836438.0,37.442214054902045,-122.23606965587688
1626727837438.0,37.44208599530388,-122.23615695496568
1626727838438.0,37.44195981498527,-122.23624418538938
1626727839438.0,37.44183415092304,-122.23633252952393
1626727840438.0,37.44170724661102,-122.23642261706003
1626727841438.0,37.441576197882554,-122.23651751252301
1626727842438.0,37.44144258238607,-122.2366231349168
1626727843438.0,37.441309316007185,-122.23674463071634
1626727844438.0,37.441176265308364,-122.23688319083448
1626727845438.0,37.44104535830299,-122.23703829296083
1626727846438.0,37.44091991829911,-122.23721026700356
1626727847438.0,37.440804502989664,-122.23739661262498
1626727848438.0,37.440696610101256,-122.23759171262179
1626727849438.0,37.44059137986889,-122.23778966219166
1626727850438.0,37.44048351478983,-122.23798483745121
1626727851438.0,37.44036991311579,-122.23817346908605
1626727852438.0,37.44025136120572,-122.2383575726753
1626727853438.0,37.440129340839015,-122.23853937826661
1626727854438.0,37.44000209354143,-122.23871871122067
1626727855438.0,37.439869404939124,-122.2388934997166
1626727856438.0,37.43973244079261,-122.23906211176526
1626727857438.0,37.439592234483015,-122.23922261089471
1626727858438.0,37.439450262784334,-122.23937176564544
1626727859438.0,37.439308468039386,-122.2395124709828
1626727860438.0,37.43916599914939,-122.23964664441303
1626727861438.0,37.43902137480941,-122.23977279731763
1626727862438.0,37.438875385965915,-122.23989242279616
1626727863438.0,37.43872761902954,-122.24000642891689
1626727864438.0,37.43857558795319,-122.24011583405218
1626727865438.0,37.43841792212361,-122.24021970441895
1626727866438.0,37.43825550691132,-122.24031736691559
1626727867438.0,37.43808844382489,-122.24040939742083
1626727868438.0,37.43791783787669,-122.24049643487766
1626727869438.0,37.4377456032464,-122.24057843912084
1626727870438.0,37.43757234525068,-122.24065863973755
1626727871438.0,37.43739936225672,-122.24074280774065
1626727872438.0,37.43722727340257,-122.24083181263816
1626727873438.0,37.437059139545575,-122.2409266685271
1626727874438.0,37.436898654507175,-122.2410300797187
1626727875438.0,37.436748815122264,-122.24114636738611
1626727876438.0,37.4366131773836,-122.24127779587316
1626727877438.0,37.436493177986414,-122.24142171128686
1626727878438.0,37.43638582825837,-122.24157083957142
1626727879438.0,37.43628777715319,-122.24171867368523
1626727880438.0,37.43619907990643,-122.24186291410835
1626727881438.0,37.436121853876145,-122.24200001443934
1626727882438.0,37.43606078783415,-122.24212457682673
1626727883438.0,37.436019942540405,-122.24222952824532
1626727884438.0,37.43599751599245,-122.24230936474703
1626727885438.0,37.43598720866542,-122.24236316597651
1626727886438.0,37.435983123463416,-122.2423943151066
1626727887438.0,37.43598105455012,-122.24241830140241
1626727888438.0,37.43597947635482,-122.24245802083884
1626727889438.0,37.43598137173358,-122.24252309814943
1626727890438.0,37.43599046027336,-122.24260617228948
1626727891438.0,37.436008637306934,-122.2426994492824
1626727892438.0,37.436035331875594,-122.2428019971421
1626727893438.0,37.43606931956575,-122.24291344227974
1626727894438.0,37.43610886929509,-122.24303143346427
1626727895438.0,37.43615260690998,-122.24315226538019
1626727896438.0,37.43619837556154,-122.24327168362426
1626727897438.0,37.43624312088032,-122.2433859510213
1626727898438.0,37.43628733430412,-122.24349718531613
1626727899438.0,37.43633312268495,-122.24360929434347
1626727900438.0,37.43638251675094,-122.24372470456915
1626727901438.0,37.436436280905,-122.24384283490647
1626727902438.0,37.43649453900867,-122.24396085522659
1626727903438.0,37.43655827277453,-122.24407794333992
1626727904438.0,37.43662759725297,-122.24419408579678
1626727905438.0,37.43670191594025,-122.2443094049986
1626727906438.0,37.43678123389478,-122.24442381554596
1626727907438.0,37.43686427218622,-122.24453823773622
1626727908438.0,37.43694932083274,-122.2446539880258
1626727909438.0,37.43703585060609,-122.24477220192504
1626727910438.0,37.43712413151362,-122.24489403162504
1626727911438.0,37.43721541757759,-122.24501943832428
1626727912438.0,37.43731047461989,-122.24514845113573
1626727913438.0,37.43740959371407,-122.24528217750166
1626727914438.0,37.437513176883314,-122.24542085313279
1626727915438.0,37.437620814626776,-122.2455627794658
1626727916438.0,37.437730901026704,-122.24570531082183
1626727917438.0,37.43784139785026,-122.24584710749855
1626727918438.0,37.437949965145535,-122.24599070147399
1626727919438.0,37.43805797641461,-122.24613853251269
1626727920438.0,37.438170036720216,-122.24629125590714
1626727921438.0,37.43828761862264,-122.24644694346618
1626727922438.0,37.438410052461265,-122.24660333603843
1626727923438.0,37.43853513348756,-122.24675822204846
1626727924438.0,37.43866082378093,-122.24691106331503
1626727925438.0,37.438785332343336,-122.24706245968483
1626727926438.0,37.438908160806136,-122.24721331668218
1626727927438.0,37.43903027727416,-122.24736587287343
1626727928438.0,37.43915350927717,-122.2475213464494
1626727929438.0,37.43927933312741,-122.24768084717292
1626727930438.0,37.43940741789189,-122.24784345572193
1626727931438.0,37.439536710426026,-122.24800810250639
1626727932438.0,37.439667000735604,-122.24817377011094
1626727933438.0,37.43979770942034,-122.24834001030635
1626727934438.0,37.43992841865907,-122.24850770352764
1626727935438.0,37.44005924693098,-122.24867684068158
1626727936438.0,37.440190242864226,-122.24884727698463
1626727937438.0,37.44032183696572,-122.2490193280155
1626727938438.0,37.44045356698653,-122.24919244674216
1626727939438.0,37.44058538129941,-122.24936535839085
1626727940438.0,37.44071737923542,-122.2495377314623
1626727941438.0,37.4408498579384,-122.249710137685
1626727942438.0,37.440983751672896,-122.24988358347296
1626727943438.0,37.441119195510176,-122.25005899759736
1626727944438.0,37.4412560188222,-122.25023642364319
1626727945438.0,37.44139410376989,-122.25041567972275
1626727946438.0,37.4415332563531,-122.25059683193608
1626727947438.0,37.44167327813403,-122.25078000406613
1626727948438.0,37.441814652010244,-122.25096501578687
1626727949438.0,37.44195696779266,-122.25115114025728
1626727950438.0,37.44209857705553,-122.25133794087586
1626727951438.0,37.442236851239386,-122.25152702033543
1626727952438.0,37.442370906518086,-122.25172004862418
1626727953438.0,37.442500681118716,-122.25191669813346
1626727954438.0,37.44262627350383,-122.25211663216906
1626727955438.0,37.44274733918513,-122.2523201270714
1626727956438.0,37.44286333300545,-122.25252739835351
1626727957438.0,37.442974691477716,-122.2527381862519
1626727958438.0,37.44308206922372,-122.25295148134816
1626727959438.0,37.443185369640894,-122.25316759284614
1626727960438.0,37.44328478781306,-122.25338621828216
1626727961438.0,37.443380299325746,-122.25360738069824
1626727962438.0,37.443471563561154,-122.25383139356195
1626727963438.0,37.4435582796233,-122.25405818809439
1626727964438.0,37.44364039588164,-122.2542865481765
1626727965438.0,37.44371760838379,-122.25451642048276
1626727966438.0,37.44378989622589,-122.25474831169606
1626727967438.0,37.44385738759164,-122.25498104625522
1626727968438.0,37.44392027795315,-122.25521296879627
1626727969438.0,37.44397912295298,-122.2554450802514
1626727970438.0,37.444033912785024,-122.2556783317769
1626727971438.0,37.44408392211417,-122.25591216802329
1626727972438.0,37.44412907761186,-122.25614654522654
1626727973438.0,37.44416931513361,-122.2563812081272
1626727974438.0,37.44420499239234,-122.25661617681946
1626727975438.0,37.44423703993466,-122.25685140494099
1626727976438.0,37.4442655268731,-122.25708709155057
1626727977438.0,37.4442899878262,-122.25732366386129
1626727978438.0,37.44430926892392,-122.2575606232015
1626727979438.0,37.44432374259654,-122.25779824810463
1626727980438.0,37.44433374411851,-122.25803712349781
1626727981438.0,37.44433951705151,-122.25827656019075
1626727982438.0,37.44434087685836,-122.25851691007996
1626727983438.0,37.44433753367748,-122.25875817512137
1626727984438.0,37.44432964519305,-122.25900111941415
1626727985438.0,37.444317857363544,-122.25924670897095
1626727986438.0,37.44430247896351,-122.25949497878267
1626727987438.0,37.44428375854173,-122.25974715992841
1626727988438.0,37.44426355677154,-122.26000288274011
1626727989438.0,37.444243184990135,-122.26026127593265
1626727990438.0,37.444222443236185,-122.26052184647308
1626727991438.0,37.44420121631262,-122.26078592829204
1626727992438.0,37.444179807361905,-122.26105163805447
1626727993438.0,37.44415732583077,-122.26131384864497
1626727994438.0,37.4441345886745,-122.26157167268366
1626727995438.0,37.444113438356425,-122.26182550857756
1626727996438.0,37.444093426979656,-122.26207542317646
1626727997438.0,37.44407389547392,-122.26232165515924
1626727998438.0,37.44405451108636,-122.26256428168169
1626727999438.0,37.44403614393568,-122.2628029911653
1626728000438.0,37.444018657437326,-122.26303798198781
1626728001438.0,37.44400168906241,-122.26326906438119
1626728002438.0,37.443984551027285,-122.26349672654406
1626728003438.0,37.44396734524249,-122.26372108205312
1626728004438.0,37.44395097858187,-122.2639435792047
1626728005438.0,37.443936627152816,-122.26416928447843
1626728006438.0,37.443926427931004,-122.26440059191196
1626728007438.0,37.44392118146697,-122.26463647435733
1626728008438.0,37.443920024607,-122.26487495690643
1626728009438.0,37.443922697167054,-122.265116077676
1626728010438.0,37.44392950593238,-122.26536175427937
1626728011438.0,37.44394045151909,-122.2656118709481
1626728012438.0,37.443955869203876,-122.26586646042902
1626728013438.0,37.4439770088336,-122.26612547630059
1626728014438.0,37.44400422478145,-122.266388695806
1626728015438.0,37.44403639896982,-122.26665699362954
1626728016438.0,37.44407307602732,-122.26693111946487
1626728017438.0,37.444115496271884,-122.26720963103068
1626728018438.0,37.44416466223028,-122.26749122131379
1626728019438.0,37.44422117435878,-122.26777337131203
1626728020438.0,37.44428452211184,-122.26805307955965
1626728021438.0,37.444353349315854,-122.26832874458414
1626728022438.0,37.44442708499891,-122.26860007817247
1626728023438.0,37.44450550617704,-122.26886662408604
1626728024438.0,37.44458924380411,-122.26912942617913
1626728025438.0,37.444678598643236,-122.26939098633004
1626728026438.0,37.44477301089657,-122.2696526167666
1626728027438.0,37.444871083328714,-122.26991338836696
1626728028438.0,37.44497439237274,-122.27017316955519
1626728029438.0,37.445084917144456,-122.2704324064447
1626728030438.0,37.445202136213325,-122.27068904631531
1626728031438.0,37.44532578767106,-122.27094264479125
1626728032438.0,37.4454560168379,-122.27119309179317
1626728033438.0,37.44559251117881,-122.27144019407378
1626728034438.0,37.4457350959339,-122.27168317949854
1626728035438.0,37.44588330126996,-122.27192225632614
1626728036438.0,37.4460358799746,-122.27215754623725
1626728037438.0,37.446192217296506,-122.27238901094223
1626728038438.0,37.446350855765274,-122.27261749538948
1626728039438.0,37.446509671654454,-122.27284434255523
1626728040438.0,37.44666811061574,-122.2730711253149
1626728041438.0,37.446826361127286,-122.27329703148635
1626728042438.0,37.446984093789496,-122.27352152138296
1626728043438.0,37.44714060675314,-122.27374582095055
1626728044438.0,37.447295902605255,-122.27396926417568
1626728045438.0,37.44745085285149,-122.27419054625378
1626728046438.0,37.44760490542372,-122.2744107552896
1626728047438.0,37.44775818782173,-122.27462961290023
1626728048438.0,37.44791097626576,-122.27484734864318
1626728049438.0,37.44806308584484,-122.27506385326495
1626728050438.0,37.448214955379584,-122.27527965659257
1626728051438.0,37.448367384103065,-122.27549545988559
1626728052438.0,37.44852144261618,-122.27571186573802
1626728053438.0,37.44867687158515,-122.27592940176051
1626728054438.0,37.448832807221436,-122.27614804510796
1626728055438.0,37.44898701158113,-122.27636807465359
1626728056438.0,37.44913845026191,-122.27659011340225
1626728057438.0,37.44928870596816,-122.27681413565931
1626728058438.0,37.44943912948124,-122.27703903184806
1626728059438.0,37.44958888403412,-122.27726204183195
1626728060438.0,37.44973568545945,-122.27748254133554
1626728061438.0,37.44987905170794,-122.27770068972808
1626728062438.0,37.450020783098026,-122.27791656762396
1626728063438.0,37.45016196310077,-122.27813183985023
1626728064438.0,37.450303436266786,-122.27834745103164
1626728065438.0,37.45044532775823,-122.27856211125068
1626728066438.0,37.45058702033704,-122.2787753589587
1626728067438.0,37.450728919573635,-122.27898897131284
1626728068438.0,37.45087127392184,-122.27920437589033
1626728069438.0,37.45101442511416,-122.27942152642152
1626728070438.0,37.45115891792625,-122.27963950723924
1626728071438.0,37.45130432541433,-122.279858467452
1626728072438.0,37.451449812611685,-122.28007879988368
1626728073438.0,37.45159521062872,-122.28030050003922
1626728074438.0,37.4517400614676,-122.2805239702993
1626728075438.0,37.451884147541655,-122.28074805440569
1626728076438.0,37.45202889701114,-122.28097145463231
1626728077438.0,37.452175159099426,-122.28119410661536
1626728078438.0,37.452322784863426,-122.28141681172401
1626728079438.0,37.45247157700185,-122.28164137174439
1626728080438.0,37.45262104904551,-122.2818689903436
1626728081438.0,37.452771757226145,-122.28209964389208
1626728082438.0,37.45292493819397,-122.28233322682615
1626728083438.0,37.453080977740335,-122.28256975413237
1626728084438.0,37.45324000659585,-122.28281012314008
1626728085438.0,37.4534020286411,-122.28305440898312
1626728086438.0,37.45356638915942,-122.28330274130201
1626728087438.0,37.453732150630366,-122.2835557849817
1626728088438.0,37.4538997981985,-122.28381238252517
1626728089438.0,37.45406826450888,-122.28406977286281
1626728090438.0,37.454236687885015,-122.28432578758509
1626728091438.0,37.45440535848283,-122.28458052575643
1626728092438.0,37.45457420985258,-122.28483528943924
1626728093438.0,37.45474302956238,-122.28509036766373
1626728094438.0,37.45491125534191,-122.28534592813284
1626728095438.0,37.45507898686037,-122.2856025958678
1626728096438.0,37.455247232652525,-122.28585956030274
1626728097438.0,37.45541632251244,-122.28611652533861
1626728098438.0,37.45558549765822,-122.2863740893363
1626728099438.0,37.455754808496444,-122.28663232435603
1626728100438.0,37.45592656788751,-122.28688977235505
1626728101438.0,37.45610225713528,-122.2871447780639
1626728102438.0,37.45628300153465,-122.28739501330269
1626728103438.0,37.456470730737756,-122.28763785806487
1626728104438.0,37.456666353818775,-122.28787231481536
1626728105438.0,37.45686931193138,-122.28809876730728
1626728106438.0,37.45707868965788,-122.28831787396199
1626728107438.0,37.45729310827421,-122.28852850776892
1626728108438.0,37.457512004782146,-122.2887288292053
1626728109438.0,37.457735407727824,-122.28891842292403
1626728110438.0,37.45796270927182,-122.28909792183445
1626728111438.0,37.45819343177791,-122.28926777881813
1626728112438.0,37.45842705080587,-122.28942782267413
1626728113438.0,37.458663581714106,-122.28957665539619
1626728114438.0,37.45890311176061,-122.28971397274417
1626728115438.0,37.459144953530924,-122.28984070789224
1626728116438.0,37.459388799557665,-122.28995707855626
1626728117438.0,37.459634753724615,-122.29006315187196
1626728118438.0,37.45988239763999,-122.29015955010219
1626728119438.0,37.46013101654964,-122.29024713193519
1626728120438.0,37.46038112059358,-122.2903244898668
1626728121438.0,37.46063385732911,-122.29039057641599
1626728122438.0,37.46088960374868,-122.29044605049322
1626728123438.0,37.46114810015977,-122.29049207950526
1626728124438.0,37.46140974189286,-122.29052680889734
1626728125438.0,37.461673042202875,-122.2905494477012
1626728126438.0,37.46193587478778,-122.29056516679418
1626728127438.0,37.46219870725577,-122.29057772068664
1626728128438.0,37.462462160726595,-122.29058789751261
1626728129438.0,37.4627262044148,-122.29059710942846
1626728130438.0,37.462990887470255,-122.29060595392242
1626728131438.0,37.46325556804133,-122.29061445564592
1626728132438.0,37.46351856079837,-122.29062258708932
1626728133438.0,37.463778290302166,-122.29063202028057
1626728134438.0,37.46403427614423,-122.29064540311343
1626728135438.0,37.46428670810013,-122.29066353350767
1626728136438.0,37.46453653513917,-122.29068511160351
1626728137438.0,37.46478446457156,-122.29070892472141
1626728138438.0,37.46503089679592,-122.29073524024012
1626728139438.0,37.46527494456184,-122.29076739021704
1626728140438.0,37.4655166839216,-122.29080803152969
1626728141438.0,37.46575704047775,-122.29085699761116
1626728142438.0,37.46599609513486,-122.29090924254952
1626728143438.0,37.46623357473655,-122.29096067539862
1626728144438.0,37.466467771466135,-122.2910119987131
1626728145438.0,37.46669397836544,-122.29106580912529
1626728146438.0,37.46690991266241,-122.29112345717117
1626728147438.0,37.46711455764927,-122.29118446424546
1626728148438.0,37.467307558798765,-122.29124693164115
1626728149438.0,37.467488902339696,-122.29131018363664
1626728150438.0,37.467660446776115,-122.29137339330305
1626728151438.0,37.46782190809511,-122.2914388266217
1626728152438.0,37.46797287040468,-122.29150673647118
1626728153438.0,37.46811333446418,-122.29157274595245
1626728154438.0,37.46824484126961,-122.29163147304388
1626728155438.0,37.46836755655228,-122.29168143906927
1626728156438.0,37.46847749512897,-122.29172258201626
1626728157438.0,37.46856987995016,-122.29175736852822
1626728158438.0,37.468641396650014,-122.29178917288844
1626728159438.0,37.46868885787079,-122.29181685472861
1626728160438.0,37.468712944215014,-122.29183495870505
1626728161438.0,37.468720991888574,-122.29184163593777
1626728162438.0,37.46872366934026,-122.29184404312038
1626728163438.0,37.46873106021297,-122.29185058643635
1626728164438.0,37.46874899624012,-122.29186681657869
1626728165438.0,37.46877651278402,-122.29189715442112
1626728166438.0,37.46880346074845,-122.29194722810063
1626728167438.0,37.468814501065964,-122.29201808415839
1626728168438.0,37.46880133744979,-122.29210060674473
1626728169438.0,37.46876327204955,-122.29218571226788
1626728170438.0,37.468700366470216,-122.29226927751863
1626728171438.0,37.46861668975008,-122.29235725569093
1626728172438.0,37.46853633578848,-122.29243787660687
1626728173438.0,37.46846401528114,-122.29253989112966
1626728174438.0,37.46837679687228,-122.29267427732168
1626728175438.0,37.468294895521545,-122.29279904102857
1626728176438.0,37.468209482099766,-122.29291054340017
1626728177438.0,37.46812674850763,-122.29301153200416
1626728178438.0,37.46805396353374,-122.29311075599982
1626728179438.0,37.46800084831135,-122.29320860035864
1626728180438.0,37.46797550343732,-122.29331017645252
1626728181438.0,37.46798718227889,-122.29341470789363
1626728182438.0,37.46803453333764,-122.29350872786577
1626728183438.0,37.468106756518836,-122.29360385961172
1626728184438.0,37.46819315813581,-122.29370497736559
1626728185438.0,37.46828806057282,-122.2938099355512
1626728186438.0,37.468389292837614,-122.2939231861201
1626728187438.0,37.46849626894122,-122.29403828409029
1626728188438.0,37.46860553705114,-122.29414622473513
1626728189438.0,37.4687157584552,-122.29423031748942
1626728190438.0,37.46882627675421,-122.29428082612309
1626728191438.0,37.46893709517104,-122.29429094404033
1626728192438.0,37.469044784960396,-122.29426190344239
1626728193438.0,37.469143971717216,-122.29419566616735
1626728194438.0,37.46922739846741,-122.29409596324443
1626728195438.0,37.469288553594346,-122.293968855366
1626728196438.0,37.46931834392113,-122.29382665320333
1626728197438.0,37.4693115428912,-122.293680740499
1626728198438.0,37.469270052349074,-122.29354064698643
1626728199438.0,37.46919926126315,-122.29341112096301
1626728200438.0,37.46910636893837,-122.2932901630642
1626728201438.0,37.46899846166322,-122.29316877739292
1626728202438.0,37.4688773060558,-122.29304225078688
1626728203438.0,37.46874235016932,-122.29291055546014
1626728204438.0,37.468593251741915,-122.29277357237616
1626728205438.0,37.46843133060475,-122.29263668086502
1626728206438.0,37.468258626140376,-122.2925052213112
1626728207438.0,37.46807597260016,-122.29237915489789
1626728208438.0,37.467882679517274,-122.29225715121832
1626728209438.0,37.46767801344119,-122.29213735245808
1626728210438.0,37.46746239785637,-122.29202065482941
1626728211438.0,37.4672378578176,-122.29190879447226
1626728212438.0,37.467005106279316,-122.29180154260438
1626728213438.0,37.46676564228357,-122.29169800893031
1626728214438.0,37.46652258311471,-122.29159870490405
1626728215438.0,37.46627909855127,-122.29150601611823
1626728216438.0,37.46603627211627,-122.29142186206603
1626728217438.0,37.465794084205754,-122.29134781382922
1626728218438.0,37.46555148697736,-122.29128316378639
1626728219438.0,37.465307412863325,-122.29122736079056
1626728220438.0,37.46505965371407,-122.29117890393712
1626728221438.0,37.464806818987356,-122.29113773366161
1626728222438.0,37.46454885757938,-122.29110477443999
1626728223438.0,37.46428626627497,-122.29107927997244
1626728224438.0,37.464019799932295,-122.29106036484936
1626728225438.0,37.4637502746996,-122.29104737810238
1626728226438.0,37.4634807769277,-122.29103750570538
1626728227438.0,37.46321262066616,-122.29102760336768
1626728228438.0,37.46294522611722,-122.29101751577005
1626728229438.0,37.46267837287982,-122.29100723185823
1626728230438.0,37.462412370983536,-122.29099657368252
1626728231438.0,37.46214744412039,-122.29098565565599
1626728232438.0,37.46188366380759,-122.29097389144665
1626728233438.0,37.461621029425366,-122.29095705505598
1626728234438.0,37.46135934817868,-122.29093132981262
1626728235438.0,37.461098921838214,-122.29089500753672
1626728236438.0,37.46083918977875,-122.29085069344494
1626728237438.0,37.46058060860757,-122.29079819149183
1626728238438.0,37.46032427450707,-122.29073404120676
1626728239438.0,37.46007056010895,-122.29065929892533
1626728240438.0,37.45981945545565,-122.29057427102421
1626728241438.0,37.45957120741875,-122.29047871852731
1626728242438.0,37.45932642743603,-122.29037395252043
1626728243438.0,37.459084598919226,-122.29026012431478
1626728244438.0,37.458845635103046,-122.29013711930946
1626728245438.0,37.45860954950483,-122.29000518523209
1626728246438.0,37.45837641299786,-122.28986456911525
1626728247438.0,37.458146644794724,-122.28971422436209
1626728248438.0,37.457920299295,-122.28955384293747
1626728249438.0,37.457697104310604,-122.28938463148631
1626728250438.0,37.45747613045142,-122.28920688791406
1626728251438.0,37.457257862569726,-122.28901938917836
1626728252438.0,37.457043234794604,-122.28882171262904
1626728253438.0,37.456833034825834,-122.28861397733858
1626728254438.0,37.45662720159319,-122.28839693952119
1626728255438.0,37.4564267757053,-122.28817068489654
1626728256438.0,37.456232646108845,-122.28793514717651
1626728257438.0,37.45604494698636,-122.28769179671923
1626728258438.0,37.45586338714595,-122.28744133064994
1626728259438.0,37.45568708194228,-122.28718526420965
1626728260438.0,37.455514386530666,-122.28692582786353
1626728261438.0,37.45534279307545,-122.2866650263374
1626728262438.0,37.45517106723919,-122.286403963471
1626728263438.0,37.454998970312744,-122.28614219265297
1626728264438.0,37.454825460194904,-122.28587956771358
1626728265438.0,37.454650427728836,-122.28561523751513
1626728266438.0,37.45447515856597,-122.28534859363548
1626728267438.0,37.45430031040613,-122.28508077664587
1626728268438.0,37.454124982379966,-122.28481252512431
1626728269438.0,37.453949916433736,-122.28454633494043
1626728270438.0,37.45377556163556,-122.28428115368041
1626728271438.0,37.45360057781997,-122.28401503329596
1626728272438.0,37.45342405988583,-122.28374772359396
1626728273438.0,37.45324632952821,-122.28347878059418
1626728274438.0,37.4530682752323,-122.28320761870991
1626728275438.0,37.45288964374625,-122.28293507849699
1626728276438.0,37.45271111028142,-122.28266330261918
1626728277438.0,37.45253378191634,-122.28239317848593
1626728278438.0,37.45235714538644,-122.28212329712935
1626728279438.0,37.452180680662615,-122.28185273442367
1626728280438.0,37.45200393160879,-122.28158213208609
1626728281438.0,37.45182729927581,-122.28131250857832
1626728282438.0,37.45165001984839,-122.28104401675174
1626728283438.0,37.45147207166372,-122.28077445485849
1626728284438.0,37.451293589537556,-122.28050329692103
1626728285438.0,37.45111501082932,-122.2802297929016
1626728286438.0,37.45093626844558,-122.27995388662185
1626728287438.0,37.450756328556594,-122.27967635421084
1626728288438.0,37.450574291146026,-122.27939757262756
1626728289438.0,37.45038973070877,-122.27911750549667
1626728290438.0,37.45020451219295,-122.27883667885226
1626728291438.0,37.450020521005904,-122.27855701402565
1626728292438.0,37.44983782908855,-122.2782792581849
1626728293438.0,37.44965738340733,-122.27800424346029
1626728294438.0,37.44947850963426,-122.27773282019986
1626728295438.0,37.44930013859447,-122.27746363594773
1626728296438.0,37.44912133806212,-122.2771961877208
1626728297438.0,37.448941840580055,-122.27692920891648
1626728298438.0,37.44876066527358,-122.2766626745147
1626728299438.0,37.44857726604562,-122.27639720346721
1626728300438.0,37.44839235272524,-122.27613244582581
1626728301438.0,37.44820664907604,-122.2758677068399
1626728302438.0,37.44802064377699,-122.27560320878585
1626728303438.0,37.447834791880354,-122.27533844312477
1626728304438.0,37.44764963686908,-122.27507316018394
1626728305438.0,37.447464779236995,-122.2748076725566
1626728306438.0,37.44727942727267,-122.27454193722214
1626728307438.0,37.447093076707674,-122.27427569112584
1626728308438.0,37.44690531632859,-122.27400779967964
1626728309438.0,37.446715556301754,-122.2737376686775
1626728310438.0,37.446523735697845,-122.27346480123599
1626728311438.0,37.446330689328704,-122.27319014444839
1626728312438.0,37.446137076681346,-122.27291626531407
1626728313438.0,37.44594451436164,-122.27264041157844
1626728314438.0,37.44575504828593,-122.27235954030463
1626728315438.0,37.44557153083003,-122.27207375382383
1626728316438.0,37.44539663059989,-122.27178364198059
