utcTimeMillis,x_ned,y_ned,z_ned,vx_ned,vy_ned,vz_ned
1626727821438.0,3885895.471269998,-4386407.45369359,8876823.288116436,-7.77435832854226,-2.3220547651047716,8.714492588525925
1626727822438.0,3885886.9610090493,-4386411.393096029,8876833.625158692,-8.841240731976916,-3.044427573585031,9.528678723949467
1626727823438.0,3885877.1665620063,-4386415.369960859,8876843.501860375,-9.615760812635651,-3.6266281420859703,9.899499430543415
1626727824438.0,3885866.513413273,-4386417.901322409,8876851.590559153,-10.61893601847312,-3.956771071055005,10.55581448981343
1626727825438.0,3885856.287715761,-4386423.985634276,8876865.510552322,-11.38154016631641,-4.197785437936742,11.300866382179022
1626727826438.0,3885841.6868582345,-4386424.471552011,8876873.146983102,-12.153345985482764,-4.207375073274197,11.959196418957243
1626727827438.0,3885830.8502231576,-4386428.271012151,8876886.214050045,-12.872875168761873,-4.3615319749045875,12.664137303345159
1626727828438.0,3885818.747903952,-4386434.198458922,8876900.797669854,-13.015003896441831,-4.6046815779155725,13.033691083421882
1626727829438.0,3885808.4683390018,-4386443.006624319,8876916.900398903,-12.733942672753031,-4.361302252656156,12.738960167355868
1626727830438.0,3885793.0378730767,-4386442.156441192,8876924.653904753,-12.60584374814586,-4.115608941043589,12.390448715634617
1626727831438.0,3885782.586506094,-4386449.000369794,8876939.885424301,-12.291653577691495,-4.378023008855255,12.444456540494459
1626727832438.0,3885770.4998489236,-4386452.844257101,8876952.121395692,-12.11218635283981,-4.60999702836301,12.472199244424313
1626727833438.0,3885757.7975396444,-4386460.896515211,8876963.524384128,-12.77406834603419,-4.281323168398724,12.647100594439562
1626727834438.0,3885745.948766962,-4386462.360818646,8876976.863992091,-11.78991694822922,-4.871166874492849,12.453793300351244
1626727835438.0,3885734.870929268,-4386467.731148475,8876989.294344379,-11.229089804347911,-4.801885460169206,12.106746469065065
1626727836438.0,3885724.9461173913,-4386474.179716286,8877002.387145028,-10.810565356516241,-4.422249670291291,11.599939036715936
1626727837438.0,3885714.750993394,-4386478.2342707645,8877013.32826405,-10.58118843189274,-4.100367155452203,11.341158142539884
1626727838438.0,3885703.5683304425,-4386480.6294271285,8877023.71787873,-10.515080822483835,-3.9479085306270143,11.401071424799605
1626727839438.0,3885693.2004551035,-4386486.815504241,8877036.607193658,-10.474626175703158,-3.8442013364253347,11.447014815265087
1626727840438.0,3885679.8525993805,-4386486.62387977,8877045.538309086,-10.777212640760585,-3.918966329627813,11.735228884513218
1626727841438.0,3885670.460741499,-4386493.419556568,8877059.24664674,-11.100078933358255,-3.9831363925114367,12.536528336872374
1626727842438.0,3885660.793296989,-4386498.994506215,8877075.303690918,-11.0384540896651,-3.4441855009175226,13.631195561073921
1626727843438.0,3885645.408150173,-4386496.4705084115,8877085.022366866,-10.955660715731716,-2.632943005987613,14.995357353107936
1626727844438.0,3885633.5179585237,-4386498.116858815,8877100.070381312,-10.827843591771424,-1.908369180079728,16.23242308028951
1626727845438.0,3885624.1651593666,-4386500.57754367,8877117.46828898,-10.467763224285026,-1.1544698964730615,17.52070898402999
1626727846438.0,3885614.728059017,-4386501.469351726,8877137.323060716,-9.75796361311218,0.14335068152216202,18.474178843329454
1626727847438.0,3885606.176293461,-4386501.691108234,8877155.89007023,-8.698048846285655,1.3058184576965188,19.018213463614114
1626727848438.0,3885597.2233099397,-4386501.0778352795,8877175.949797953,-8.36795409525873,1.859540320938371,19.257305862332714
1626727849438.0,3885588.021225192,-4386499.489465156,8877193.598777719,-8.181024711719838,1.7526336856141134,19.351017357680412
1626727850438.0,3885579.9163598767,-4386496.524491038,8877214.272630725,-8.667885274210656,1.1515511963738219,19.060564943303042
1626727851438.0,3885569.894033639,-4386493.962325011,8877230.917519225,-9.369369119932704,0.619154673130947,18.709609256407376
1626727852438.0,3885561.8954821364,-4386497.113613668,8877251.977797914,-9.71459417524961,0.38566228438887795,18.59042157098044
1626727853438.0,3885551.91892657,-4386493.848707982,8877269.153244035,-10.094648514582717,0.06611998803948027,18.5565822358417
1626727854438.0,3885541.151765413,-4386494.9597448995,8877288.262367375,-10.589423216877437,-0.43459649170909487,18.58315956380404
1626727855438.0,3885529.6069356776,-4386494.670613452,8877304.667424057,-11.17559552441524,-0.8762902889444424,18.19244643083843
1626727856438.0,3885519.0541855097,-4386496.52085807,8877323.96508125,-11.34003740438222,-1.4753152299981571,17.919929522748966
1626727857438.0,3885508.651877509,-4386499.467137253,8877343.132187786,-11.49184300384852,-2.273160050384372,17.317940004678707
1626727858438.0,3885496.9268076764,-4386502.229081281,8877360.016846515,-11.621454529376178,-2.7639049937326097,16.33529141410211
1626727859438.0,3885486.4797445955,-4386505.504158083,8877375.911471613,-11.670545503890235,-2.8044108023235568,15.917012771226139
1626727860438.0,3885474.2732197437,-4386508.089254163,8877391.273923436,-11.917395988683854,-3.253384555441463,15.284515092299463
1626727861438.0,3885462.7366094585,-4386512.954384518,8877406.894830966,-12.11297033236168,-3.6807977049859413,14.820561374372204
1626727862438.0,3885450.877945156,-4386515.376638435,8877419.927109405,-12.33771833959968,-3.904793868284643,14.298073353601412
1626727863438.0,3885437.729005052,-4386517.081825495,8877432.691058645,-12.626643712474609,-4.158448683406816,13.973410062598802
1626727864438.0,3885425.154736297,-4386522.466973464,8877447.980902553,-13.267195552636263,-4.611410727965948,13.761433306271934
1626727865438.0,3885410.798116373,-4386526.978458185,8877460.841066243,-13.700847548577133,-5.1782818454705115,13.47289478859119
1626727866438.0,3885397.108939027,-4386531.6826997055,8877474.369317811,-14.194194433174955,-5.649615951531617,13.081046160190876
1626727867438.0,3885382.480289664,-4386539.134134161,8877488.275295978,-14.661859993746972,-6.020198153312377,12.809321657423096
1626727868438.0,3885368.202514883,-4386546.068689257,8877500.9047217,-14.92631799988535,-6.3830628382640615,12.520928974096853
1626727869438.0,3885350.721844607,-4386549.5271854885,8877511.579144757,-15.164244313956495,-6.437877834187489,12.02364024107404
1626727870438.0,3885338.8825567216,-4386560.77519791,8877525.754382359,-14.99256555395731,-6.641951979950524,12.373437560287439
1626727871438.0,3885322.0286072367,-4386565.507792886,8877538.050616456,-14.851443459440942,-6.427421791594051,12.757108567285266
1626727872438.0,3885307.849214363,-4386572.361595562,8877550.474061709,-14.654178424737225,-6.164115642397389,13.160121273553491
1626727873438.0,3885291.0277732075,-4386576.46819468,8877561.42973781,-14.076507190577576,-5.556462906606029,13.46398985941595
1626727874438.0,3885279.4796760455,-4386583.222450145,8877577.063785562,-13.266106681245391,-4.681087809302709,13.960827663844508
1626727875438.0,3885269.2369408375,-4386588.489053984,8877592.562528213,-12.023100949507311,-3.370321649786136,14.822941141127593
1626727876438.0,3885253.2858235156,-4386586.992189553,8877605.057522707,-10.555012069405588,-1.8383231455935158,15.365151627399719
1626727877438.0,3885244.958888135,-4386589.519691266,8877624.51986189,-9.310913632074357,-0.3904766702490905,15.580219888826154
1626727878438.0,3885236.534567742,-4386589.093959086,8877636.325727254,-8.473138311567991,0.20548378959106384,15.245691755865622
1626727879438.0,3885227.9655149486,-4386587.54960078,8877650.877980767,-7.692454658722678,0.5758758393695352,14.736979238941142
1626727880438.0,3885220.471131969,-4386586.955035334,8877665.101695947,-6.755528308485925,0.8886318206151794,14.099857302688683
1626727881438.0,3885213.5277184746,-4386585.190220777,8877678.636992436,-5.745501598814341,1.340248691990834,12.806208299176005
1626727882438.0,3885210.1371577303,-4386585.02240164,8877692.669767149,-4.098449376998608,1.8444915660563725,10.943625096620563
1626727883438.0,3885205.9931997904,-4386582.861188311,8877702.93843721,-2.3272619427259107,2.098417284083545,8.31209947775842
1626727884438.0,3885204.198239647,-4386581.019317752,8877710.922766631,-1.088598129981086,1.9660968674391335,5.6966781412002865
1626727885438.0,3885204.269242761,-4386581.234767372,8877714.356042825,-0.415836484812193,1.4244959217598145,3.3568980189598507
1626727886438.0,3885202.9723296943,-4386579.239626113,8877716.868032685,-0.23383437111655705,0.8919825859017612,1.6665403790644922
1626727887438.0,3885204.6986744055,-4386578.527351361,8877718.801576015,-0.1038392835521805,1.0185219132932197,2.1314207018959177
1626727888438.0,3885202.701139407,-4386576.1635793755,8877720.16418369,0.005903216792085088,2.2163858660122537,4.1252046722953875
1626727889438.0,3885204.1710771676,-4386572.990162288,8877725.464789383,0.6607570265541811,3.532088441196066,5.852350938218119
1626727890438.0,3885206.3763473136,-4386566.064522119,8877733.019057138,1.4757861097845086,4.460269995997155,6.487248489962678
1626727891438.0,3885210.0977418344,-4386564.255666156,8877739.541941842,2.2632615342810087,5.471243132934852,6.786338355743639
1626727892438.0,3885210.670366468,-4386556.660434425,8877746.314535428,3.0178484728325046,6.237467362234283,7.331026063337069
1626727893438.0,3885215.077316164,-4386551.032991973,8877752.402387178,3.800131669025377,6.857244084737071,7.8085235410883636
1626727894438.0,3885219.157514657,-4386544.6682719635,8877761.658002544,4.1111869349209655,7.358671367011177,7.993464701372508
1626727895438.0,3885225.236688945,-4386539.03858167,8877769.807655485,4.5262059429754204,7.625464584429403,7.964217732505864
1626727896438.0,3885227.300919894,-4386527.7790227225,8877776.001896024,4.311052258712736,7.60092749536467,7.54011854169847
1626727897438.0,3885232.3177091707,-4386524.0394996395,8877785.121497877,4.350085693420424,7.07438817633571,7.236676932661416
1626727898438.0,3885235.5067596138,-4386513.256213949,8877790.363675639,4.406502738855953,7.038927151669183,7.24430514771367
1626727899438.0,3885242.001306844,-4386506.536608796,8877797.805487366,4.629249921852568,7.29734529366665,7.289043422950066
1626727900438.0,3885246.54093078,-4386500.457340507,8877805.440927757,5.077426191691706,7.736691441047917,7.517468324396252
1626727901438.0,3885251.729486607,-4386491.803599917,8877813.251920689,5.4455190196984,7.996392301938842,7.407697137043932
1626727902438.0,3885255.5220737816,-4386483.0042021535,8877819.84420479,5.861104290092385,8.271746480114123,7.1794996545773
1626727903438.0,3885264.0073216716,-4386477.56077302,8877828.536507498,6.4027076605675175,8.569064328138593,6.87667923732619
1626727904438.0,3885271.4440292297,-4386468.9916598555,8877835.484778997,6.879278110968056,8.788983701291707,6.680742374112158
1626727905438.0,3885279.3677181983,-4386458.24827483,8877841.764502741,7.34297143938436,9.026522620611127,6.4218900346361085
1626727906438.0,3885285.8351298375,-4386450.072613676,8877848.662919618,7.756797766816386,9.234690893641119,6.209278540566349
1626727907438.0,3885292.0571876275,-4386438.2089727735,8877853.013304507,8.029161304538592,9.426527070883289,6.192252470360923
1626727908438.0,3885300.264794157,-4386429.747134025,8877859.510361096,8.127732180684912,9.59762849796235,6.27662387309011
1626727909438.0,3885307.8543514833,-4386418.825875266,8877865.164304608,8.231632078310744,9.844407111988762,6.444642951465878
1626727910438.0,3885317.9694469,-4386412.015778605,8877874.22556945,8.339947341703649,10.277811359495843,6.616211916289693
1626727911438.0,3885325.657926447,-4386401.38935799,8877879.47194323,8.702200891550083,10.591084254392012,6.764245655198671
1626727912438.0,3885333.463618678,-4386388.74079791,8877886.083306478,9.003997279140558,11.030238639246413,6.890375049131122
1626727913438.0,3885344.3272142555,-4386377.980491393,8877893.668700775,9.394833955739653,11.488053943952497,7.19349578192279
1626727914438.0,3885354.5895606973,-4386366.556827435,8877901.356617434,9.855768978056174,11.928195701738904,7.374833827281979
1626727915438.0,3885363.6130350716,-4386355.692968799,8877908.994720435,10.172348504057755,12.217062919043384,7.432356396955209
1626727916438.0,3885372.7393837823,-4386340.721927783,8877915.404777996,10.297954825729162,12.216470673036104,7.316440365045109
1626727917438.0,3885384.091794502,-4386330.077862897,8877923.156221122,10.240162788335411,12.225284880622597,7.283838124733302
1626727918438.0,3885394.1997425836,-4386316.385310196,8877930.90483594,9.985846165425027,12.1209262634694,7.732678217956285
1626727919438.0,3885402.7403063616,-4386303.472324012,8877937.59404906,10.12398049541854,12.562120236764866,7.963461588447186
1626727920438.0,3885413.49748794,-4386292.221268998,8877946.07193174,10.656721484541853,13.080148424184834,8.175339140806436
1626727921438.0,3885423.9605628336,-4386278.871508533,8877954.477185613,11.193990906237545,13.36099331827169,8.081862871839933
1626727922438.0,3885437.146217985,-4386267.173053273,8877964.177474363,11.56361602668908,13.688776518373832,7.945436544049687
1626727923438.0,3885447.6470719026,-4386253.052663631,8877970.519962423,11.603862832822163,13.598768444126726,7.658270464207998
1626727924438.0,3885458.5146586797,-4386236.901291098,8877977.566622764,11.634472806094939,13.542524359829223,7.589572486292398
1626727925438.0,3885470.1380235814,-4386224.179277028,8877985.21062438,11.402204110666988,13.353618729075354,7.515761319267513
1626727926438.0,3885479.9714251063,-4386209.82920364,8877990.90424112,11.286263592962905,13.309267504524161,7.655377663830116
1626727927438.0,3885492.272390039,-4386197.025486619,8877999.961857459,11.318485113391203,13.422277658160679,7.793449167180412
1626727928438.0,3885504.472659823,-4386185.417244196,8878008.559594635,11.490961458954585,13.736096753434456,8.011184406350226
1626727929438.0,3885515.3026321423,-4386169.674102413,8878016.337197386,11.779646876612105,14.049519949016602,8.226713304293694
1626727930438.0,3885528.3157690424,-4386156.311149363,8878025.23424611,11.936427097888725,14.198157067518743,8.371609483249276
1626727931438.0,3885539.4216101165,-4386141.725177397,8878033.446453588,12.041350712477639,14.36427116184288,8.460211834390083
1626727932438.0,3885552.030182407,-4386127.944023259,8878042.279166559,12.13818501507285,14.369587509389103,8.469998292886846
1626727933438.0,3885564.3995541204,-4386113.1653432725,8878051.274513729,12.104556777681422,14.465688630093114,8.515719992016955
1626727934438.0,3885578.3375356267,-4386100.4304132555,8878060.29775491,12.12872881004636,14.533663963484203,8.691236112742668
1626727935438.0,3885588.957204201,-4386084.727874429,8878067.580427457,12.148782091841758,14.574104330787721,8.761337039623875
1626727936438.0,3885601.8295304608,-4386070.921938121,8878077.36684158,12.15082770066473,14.685896311194044,8.85622798344708
1626727937438.0,3885612.916965106,-4386053.156407571,8878083.990391413,12.191561581265827,14.810687785400454,8.965419927266522
1626727938438.0,3885623.7063442734,-4386038.805791583,8878093.365269726,12.21923722703434,14.792753237138783,9.008588089471699
1626727939438.0,3885638.5722128036,-4386025.992715349,8878104.845547521,12.22884574835973,14.782145584094815,8.92684629348524
1626727940438.0,3885648.4715248495,-4386008.78319988,8878111.452327121,12.226751375526286,14.776358829656646,8.912710132015402
1626727941438.0,3885662.346916728,-4385994.839474263,8878121.805248024,12.333365810397405,14.822203478299247,8.899834848851592
1626727942438.0,3885674.079733611,-4385980.287031381,8878130.961576367,12.476851627662992,15.04925971755795,8.966556247227189
1626727943438.0,3885686.3704436184,-4385966.085056964,8878138.678481618,12.578577628955383,15.228990487942443,9.083669255435192
1626727944438.0,3885699.9858249156,-4385949.784361553,8878148.123971198,12.759313665892194,15.312960124898225,9.21031583548359
1626727945438.0,3885713.8155300403,-4385936.129785141,8878158.12782244,12.892436341021533,15.452189674794091,9.33763501305412
1626727946438.0,3885725.7136009927,-4385919.9410934085,8878166.74748923,13.01792217313119,15.526997624873038,9.483386283348738
1626727947438.0,3885739.660348229,-4385905.31754606,8878177.483056469,13.133626585756014,15.644297301416536,9.607384065265371
1626727948438.0,3885753.334254446,-4385889.368455957,8878187.40898648,13.229094219259107,15.830176567433114,9.661825778096151
1626727949438.0,3885767.91737388,-4385874.727351461,8878197.452699946,13.256599571369204,15.880145556756768,9.702083858479568
1626727950438.0,3885779.184644174,-4385856.288164777,8878205.249840086,13.027580847296615,15.83959402101825,9.817175642757244
1626727951438.0,3885793.9909442305,-4385843.157626012,8878216.448632421,12.709827446085903,15.808690993262257,10.219688008767843
1626727952438.0,3885806.846713011,-4385826.527880533,8878227.067635106,12.288461591373935,15.7043395441795,10.711981746284517
1626727953438.0,3885818.6976853595,-4385809.095561911,8878237.391408373,11.964576656192596,15.631217203739686,11.07202242996068
1626727954438.0,3885829.1454445506,-4385792.191928479,8878246.866141595,11.520032420240378,15.55316595821321,11.48042876315128
1626727955438.0,3885840.700219674,-4385778.410629231,8878260.06250112,11.089294071537775,15.481900076164903,11.900998647932362
1626727956438.0,3885847.9641664717,-4385762.13439896,8878269.450841406,10.735902304434157,15.224593716133924,12.486052845934212
1626727957438.0,3885861.3872965523,-4385749.091328854,8878285.274816211,10.355535913958136,15.143013133017707,12.789080924637702
1626727958438.0,3885870.145195358,-4385731.045165657,8878296.207515148,9.912221139005227,15.116992413932604,13.075097420681116
1626727959438.0,3885882.1983808703,-4385719.874979264,8878312.326532265,9.61395141614426,14.960835709325806,13.472273693702286
1626727960438.0,3885890.2822583215,-4385704.132281265,8878324.834302178,9.272212876469444,14.845932236679525,13.766875938952412
1626727961438.0,3885902.1357863676,-4385692.538487201,8878341.303384183,8.942104355232447,14.685071627873187,14.13068016742309
1626727962438.0,3885908.8128840937,-4385676.3703189995,8878354.567233542,8.524644504822232,14.631776496318603,14.4864603519777
1626727963438.0,3885916.650523857,-4385661.839893992,8878368.817813475,8.117136828320842,14.450746567039532,14.860328651859353
1626727964438.0,3885924.277191647,-4385645.853488034,8878382.460349478,7.743667923837365,14.183992395226719,15.1064907121098
1626727965438.0,3885932.2564857206,-4385632.146074608,8878398.279152602,7.261874024320138,14.016416398635375,15.405038668009619
1626727966438.0,3885936.3795509543,-4385614.628902649,8878411.81059218,6.819584336771076,13.874792877134396,15.698596124872532
1626727967438.0,3885945.4383248626,-4385602.355082263,8878429.794349601,6.421610100004085,13.512885770930534,15.859617562105928
1626727968438.0,3885951.9785732105,-4385589.993088602,8878446.693980727,6.0460914104661745,13.225018284892133,15.915955727445649
1626727969438.0,3885955.152961849,-4385574.573491181,8878461.339546993,5.711488749375702,13.096332642352662,16.165994435445477
1626727970438.0,3885961.421493269,-4385560.565033393,8878475.58477579,5.284442183121036,12.892346031575796,16.35839269184623
1626727971438.0,3885968.09343005,-4385550.111196044,8878494.455448732,4.902991922178551,12.568467699805437,16.59402530723622
1626727972438.0,3885970.8272292013,-4385536.431217444,8878511.383803617,4.4980938424518735,12.28472720746798,16.812326157843575
1626727973438.0,3885975.210630239,-4385524.818241316,8878527.152533876,4.008146648971056,12.081134799233753,16.966695327126754
1626727974438.0,3885979.3309540437,-4385513.515118767,8878544.84865933,3.5920139955212096,11.901405217031156,17.091110803532395
1626727975438.0,3885984.6155362274,-4385503.041875978,8878562.366665158,3.295333995151584,11.750751209813533,17.23331907570823
1626727976438.0,3885988.545178634,-4385491.73797929,8878580.609457942,2.942314841797611,11.548712478815352,17.382674932558032
1626727977438.0,3885990.5121452804,-4385478.221474211,8878598.068053797,2.513192495148293,11.362892748921881,17.605218386314533
1626727978438.0,3885992.6305718855,-4385469.616323333,8878616.087049918,2.0874135010041073,11.023842401221687,17.828900422959887
1626727979438.0,3885995.177897019,-4385459.974917645,8878634.419279382,1.674869874661635,10.870428167712735,18.04576640183633
1626727980438.0,3885994.8905927003,-4385447.872201712,8878651.697245758,1.2766032556505291,10.660475508098655,18.307297557135737
1626727981438.0,3885994.8605834204,-4385437.232179621,8878667.588646868,0.8302770327889631,10.554848537659433,18.376295561271668
1626727982438.0,3885995.8460488445,-4385427.451232443,8878688.279404653,0.4817983943778171,10.280275338734363,18.707969689620594
1626727983438.0,3885994.476621154,-4385414.865763208,8878705.117204703,-0.11366396023623321,10.20935377111055,18.774548336159075
1626727984438.0,3885995.213180932,-4385405.16230276,8878725.183459481,-0.4510778340915844,10.038057500778258,19.184876716750413
1626727985438.0,3885995.7230923735,-4385395.99922199,8878745.065574659,-0.7787799511503546,9.954507416920409,19.471557575513724
1626727986438.0,3885994.0834717564,-4385385.849690878,8878764.214645484,-1.140907358604932,9.934717730627549,19.808512596433935
1626727987438.0,3885992.1697947546,-4385374.964396738,8878784.064279618,-1.384929496368747,9.946553277184314,20.284393642244098
1626727988438.0,3885992.2896217885,-4385367.033768806,8878806.275137773,-1.4385933974778307,10.117441975963196,20.42317386810805
1626727989438.0,3885990.0550188655,-4385355.823461008,8878826.792172167,-1.4327897584758174,10.194434147895365,20.685538440404503
1626727990438.0,3885989.1063873745,-4385346.333538675,8878847.043949038,-1.5996868420846908,10.379723091498938,20.728236400705523
1626727991438.0,3885988.139451196,-4385337.97706971,8878869.349524079,-1.6218517894307771,10.580925260909519,21.179546462411427
1626727992438.0,3885986.471216516,-4385327.638157872,8878891.251795419,-1.6077104921612666,10.48998526364461,20.994760894855872
