utcTimeMillis,x,y,z,vx,vy,vz
1593045282447.0,-2693080.362297842,-4297037.827841525,3855220.5935140443,-19.957502740169463,13.360512823511748,-16.09022105627065
1593045283447.0,-2693096.6462558107,-4297030.483415365,3855218.422425132,-20.847762698756856,11.673703027824693,-16.91187510935329
1593045284447.0,-2693112.7612297335,-4297024.263454861,3855215.0013852385,-21.023372209756236,10.864018041538511,-17.660247057976793
1593045285447.0,-2693128.214613575,-4297018.47921907,3855210.82315011,-20.387651671047834,11.016077458520542,-18.293022172891657
1593045286447.0,-2693142.3760192017,-4297012.47752767,3855206.8679531007,-19.31640439898541,10.914562044002913,-18.56194085999737
1593045287447.0,-2693155.776226046,-4297006.659651021,3855202.833903376,-17.451695746081622,11.111611442658686,-18.581776254858376
1593045288447.0,-2693167.6353249457,-4297000.413287534,3855199.8888174864,-15.462475680024955,12.070326892203436,-18.040002199888548
1593045289447.0,-2693176.4676271114,-4296994.086945206,3855198.5512889633,-13.542087239212874,12.702770894448602,-17.064671275641803
1593045290447.0,-2693185.457000061,-4296988.6447093515,3855199.021794368,-12.434493441379525,13.670287169321696,-15.386086500544424
1593045291447.0,-2693192.420420166,-4296984.9296692815,3855199.75286988,-11.428253432910346,13.679909630054567,-14.264326373966368
1593045292447.0,-2693196.036227056,-4296981.391800138,3855199.3696542215,-9.618311776286554,12.702853583020591,-14.319350386733511
1593045293447.0,-2693201.4398467406,-4296977.71940826,3855199.262522442,-9.981531546713125,10.609475591843538,-14.757018590945716
1593045294447.0,-2693207.0135389827,-4296976.304624755,3855198.42187779,-11.321923195002888,7.438403302810432,-15.579753071778844
1593045295447.0,-2693214.3883473906,-4296977.60252805,3855195.436917909,-12.57271555678182,4.320293799322338,-16.991131345096413
1593045296447.0,-2693220.238018479,-4296980.517596564,3855189.14829249,-13.107987984628693,1.0078240874167363,-18.60085148426952
1593045297447.0,-2693225.7416988197,-4296985.974271676,3855182.3515740675,-13.233072010201527,-2.158014296584717,-20.046947575586977
1593045298447.0,-2693230.2656999417,-4296992.306587462,3855172.9117634343,-12.819918807698759,-4.204060530538879,-21.854309307446858
1593045299447.0,-2693233.4337901594,-4296999.938811639,3855162.2631173343,-11.697375626165122,-6.1656400675192105,-23.528702637383372
1593045300447.0,-2693236.715941668,-4297007.643881884,3855150.9763873094,-10.867771491175805,-7.075668179228876,-24.75188578875364
1593045301447.0,-2693238.85462881,-4297016.642588367,3855138.451726951,-9.951793250569636,-7.122707428734255,-26.043466314687183
1593045302447.0,-2693242.244504162,-4297025.705261935,3855126.4193362286,-9.763607538835197,-7.3802139544923735,-26.551978797646782
1593045303447.0,-2693244.033729135,-4297033.645337646,3855112.4781303653,-8.935229117612149,-7.33424160106767,-27.564319397282667
1593045304447.0,-2693245.2350944364,-4297042.60741364,3855098.004480363,-8.375900672886093,-8.15379451732742,-28.43694470859983
1593045305447.0,-2693250.1860046173,-4297052.901605688,3855084.849917414,-9.188327102366056,-8.746531585048443,-28.667974506547047
1593045306447.0,-2693255.497033738,-4297063.174096504,3855070.6771718794,-9.740159531086558,-8.856136411723076,-29.22519299527486
1593045307447.0,-2693260.8507819986,-4297072.530063156,3855055.5464575337,-10.196110563350995,-8.494128697250169,-29.675840235202802
1593045308447.0,-2693268.846361415,-4297082.406374601,3855041.8207743755,-11.28038333650921,-8.383194877766108,-29.581079794920246
1593045309447.0,-2693275.8051745454,-4297092.410125393,3855027.6494955732,-11.976281410399586,-8.346399800984349,-29.62165771610597
1593045310447.0,-2693281.967435685,-4297102.133590361,3855012.1700333133,-12.277465222639425,-8.358509355188628,-29.98077141439689
1593045311447.0,-2693289.7775320667,-4297112.227041866,3854997.7597759254,-12.85955087449241,-8.067845274343632,-29.9796052086404
1593045312447.0,-2693297.692647535,-4297121.175636864,3854982.683779307,-13.12083565031871,-7.055796332316358,-29.940802704527893
1593045313447.0,-2693303.257940886,-4297128.326908479,3854967.3679407467,-12.303201133883338,-4.658609526757755,-29.6006120599932
1593045314447.0,-2693309.399141388,-4297135.141797507,3854954.2368265684,-11.567764683785976,-2.095156000102927,-28.061859104475783
1593045315447.0,-2693314.245428256,-4297140.518553637,3854942.9306418216,-10.157865580405645,0.003490566953054497,-26.675652522294897
1593045316447.0,-2693317.689409469,-4297144.8278364055,3854933.698289609,-8.880351815868819,1.8937158102272287,-24.88022652883674
1593045317447.0,-2693320.703028347,-4297148.525840338,3854927.392240958,-7.591774105150935,2.9565642430602637,-23.047062144216962
1593045318447.0,-2693323.920240365,-4297152.403989054,3854924.4446957516,-7.166606726056921,3.0962428012920102,-20.88848085984691
1593045319447.0,-2693324.347178186,-4297154.476919999,3854921.1729069385,-5.599100976678939,4.282664136350002,-19.40969243751737
1593045320447.0,-2693324.3913859013,-4297154.739328325,3854918.9865559787,-4.855002110763412,4.877730465104417,-18.32401867403277
1593045321447.0,-2693322.888828589,-4297155.116157418,3854917.9537927364,-4.02878153497647,4.525791959614678,-17.416551146553225
1593045322447.0,-2693322.721905886,-4297156.752882376,3854918.760268631,-4.0281832407474365,3.905372010018242,-16.314658684636093
1593045323447.0,-2693321.6931631966,-4297157.235761167,3854917.4241828932,-4.007359708838695,2.9480413576410944,-16.357414903718116
1593045324447.0,-2693322.649614803,-4297158.533253588,3854917.9210728933,-4.575077061917975,2.2121692848922416,-15.874960620174665
1593045325447.0,-2693321.355223714,-4297158.290091332,3854916.772220955,-4.277826748086917,2.1828731884615924,-16.045686602412697
1593045326447.0,-2693320.219149829,-4297158.400543883,3854916.788871591,-4.1981614959266995,2.078204210580735,-15.821223638104485
1593045327447.0,-2693319.9655049955,-4297158.04973935,3854916.0564284325,-4.361668891229705,2.1566322752015443,-15.898385814804236
1593045328447.0,-2693320.980726482,-4297158.608474745,3854917.960164955,-4.968342880542799,1.5300979625746898,-15.273250266770393
1593045329447.0,-2693321.972503413,-4297157.759789577,3854919.004042814,-5.051358525231276,2.4192387227738132,-15.071997078148009
1593045330447.0,-2693322.6218706057,-4297158.221094258,3854919.104523959,-5.211121030396612,2.0812338246818114,-15.236142202587379
1593045331447.0,-2693322.0258279294,-4297157.625824725,3854918.810690094,-4.955663342674285,2.2188767833601526,-15.414919848781608
1593045332447.0,-2693321.8392075235,-4297157.850443958,3854919.59026761,-4.985648172212796,2.018510465839551,-15.247218172894328
1593045333447.0,-2693322.3989951178,-4297159.066286971,3854917.876050709,-5.420798595141601,0.9928694851341291,-15.89989949840909
1593045334447.0,-2693323.740208581,-4297160.940536905,3854916.363609158,-6.225346673668301,-0.7059803062484884,-16.350262278407822
1593045335447.0,-2693324.704853056,-4297163.626925856,3854913.953841056,-6.9795479524625605,-2.5125544096951056,-16.974428176136122
1593045336447.0,-2693326.8843244957,-4297166.819764398,3854910.0078762695,-8.051948143601791,-3.944099565706139,-18.031724715853944
1593045337447.0,-2693330.131665447,-4297171.37539936,3854904.158357431,-9.422390526242015,-6.038668104931357,-19.087404251451858
1593045338447.0,-2693335.056019925,-4297178.627594752,3854897.4158989247,-10.66061156636328,-7.236952157356373,-20.29968571937903
1593045339447.0,-2693338.3555046367,-4297185.30858345,3854888.072046057,-11.032715123827746,-7.332505336125258,-21.82518314411335
1593045340447.0,-2693341.8314812467,-4297191.648906913,3854877.231472243,-11.465120306450578,-6.896847518913151,-23.186798791793812
1593045341447.0,-2693345.6935469694,-4297198.480540323,3854865.74552304,-11.723509569074295,-6.60537692573819,-24.163596356002493
1593045342447.0,-2693350.046155288,-4297205.609698545,3854854.6055491124,-11.991010267126928,-5.936662600723455,-24.554229507608618
1593045343447.0,-2693354.5786313605,-4297212.60530097,3854843.8867273172,-12.15981720910181,-5.284131616556008,-24.632941372280417
1593045344447.0,-2693360.262746864,-4297219.698955835,3854834.414703295,-12.186030726274835,-4.348459068158857,-24.325426057552512
1593045345447.0,-2693364.009939697,-4297226.249073108,3854824.187193272,-11.58637883979878,-3.506553419425105,-24.197483559000027
1593045346447.0,-2693366.7949215393,-4297232.264938573,3854813.855478481,-10.711763547499665,-2.1268792050024747,-24.003586963271605
1593045347447.0,-2693368.5697631724,-4297236.694602906,3854804.255778837,-9.821858458904632,-0.272254477839005,-23.382244586849495
1593045348447.0,-2693370.830338749,-4297240.80469688,3854796.3741243863,-8.742376230051681,0.7708915625279067,-22.88024624406335
1593045349447.0,-2693372.608234212,-4297242.250875761,3854788.8796975315,-8.156015047285436,1.4664427159696942,-22.696430238285465
1593045350447.0,-2693377.1838382063,-4297243.168637874,3854784.9343819204,-7.858403465312584,1.9482682973335277,-21.90047015338098
1593045351447.0,-2693381.75349118,-4297243.019527353,3854781.0408894974,-8.030246186457441,1.867900564263845,-21.08263640447062
1593045352447.0,-2693390.314571896,-4297240.153524872,3854780.2460843707,-11.007474565685095,2.811384260733882,-18.994271584340897
1593045353447.0,-2693399.3291196576,-4297235.338729649,3854779.171809643,-14.575357787871459,3.47085035754395,-16.915953516852166
1593045354447.0,-2693411.7022032533,-4297229.744934159,3854779.963887988,-18.384030556305827,4.06808992129166,-14.687892726417388
1593045355447.0,-2693424.666275629,-4297222.914478354,3854780.7991789375,-21.29176509691747,5.018626193247266,-13.009784337139335
1593045356447.0,-2693440.310569599,-4297214.999302985,3854782.2042836514,-24.284303178829592,5.767662448104787,-11.397063821007222
1593045357447.0,-2693456.114666508,-4297206.364089475,3854783.317621646,-26.454071019348188,7.438365540869164,-10.040434269823574
1593045358447.0,-2693473.1295545255,-4297197.624760897,3854784.7827644576,-28.089237223488222,7.885331318436609,-9.163693832136497
1593045359447.0,-2693489.887650218,-4297188.464018416,3854784.2193145705,-29.352870833445724,9.165585763056711,-8.652982435682805
1593045360447.0,-2693506.486780018,-4297178.517564753,3854783.314237541,-30.054705780867486,9.586794740467177,-8.431501188591096
1593045361447.0,-2693523.4446284766,-4297169.3088571,3854782.8838465726,-30.777039406423746,10.113284809162987,-7.894224751347898
1593045362447.0,-2693541.5091682323,-4297160.461188714,3854783.084746118,-31.40249087100835,9.831013894387532,-7.510137333146597
1593045363447.0,-2693557.9804494306,-4297151.427415251,3854782.037960168,-31.363894583455693,10.744536365271587,-7.293773896769117
1593045364447.0,-2693575.4889085502,-4297142.772811868,3854781.552886813,-31.45170433504205,10.340677627071704,-7.165016630891939
1593045365447.0,-2693591.74464388,-4297134.415694202,3854780.2040638733,-31.096288312616238,10.86676833610979,-7.543969132529245
1593045366447.0,-2693607.5069802813,-4297126.089033358,3854778.7663895865,-30.797422649805178,10.441002568819076,-7.628861663157607
1593045367447.0,-2693622.8956512045,-4297117.7436787905,3854778.0807474134,-30.575516351128613,10.87330594428667,-6.932887003362482
1593045368447.0,-2693637.7955306186,-4297109.722242214,3854776.9545708233,-30.406685102635315,10.18698153478896,-6.717035259178301
1593045369447.0,-2693652.150390088,-4297101.657174829,3854775.2069546557,-30.091333017275197,10.587173778138615,-6.527467243726409
1593045370447.0,-2693666.8628482507,-4297094.104225619,3854774.363468675,-30.07777139741426,9.855118150190552,-6.395626676528061
1593045371447.0,-2693678.9569496177,-4297085.868313447,3854771.991884291,-29.237961984458103,10.352062890346009,-6.540145226538645
1593045372447.0,-2693692.3693501055,-4297078.637281444,3854770.7088047704,-29.258866238024698,9.556059649072095,-6.228858833566171
1593045373447.0,-2693705.469675788,-4297070.899071965,3854768.9008208285,-29.089743637345872,9.929849836107891,-6.015781079798742
1593045374447.0,-2693718.799411736,-4297063.451260725,3854767.9187736968,-29.071962415862487,9.169682202304312,-5.990418644406903
1593045375447.0,-2693732.6560097113,-4297056.765492248,3854766.4930937337,-29.102091523937048,9.504110312671934,-5.898697462779859
1593045376447.0,-2693744.505752113,-4297049.142119113,3854764.1445215205,-28.54630518941137,9.177744210857679,-6.37529179383603
1593045377447.0,-2693758.541515255,-4297042.1046519615,3854764.401489286,-28.784303350948854,9.659047459741316,-5.470764736588237
1593045378447.0,-2693770.542134901,-4297034.213758829,3854764.028761242,-28.345143141697754,9.364783947722545,-5.401315682064373
1593045379447.0,-2693782.3133252347,-4297026.194085201,3854763.411473803,-27.993939629103078,9.992337862146199,-5.102788603495087
1593045380447.0,-2693795.1073819087,-4297019.178781281,3854763.7495645913,-28.246784427891207,8.969655577215525,-4.591911535758607
1593045381447.0,-2693806.3768465417,-4297010.150230623,3854763.727034501,-28.073459173292278,9.435171817814238,-4.166169710980045
1593045382447.0,-2693819.3243891834,-4297002.031117435,3854764.3765285932,-28.548485451921977,8.555010743696476,-3.775939484359677
1593045383447.0,-2693833.2366336603,-4296994.362401111,3854765.7312230757,-29.16466763812014,8.90702894791865,-3.168972115126829
1593045384447.0,-2693847.6691136323,-4296985.854129439,3854767.16087173,-29.66445361009442,8.54168079165613,-2.6670111756011163
1593045385447.0,-2693862.536266233,-4296976.393832107,3854769.0105785932,-30.16443810967158,9.40824410042052,-2.0875642117252955
1593045386447.0,-2693876.835401796,-4296965.123776588,3854770.157851694,-30.272986183747616,9.843665028242157,-2.042113968682222
1593045387447.0,-2693891.7089422364,-4296953.764334954,3854772.064887659,-30.576324178350795,11.10248570479499,-1.3029807694760551
1593045388447.0,-2693906.130867639,-4296941.236615922,3854774.4297672613,-30.768684241496025,11.317612131845044,-0.8629887987434963
1593045389447.0,-2693921.3484016205,-4296930.458312576,3854777.8551986665,-31.043026271568415,11.823831731683992,-0.14040584592633376
1593045390447.0,-2693936.821227935,-4296919.251858641,3854782.0374501916,-31.318368741938617,11.42473506871463,0.3806187254105433
1593045391447.0,-2693951.4003270604,-4296908.349121043,3854784.9878341756,-30.986172402902582,12.013981248230953,0.7278937080221768
1593045392447.0,-2693966.1411403376,-4296897.6526832655,3854789.050826013,-30.726361392360324,11.524141036504345,0.7292761018900094
1593045393447.0,-2693979.623467054,-4296886.6825608285,3854791.7345219967,-30.05969656214205,12.102693003108746,0.7936353021174152
1593045394447.0,-2693992.0291468427,-4296875.4918845445,3854794.8790276037,-29.366402074932065,11.850516100513381,1.0088863391579974
1593045395447.0,-2694005.971770398,-4296864.306046052,3854799.8938222276,-29.528833527809958,12.492976996289762,2.003145320732431
1593045396447.0,-2694020.477037633,-4296853.463965395,3854804.9956234274,-29.679847689657123,11.948271818903576,2.5377200774374042
1593045397447.0,-2694032.153889962,-4296841.356552043,3854808.3354169377,-29.137483184642377,12.42890190108962,2.61657916937177
1593045398447.0,-2694042.896186183,-4296828.664612451,3854809.38202752,-28.600168396156697,12.229955754435473,2.018574013072853
1593045399447.0,-2694055.374690831,-4296816.90406534,3854813.2586699673,-28.721824931459487,12.717487289498385,2.6444146695278667
1593045400447.0,-2694068.243636051,-4296805.085423565,3854817.1858522967,-29.02714898558682,12.251062646070775,2.7761308791760855
1593045401447.0,-2694081.7498522215,-4296792.300348391,3854820.518655559,-29.274940736930382,13.026619921416183,2.9818462338814555
1593045402447.0,-2694095.530007649,-4296778.839800493,3854823.4560512635,-29.728959400013515,12.982204744744182,2.897340869761373
1593045403447.0,-2694109.760374675,-4296765.379717921,3854826.974705849,-30.14729409626719,13.922819978719186,3.1063222632401404
1593045404447.0,-2694124.052640156,-4296752.064422667,3854830.28412851,-30.710734513177016,13.679275380711262,3.245254565148586
1593045405447.0,-2694139.117319543,-4296739.529729661,3854834.697132547,-30.7769276483988,14.066627451432906,3.6548428627305314
1593045406447.0,-2694154.889157187,-4296728.315487002,3854839.608401242,-31.060319395940887,13.272202778488023,3.923304690344113
1593045407447.0,-2694168.502883988,-4296716.1030278215,3854842.5980742765,-30.44376164949024,13.90261335650524,3.8081936049405383
1593045408447.0,-2694182.6887293113,-4296707.02841906,3854846.187832848,-30.224671430856773,12.615463373403419,3.9156905288582333
1593045409447.0,-2694194.9536449388,-4296696.602095241,3854848.458736034,-29.554510116941962,11.89282361698417,4.251039340242604
1593045410447.0,-2694206.5766893593,-4296688.0111098355,3854849.4969526785,-28.836171822285248,11.045845502299382,4.091091852385075
1593045411447.0,-2694217.2488558637,-4296680.593345762,3854849.5412283954,-27.879556378335977,10.488656206811864,3.497728929492946
1593045412447.0,-2694226.9458146673,-4296674.171035452,3854849.060001232,-27.123957734095185,8.982413866425416,2.6828770801735127
1593045413447.0,-2694236.6494808462,-4296669.348461103,3854848.118026666,-26.618642754504325,7.0523151461037505,2.229462536219027
1593045414447.0,-2694245.938555841,-4296666.130705945,3854847.732099534,-25.996018009510053,6.370333693861213,1.9275777135905368
1593045415447.0,-2694253.8324630423,-4296663.978873609,3854846.2191686393,-25.08755073025668,6.148019735835776,0.7905857563040493
1593045416447.0,-2694259.761237686,-4296659.947675631,3854843.830661616,-23.785686853130464,7.274946750354671,-1.0578198136083103
1593045417447.0,-2694264.1445231605,-4296655.484557437,3854843.6613189154,-22.284964739017827,7.707079929205028,-1.925781027884678
1593045418447.0,-2694268.583381748,-4296650.915606147,3854846.4855376654,-20.918895003902662,7.897305933576764,-1.7212505759872805
1593045419447.0,-2694270.842238952,-4296646.394336076,3854852.0624969723,-19.84061370668872,6.85221444185497,0.5995123557806576
1593045420447.0,-2694272.059694478,-4296640.661333871,3854857.896982132,-18.99109994054112,6.196182930104303,3.5889184683028432
1593045421447.0,-2694275.029094846,-4296635.196421234,3854867.286389911,-19.043069713966176,5.707377809052091,7.009724529801665
1593045422447.0,-2694277.1556677944,-4296626.807287911,3854875.2811003304,-18.798863751682696,5.873863941709111,9.32276559857903
1593045423447.0,-2694278.349393618,-4296616.512423134,3854882.554481947,-18.479864203878165,7.321353229721419,10.853406279070022
1593045424447.0,-2694282.7734999964,-4296605.951634326,3854891.368727177,-19.254675638070466,7.6522657057579195,12.413457245854342
1593045425447.0,-2694289.0724473307,-4296596.723919335,3854900.9832981084,-20.11902058435428,8.135098906611516,13.652475646131306
1593045426447.0,-2694294.8769826666,-4296585.40817444,3854906.2082416047,-20.7904316962017,8.523545868659463,13.022799165744022
1593045427447.0,-2694303.3612878327,-4296575.696785637,3854912.0598154166,-21.90214930741236,8.71286707693005,12.992917198210005
1593045428447.0,-2694313.0786658362,-4296566.204155239,3854917.0677047027,-22.89825594947472,8.00926484790417,12.59851199993936
1593045429447.0,-2694324.0095115937,-4296556.206904253,3854921.250619927,-24.05328280995635,8.532949026018136,11.961837879470078
1593045430447.0,-2694336.183331743,-4296547.2354135495,3854924.8129991214,-25.174312207980016,7.85152718830951,10.821391335272933
1593045431447.0,-2694346.8520902847,-4296537.874959894,3854926.2451966074,-25.39067132829385,8.294459283925965,9.502125444107932
1593045432447.0,-2694356.049808402,-4296528.748611345,3854926.365360715,-25.418709625689438,8.014756516514247,7.785826268975566
1593045433447.0,-2694366.162427209,-4296519.433332815,3854928.7262004507,-25.7025165843204,8.549015214863255,7.422350918000222
1593045434447.0,-2694376.4988982067,-4296509.66213392,3854930.91474611,-26.028597439959448,8.438929920402321,6.595067415896813
1593045435447.0,-2694388.3550386876,-4296499.893178537,3854935.208433764,-26.599594230103108,9.323229961824532,6.738229629940692
1593045436447.0,-2694399.451069765,-4296489.459156281,3854938.8814119785,-26.75146623929289,9.845887571192637,6.374447377482541
1593045437447.0,-2694408.8486260497,-4296478.4111677315,3854943.509158669,-26.356751942729254,11.068870021238048,6.477621524944918
1593045438447.0,-2694419.0763645894,-4296466.952853873,3854948.8355596634,-26.289256993819635,11.188389708306223,6.525185884050418
1593045439447.0,-2694428.243299346,-4296454.521111861,3854952.7572015217,-25.867442989984823,12.276773766791775,6.304679492334937
1593045440447.0,-2694437.2682985356,-4296444.533711327,3854959.4248062107,-25.692471970654356,11.365616095332287,6.696353974360276
1593045441447.0,-2694443.463037598,-4296432.944112424,3854964.470787742,-24.57454908363782,11.97566068864619,6.581408253751583
1593045442447.0,-2694451.220709278,-4296421.652230889,3854969.945069318,-24.265427769781322,11.752342607015896,6.290302700048368
1593045443447.0,-2694459.975142705,-4296411.41163539,3854977.6485425825,-24.329181732209996,12.196224381810712,7.250577305513495
1593045444447.0,-2694468.5076511106,-4296401.070446739,3854987.2587007564,-24.229606995429304,11.779519635926288,8.15906087108413
1593045445447.0,-2694475.607709405,-4296389.664334913,3854994.9408735717,-23.735565251764505,12.407082969849384,8.160712652516432
1593045446447.0,-2694482.0624638083,-4296378.927489657,3855002.164656244,-23.334963696294825,11.776686669436597,8.087950626280891
1593045447447.0,-2694487.718308558,-4296368.058503835,3855008.8935369714,-22.631881383861646,12.316869811028305,8.489258023720382
1593045448447.0,-2694493.178330065,-4296359.0221559005,3855017.6918207305,-22.164141792607083,11.261707624743195,8.842576861474981
1593045449447.0,-2694498.879888912,-4296349.632261479,3855025.9031722452,-21.975054108677366,10.875733814742619,9.21001343493657
1593045450447.0,-2694504.1119541517,-4296340.992179634,3855033.986382249,-21.693875635227254,10.03931139935244,9.293662624978118
1593045451447.0,-2694508.378333688,-4296331.715888469,3855041.962466436,-21.146338553289247,10.486748914913651,9.538850390198185
1593045452447.0,-2694513.1901769396,-4296321.298719335,3855050.874270588,-20.919399265494754,10.377005295176366,9.938151395663143
1593045453447.0,-2694516.321507187,-4296311.881264315,3855060.8380027413,-20.276779583133287,10.79840053756211,11.212397416136172
1593045454447.0,-2694519.551825002,-4296301.796271488,3855071.3499275506,-19.953412336011276,10.561806504963513,11.854164731985223
1593045455447.0,-2694521.760113445,-4296289.869259322,3855081.284588124,-19.423263184794937,11.446858019056302,12.111449935688437
1593045456447.0,-2694523.273107966,-4296277.542410459,3855091.068056431,-18.7914523285838,12.564415207384043,11.809150870692656
1593045457447.0,-2694523.8252956644,-4296266.257769087,3855100.299966258,-18.071043871404292,12.61152260825742,11.552187671443892
1593045458447.0,-2694523.210822106,-4296255.467304366,3855109.1453329073,-17.206079536044335,12.475476130464884,11.79134958158891
1593045459447.0,-2694524.0594917773,-4296246.23588757,3855117.964601536,-17.158834383332056,11.312925280726729,12.050172167657388
1593045460447.0,-2694526.4907368515,-4296238.035820546,3855127.332224913,-17.418186726006795,10.575964372889302,13.07333891192936
1593045461447.0,-2694529.296675164,-4296231.572243897,3855136.8942005024,-17.789093373957378,8.763076136971183,13.636238807116523
1593045462447.0,-2694532.7735005775,-4296223.43396883,3855145.19941079,-18.209124288569377,8.095527253844494,13.963164078456519
1593045463447.0,-2694536.6906536818,-4296213.917277061,3855153.4171790965,-18.609531523091295,7.509065859576804,14.110421212887648
1593045464447.0,-2694540.9623110835,-4296204.091692161,3855162.299299461,-18.9955967422767,8.152450487596326,14.76321634148544
1593045465447.0,-2694545.0667316015,-4296193.519585279,3855169.031506541,-19.258784142292953,8.091036515596915,14.388479264203792
1593045466447.0,-2694552.1302470835,-4296183.893977363,3855176.4823879907,-20.38906753687256,8.647796523538467,14.308309692705189
1593045467447.0,-2694558.419075466,-4296173.750630588,3855181.5624118415,-21.004167757447682,8.37059805823211,13.071030468813664
1593045468447.0,-2694566.618764429,-4296164.776363711,3855185.2921620985,-21.789933784364436,8.129284136436338,12.225252217386895
1593045469447.0,-2694573.5484412294,-4296155.374843161,3855188.6534813913,-22.013769237372436,7.551224188363044,11.351006322019332
1593045470447.0,-2694585.343649454,-4296147.252011109,3855194.2227018434,-23.61517705896946,7.46702549135817,11.49106483894421
1593045471447.0,-2694596.394393523,-4296138.7741404995,3855197.7609772016,-24.329731321879702,6.626447027114768,10.8191820280504
1593045472447.0,-2694608.109439951,-4296131.213368689,3855199.756710766,-25.216749955552345,6.82500134946396,9.91797127320515
1593045473447.0,-2694619.1928295447,-4296122.8235270195,3855201.5307952184,-25.35753373672881,6.396195432132082,9.183102464980218
1593045474447.0,-2694630.9318312462,-4296115.785321704,3855203.017257287,-25.818858901976853,6.301806918007414,8.763875832604795
1593045475447.0,-2694642.7196290903,-4296109.009762276,3855204.075519255,-26.042813537447074,5.653365449515167,8.164128158206227
1593045476447.0,-2694653.0347151835,-4296102.783528206,3855203.150660157,-25.768306775715097,5.694644881901101,7.310822213328496
1593045477447.0,-2694664.0840357007,-4296096.955335969,3855203.9110367727,-25.58989299784954,5.351402011654411,7.232371394588508
1593045478447.0,-2694673.992287566,-4296093.690874339,3855204.684286531,-25.23386069241448,5.653944334049752,7.07369454230052
