utcTimeMillis,Latitude,Longitude,Altitude
1593045435447.0,37.3139080735891,-122.08022026360831,9920671.37371651
1593045436447.0,37.3139265397717,-122.08028341675642,9920671.829612726
1593045437447.0,37.31394959673808,-122.08034195986131,9920671.688221257
1593045438447.0,37.31397380408729,-122.08040490183114,9920672.063073616
1593045439447.0,37.31399714100045,-122.08046699768346,9920670.384663498
1593045440447.0,37.314023837344486,-122.08052330279794,9920671.850726536
1593045441447.0,37.31405295167063,-122.08057346595288,9920669.930210866
1593045442447.0,37.31408090257019,-122.08062878107248,9920669.119056124
1593045443447.0,37.314111503943245,-122.08068531737997,9920670.726802561
1593045444447.0,37.31414686049931,-122.08074153073991,9920673.284818232
1593045445447.0,37.31418019127829,-122.08079498577672,9920673.278407758
1593045446447.0,37.31421225714786,-122.08084430439312,9920673.270861065
1593045447447.0,37.31424346481372,-122.08089130077488,9920672.369881572
1593045448447.0,37.31427648354492,-122.08093318574593,9920673.859234864
1593045449447.0,37.31430978551214,-122.08097694583056,9920674.782344272
1593045450447.0,37.314343385543474,-122.08101747914496,9920675.84853435
1593045451447.0,37.314379455137015,-122.08105562318653,9920676.043969402
1593045452447.0,37.31441887017373,-122.08109802508893,9920676.354578702
1593045453447.0,37.314460486510974,-122.08113233070065,9920677.194241174
1593045454447.0,37.31450349611609,-122.08116875947522,9920677.949589552
1593045455447.0,37.314549513405304,-122.08120526831433,9920676.685481895
1593045456447.0,37.31459685198931,-122.081238884057,9920675.019281855
1593045457447.0,37.314640906900124,-122.0812652078535,9920673.60593081
1593045458447.0,37.31468407402752,-122.08128725872676,9920671.597894335
1593045459447.0,37.31472257748268,-122.08131261647534,9920671.065567043
1593045460447.0,37.314758626903895,-122.0813430848597,9920671.908364814
1593045461447.0,37.31479179847968,-122.08137192624355,9920673.933608241
1593045462447.0,37.314825445947285,-122.08140805320166,9920674.17530093
1593045463447.0,37.314862182862385,-122.08144924523829,9920673.581833126
1593045464447.0,37.31490058188709,-122.08149217847001,9920673.487461854
1593045465447.0,37.31493338991981,-122.08153557896253,9920671.580518065
1593045466447.0,37.31496257017068,-122.08158649070764,9920672.292192306
1593045467447.0,37.314986555044726,-122.08163403060814,9920671.117100034
1593045468447.0,37.31500340488149,-122.08168552007528,9920670.822037185
1593045469447.0,37.31502179164552,-122.08173394259204,9920669.35463108
1593045470447.0,37.31503872310361,-122.08179750010024,9920672.183204552
1593045471447.0,37.3150517390742,-122.08185921543915,9920673.204261936
1593045472447.0,37.31505815466554,-122.08192092738328,9920674.276268236
1593045473447.0,37.31506564057358,-122.081981847056,9920674.42815319
1593045474447.0,37.31506872616642,-122.08204225085895,9920675.539321765
1593045475447.0,37.315070243639305,-122.08210227220597,9920676.585649185
1593045476447.0,37.31506635870671,-122.08215518041234,9920676.208792752
1593045477447.0,37.31506523670591,-122.08220954302861,9920677.545922397
1593045478447.0,37.3150595182024,-122.08225229498468,9920680.282386022
1593045479447.0,37.31504803456127,-122.08229735871775,9920677.909465443
1593045480447.0,37.31503669768274,-122.08233516156122,9920675.55617203
1593045481447.0,37.31502811265463,-122.0823681054079,9920674.13840797
1593045482447.0,37.31502140571157,-122.08239548599298,9920674.613393106
1593045483447.0,37.31501532297716,-122.08242341981365,9920674.838550664
1593045484447.0,37.31500964539105,-122.08246059255687,9920674.300973529
1593045485447.0,37.315003627942126,-122.08250348642629,9920674.591861462
1593045486447.0,37.314999640230226,-122.08254662520808,9920674.16101786
1593045487447.0,37.31499433301809,-122.08259270553683,9920674.090350881
1593045488447.0,37.31498893514968,-122.0826380775921,9920673.112297783
1593045489447.0,37.31498124853617,-122.0826894947171,9920672.901238894
1593045490447.0,37.31497277440417,-122.08274019987634,9920673.466285884
1593045491447.0,37.31496479983423,-122.08279524915183,9920674.180511642
1593045492447.0,37.314957192362534,-122.08284972767622,9920675.620666495
1593045493447.0,37.31494818300293,-122.0828907698707,9920673.163127422
1593045494447.0,37.31493919394477,-122.08292673404989,9920672.06352516
1593045495447.0,37.314930619594946,-122.08295117121237,9920672.980415707
1593045496447.0,37.31492351813646,-122.08296867978369,9920673.551081318
1593045497447.0,37.314917439270516,-122.08298074695992,9920674.612926792
1593045498447.0,37.31491562428677,-122.08299223654234,9920673.568505287
1593045499447.0,37.314916858953204,-122.08300448714886,9920672.685242908
1593045500447.0,37.31492056169455,-122.08302277476251,9920674.836357467
1593045501447.0,37.31493379786602,-122.08303975698016,9920672.918115484
1593045502447.0,37.31495146651395,-122.08304965416148,9920672.938224105
1593045503447.0,37.31498020425491,-122.0830564060813,9920672.688805891
1593045504447.0,37.31501386847599,-122.08306865657404,9920673.24839524
1593045505447.0,37.315051366436414,-122.08308068155267,9920673.32750588
1593045506447.0,37.31509387131719,-122.08310013878926,9920672.120772231
1593045507447.0,37.31513839216092,-122.08312457904843,9920672.082236104
1593045508447.0,37.31518939970789,-122.0831438471699,9920671.760459354
1593045509447.0,37.31524484605471,-122.08317221789989,9920672.428872157
1593045510447.0,37.31529853878183,-122.08319902809956,9920672.20334203
1593045511447.0,37.315352754784584,-122.0832243685356,9920672.315782478
1593045512447.0,37.31540676330644,-122.0832470568216,9920672.472673183
1593045513447.0,37.31546191618288,-122.08327007958044,9920672.195950245
1593045514447.0,37.31551973483983,-122.08329746448986,9920673.896081535
1593045515447.0,37.31557651764879,-122.08331932625545,9920672.957704244
1593045516447.0,37.31563346074993,-122.08334544959953,9920672.749540627
1593045517447.0,37.31568790099362,-122.08337209578339,9920672.848021667
1593045518447.0,37.31573442990392,-122.08339194576334,9920673.347472765
1593045519447.0,37.315780897531994,-122.08341062203394,9920673.629539933
1593045520447.0,37.3158256589782,-122.08341757100474,9920671.192783164
1593045521447.0,37.31587412138152,-122.08341793480287,9920669.764946437
1593045522447.0,37.31591906416876,-122.08340914178598,9920670.603306232
1593045523447.0,37.31595798324896,-122.08339090125722,9920669.141944325
1593045524447.0,37.316000417335765,-122.08337282667777,9920668.684865497
1593045525447.0,37.31604335314176,-122.08335533158402,9920668.082272347
1593045526447.0,37.31608272546639,-122.0833347307951,9920668.161845768
1593045527447.0,37.31611888697805,-122.08331981312237,9920669.25066551
1593045528447.0,37.31615135357999,-122.0833243347828,9920670.989498384
1593045529447.0,37.31617741980937,-122.0833382530874,9920671.195960931
1593045530447.0,37.31619794687786,-122.08336317894778,9920672.075838644
1593045531447.0,37.31621445161064,-122.08339643485117,9920672.504167007
1593045532447.0,37.316230118760984,-122.08341766543965,9920672.955270134
1593045533447.0,37.31625130064904,-122.08342781164623,9920673.449521398
1593045534447.0,37.31627817594043,-122.08343127870633,9920673.838905618
1593045535447.0,37.31630892523697,-122.08342445772506,9920673.320959441
1593045536447.0,37.31634247470866,-122.08341745944358,9920671.669291077
1593045537447.0,37.31637959908148,-122.08341380206068,9920671.669495365
1593045538447.0,37.31641724984309,-122.0834091845334,9920671.273234565
1593045539447.0,37.316459477715426,-122.08340691358153,9920670.960311813
1593045540447.0,37.316503323065575,-122.08340449606138,9920670.240819018
1593045541447.0,37.31654363328067,-122.08340020015734,9920670.907270646
1593045542447.0,37.316585530392445,-122.08339344816028,9920669.720932184
1593045543447.0,37.316627610802925,-122.0833875840292,9920669.719248999
1593045544447.0,37.31666920523143,-122.08338239136606,9920669.92515767
1593045545447.0,37.31670654268574,-122.08337536172428,9920670.516803676
1593045546447.0,37.316733467321455,-122.0833603424597,9920669.43591847
1593045547447.0,37.31675328852201,-122.08333724309325,9920672.84597995
1593045548447.0,37.316766566344995,-122.08330046630795,9920672.612841269
1593045549447.0,37.316770246300884,-122.08325420576517,9920671.44512897
1593045550447.0,37.316769844853646,-122.08321210763063,9920672.318346703
1593045551447.0,37.31676572614,-122.08316567572356,9920671.28705095
1593045552447.0,37.316761318642136,-122.08311572361977,9920672.21204264
1593045553447.0,37.31675022380293,-122.08305565516369,9920671.76702427
1593045554447.0,37.316741585486525,-122.08299436262035,9920671.803851886
1593045555447.0,37.31673307580537,-122.0829261780633,9920672.141013324
1593045556447.0,37.31672745660448,-122.08286577050909,9920671.38990507
1593045557447.0,37.31671992847748,-122.08279569011972,9920668.75197823
1593045558447.0,37.31671211160714,-122.08272853775235,9920668.178538352
1593045559447.0,37.31670705638239,-122.08266806761142,9920667.395315684
1593045560447.0,37.3167025767095,-122.08261146274718,9920668.982717529
1593045561447.0,37.316697172830814,-122.08255626407002,9920670.26334694
1593045562447.0,37.31669081228369,-122.082500284022,9920670.551785622
1593045563447.0,37.31668268814182,-122.08244893176398,9920669.953911092
1593045564447.0,37.31667936166015,-122.08240511864184,9920669.482173612
1593045565447.0,37.316679812856314,-122.08237183915979,9920671.34568709
1593045566447.0,37.31669354917326,-122.08234690942483,9920670.459319731
1593045567447.0,37.316711359033036,-122.08233348303692,9920670.308221942
1593045568447.0,37.31673434761163,-122.0823274715435,9920669.366131479
1593045569447.0,37.31674936577889,-122.08233745003716,9920670.399236357
1593045570447.0,37.31675934119773,-122.08235407218412,9920669.472493604
1593045571447.0,37.31676426993997,-122.08237108176547,9920669.946077563
1593045572447.0,37.31676700272897,-122.08239189839082,9920671.797414627
1593045573447.0,37.31676894001079,-122.08241009960912,9920672.050951233
1593045574447.0,37.316772721575916,-122.08243440017253,9920672.038698869
1593045575447.0,37.3167792841269,-122.08246863928844,9920672.538682418
1593045576447.0,37.31678562526932,-122.08250772139334,9920673.127782248
1593045577447.0,37.31678932995685,-122.0825499617207,9920672.844830427
1593045578447.0,37.31679065996023,-122.08259170594893,9920672.125206098
1593045579447.0,37.316787864141496,-122.08263034837415,9920671.724150537
1593045580447.0,37.316774591195234,-122.08266272676474,9920672.725378511
1593045581447.0,37.316758385638295,-122.08268620261119,9920673.471035123
1593045582447.0,37.31674202969839,-122.08269451180041,9920671.798406808
1593045583447.0,37.31673068186772,-122.08270035124819,9920672.242781783
1593045584447.0,37.31672525022683,-122.08270458449981,9920672.235386547
1593045585447.0,37.316723025141016,-122.08271868279606,9920672.101985287
1593045586447.0,37.316726853298725,-122.08275170430694,9920674.18669814
1593045587447.0,37.31673404970344,-122.08279565371544,9920673.46986401
1593045588447.0,37.31674375892968,-122.08284987984469,9920672.069431111
1593045589447.0,37.31675211697705,-122.08292071959359,9920671.995762143
1593045590447.0,37.31675538195413,-122.08299405255924,9920673.245182406
1593045591447.0,37.31675845341588,-122.08306528704752,9920672.498262648
1593045592447.0,37.31675977904057,-122.08313722851778,9920672.99784663
1593045593447.0,37.31676198538342,-122.08320257327902,9920671.67223275
1593045594447.0,37.31676385008425,-122.08325566373365,9920671.734578945
1593045595447.0,37.31676557608613,-122.0832980405036,9920673.087306479
1593045596447.0,37.3167645375988,-122.08332906057379,9920674.311189644
1593045597447.0,37.31676261752641,-122.0833498077601,9920675.482128926
1593045598447.0,37.31676057705712,-122.08336412813408,9920675.024902882
1593045599447.0,37.31675569095641,-122.08338064123723,9920674.598604305
1593045600447.0,37.31674045128836,-122.08340145764184,9920673.614535013
1593045601447.0,37.316713843739315,-122.08342160126129,9920673.684997322
1593045602447.0,37.316678099898425,-122.08342982959279,9920673.095842222
1593045603447.0,37.31663110681702,-122.08343598411831,9920672.882282723
1593045604447.0,37.316577517172675,-122.08344261710447,9920672.732713709
1593045605447.0,37.316517405782925,-122.08344978907614,9920672.7175872
1593045606447.0,37.316456869189615,-122.08345979877089,9920672.32065967
1593045607447.0,37.31639684595405,-122.08347660402738,9920673.10945199
1593045608447.0,37.3163423318287,-122.08348587017804,9920671.68926054
1593045609447.0,37.31629105824627,-122.0834983070333,9920672.47489778
1593045610447.0,37.316245590025424,-122.08350536042148,9920671.861366523
1593045611447.0,37.31620147825302,-122.08351119888685,9920672.784391757
1593045612447.0,37.31615964136418,-122.08351849561274,9920673.416099066
1593045613447.0,37.316114799571714,-122.08352328527435,9920672.743554026
1593045614447.0,37.316064876113686,-122.08353366454246,9920674.076769764
1593045615447.0,37.31600981212412,-122.08354667413873,9920674.550831094
1593045616447.0,37.315953457853844,-122.08356743861447,9920674.4062949
1593045617447.0,37.3158915431445,-122.0835978829622,9920674.582159335
1593045618447.0,37.31583212660067,-122.08363558914057,9920674.04156218
1593045619447.0,37.315773397092386,-122.08367565811034,9920672.670285834
1593045620447.0,37.31571605222417,-122.08371093250513,9920671.303427698
1593045621447.0,37.31566509472556,-122.08375304115219,9920671.907592557
1593045622447.0,37.31562501942705,-122.08380297182592,9920673.943298545
1593045623447.0,37.31559455700143,-122.08385896643884,9920674.61614281
1593045624447.0,37.31557791677949,-122.0839184054458,9920673.128102418
1593045625447.0,37.315580059140736,-122.08398141127539,9920671.894548526
1593045626447.0,37.3156040703534,-122.08404252462024,9920670.799359834
1593045627447.0,37.3156420227925,-122.0841001068534,9920671.043540923
1593045628447.0,37.31569110433058,-122.08415669719632,9920672.524133444
1593045629447.0,37.31574733908262,-122.08422171778591,9920672.985052953
1593045630447.0,37.31580793142696,-122.08429290418013,9920673.175998708
1593045631447.0,37.31587298391338,-122.08436810118846,9920673.345187845
1593045632447.0,37.31594119524265,-122.08444769745755,9920673.134698214
1593045633447.0,37.3160119027114,-122.08452496404131,9920673.322076606
1593045634447.0,37.31608408779068,-122.08460675661676,9920672.888341136
1593045635447.0,37.316159056837286,-122.08468756705797,9920672.645330865
1593045636447.0,37.3162340584801,-122.08476893499602,9920673.144542415
1593045637447.0,37.31630765301129,-122.08484870406852,9920673.556032509
1593045638447.0,37.31637977635886,-122.0849273135159,9920673.206197659
1593045639447.0,37.31644952954205,-122.0850042325458,9920674.151179224
1593045640447.0,37.31651659218972,-122.08507864879266,9920674.155382236
1593045641447.0,37.316582476481784,-122.08515705730395,9920674.818959787
1593045642447.0,37.31665103794844,-122.0852376992361,9920674.748158801
1593045643447.0,37.3167219947943,-122.08531083652122,9920675.150514208
1593045644447.0,37.316798919881045,-122.08538781466561,9920676.094998693
1593045645447.0,37.31687582857478,-122.08546629271358,9920675.508931462
1593045646447.0,37.31695735956117,-122.08554962727864,9920674.594961785
1593045647447.0,37.31703668141587,-122.08562941748524,9920673.185788503
1593045648447.0,37.317116629769004,-122.08571387080377,9920673.061483214
1593045649447.0,37.31719913551262,-122.08580168801561,9920672.445967035
1593045650447.0,37.31727922213487,-122.08588870031203,9920671.860956596
1593045651447.0,37.317358573710166,-122.08597362789034,9920672.225590352
1593045652447.0,37.31744034991365,-122.08605993981203,9920673.16344494
1593045653447.0,37.31751837004701,-122.08614507260502,9920672.666179618
1593045654447.0,37.31759735758696,-122.08623197831892,9920673.230697408
1593045655447.0,37.317673241807135,-122.08630979905215,9920672.52509196
1593045656447.0,37.31774936867516,-122.0863888547209,9920672.274792446
1593045657447.0,37.317826553958135,-122.08647104421583,9920672.790665604
1593045658447.0,37.317900988934575,-122.08655014447879,9920672.063236484
1593045659447.0,37.31797389575648,-122.08662731456226,9920671.075628916
1593045660447.0,37.318048465174144,-122.08670089797732,9920671.24843302
1593045661447.0,37.318119896055826,-122.08677612502139,9920670.814273205
1593045662447.0,37.31819032371073,-122.08685102534976,9920671.178397803
1593045663447.0,37.31826153031845,-122.0869257765613,9920672.126602331
1593045664447.0,37.31833258488089,-122.08700005819954,9920672.02523079
1593045665447.0,37.318405938797596,-122.08707706890547,9920671.598000016
1593045666447.0,37.318478005752254,-122.08715416022203,9920671.7777014
1593045667447.0,37.31855103938869,-122.08722588097534,9920670.793866975
1593045668447.0,37.31862426227469,-122.08729879007255,9920672.197262477
1593045669447.0,37.318694464172474,-122.08737413237101,9920672.402633175
1593045670447.0,37.318766401716395,-122.08745164941821,9920672.29426896
1593045671447.0,37.31883960822463,-122.08753169270733,9920671.90345844
1593045672447.0,37.318913479108566,-122.0876070869177,9920671.873732287
