utcTimeMillis,mean_accel_e,mean_accel_n,mean_accel_u,mean_gyro_e,mean_gyro_n,mean_gyro_u
1593045363447,-0.5600897992452829,-0.9707862188377359,9.80224308490566,0.0032950512819230745,-0.006475569096153843,-0.005506435542307692
1593045364447,-0.44855071292307697,-0.9149095346153847,9.59370028846154,-0.009635528,-0.009943887701923077,0.02117701707384615
1593045365447,0.18967721235269236,-0.9407244230192305,9.887212182692307,-0.001861910409615375,0.006924891525000001,-0.03306210805
1593045366447,0.033039363403846174,-1.0161443425,9.757608523076922,-0.01078779272075471,0.028286261771698108,0.0069555905492452805
1593045367447,-0.4868588806923077,-0.9766627694230767,9.740318125,0.009312483923076919,-0.004005748267307689,0.0009808796142307694
1593045368447,-0.5664662532115384,-0.983335063846154,9.754675125,-0.0056826416,-0.020398774437307695,-0.006745750888461539
1593045369447,-0.5333693736730769,-0.9926877884615385,9.756745846153846,0.00037296948076923016,0.002487439938461538,0.004120282257115386
1593045370447,-0.3910884568076924,-0.9785149076923078,9.84745451923077,0.0028780298019230764,-0.0024492628076923095,0.0007371280928846166
1593045371447,-0.28935897800000004,-0.9375493228846156,9.768410836538463,-0.0011570852038461559,0.007321357265384616,0.0007958635038461551
1593045372447,-0.7154194620192307,-1.0003724253846156,9.80195639423077,-0.0008105473998076911,-0.01389090111153846,-0.00822294419730769
1593045373447,-0.5365674715769232,-0.8940413707692308,9.742745451923076,0.001624031421730769,-0.0015711703346153855,0.008786802903076924
1593045374447,-0.2949614041115385,-0.6396659137115382,9.817302759615385,0.00014977511230769455,0.005368406298076927,0.000475756050576924
1593045375447,-0.11404283000377362,-0.8633123533962264,9.825685981132075,0.00021438397500000048,0.01955885973269231,0.0036503996325
1593045376447,0.13502192100000002,-0.8969173680192306,9.840517557692309,0.0018942133384615353,0.028612908746153846,-0.008766245307115384
1593045377447,-0.20792249057692302,-0.9431287435769232,9.84516514423077,0.01023756528442308,0.0177439379,-0.00442864268076923
1593045378447,0.04411767167307691,-0.9245958753846154,9.837135509615383,-0.0034460997169811344,0.02215761952830189,0.007629827824716979
1593045379447,0.016278100417307647,-0.8942599440384615,9.81317275,0.0022260684563461535,0.02140021164038462,-0.0018384152980769222
1593045380447,-0.33551284351923083,-0.299597498,9.844313971153845,0.003377280490769231,0.005509372614230766,-0.00851074678653846
1593045381447,-0.29490388707692305,-0.10506562065384618,9.856416048076921,0.0009015869367307683,0.011471006644230768,-0.003242189185192308
1593045382447,-0.21360543930769227,0.2133178363269231,9.970017557692305,0.009929204963461537,0.033599535644230766,0.004572543911538462
1593045383447,-0.06641233115384614,0.07659333249807693,9.901016971153846,0.0009368284057692314,0.02352643025961539,-0.0022495626211538463
1593045384447,-0.3079033535769231,0.15314064615384615,9.84112735576923,0.0017649961455769223,0.01078086653346154,-0.0006695826676923077
1593045385447,-0.14834350188461537,0.1848225371384615,9.863951153846152,-0.00024962513461538385,0.014304984857692314,-0.0011747064807692306
1593045386447,-0.04873075984615387,-0.07252093075,9.839493749999999,-0.0009750063559615393,0.03506791625576924,-0.002428705278846153
1593045387447,-0.3298414007692308,-0.34721237259615384,9.840034480769232,-0.0042494998232692335,0.0047164444173076955,-0.011726504909615383
1593045388447,-0.3388835124442308,-0.3624781165730769,10.012720423076924,0.010998187309615381,0.010965882732692304,-0.0006989502682692311
1593045389447,-0.19399922611320758,-0.39368704479245276,10.000711971698115,0.009030554469230765,0.014930516443076924,-0.005638590079230769
1593045390447,-0.2611052658615385,-0.4936692258846155,10.118464644230768,0.016401836251923076,0.018266682759615387,0.008598849868076923
1593045391447,-0.3265742763461538,-0.6971051633846153,9.831579076923077,0.0013655961290384609,0.004698824796153851,-0.005485878213461539
1593045392447,0.2303551872884616,-0.3236982852038462,9.840253048076924,0.003414405384339622,0.03728761468679245,0.014654571786792454
1593045393447,0.03127925171153846,-0.3320961723653847,9.639370942307693,-0.008322793717307694,0.01960584778326923,-0.0038853410134615384
1593045394447,-0.2819734375961539,-0.5365329576923078,9.554621480769232,-0.015632403403461535,0.00678980202769231,-0.008563608719230769
1593045395447,-0.3580721090576923,-0.5624513677757693,9.826793384615385,-0.00493082938846154,0.005491750961538468,0.004907335594423077
1593045396447,-0.4317434294403846,-0.5087163901923076,9.599843351923077,-0.00777361909230769,0.010137716153846153,-0.0011776431903846162
1593045397447,-0.435769816648077,-0.26754748026153846,9.729734509615385,-0.013338789663461541,-0.013450386188461536,-0.0005433017644230765
1593045398447,-0.46290764689230757,-0.46495535221153844,9.642246980769231,0.002980818557692306,0.0061495866453846115,0.006689952036538462
1593045399447,-0.4656225800576924,-0.4857660010961539,9.627349336538462,-0.020395837413653847,-0.009230255461538462,0.002966133342307692
1593045400447,-0.3630993360769231,-0.45372749136538465,9.75550339423077,-0.0015329918038461522,-0.002980817096153843,-0.006396275618269231
1593045401447,-0.38499612721132076,-0.4949869700566037,9.66281608490566,-0.008469631923846154,0.001867782865384617,0.005811859392884616
1593045402447,-0.4212058113461538,-0.5682148564365386,9.807604798076921,0.0008604718480769254,-0.0032480622499999915,0.001118907699807692
1593045403447,-0.1970627439038462,-0.8200249210576923,9.933860721153849,0.005215695247307693,0.010125967292307688,0.0027400023480769237
1593045404447,-0.49874246442307685,-1.01395859725,10.177537490384616,0.015000333745283017,-0.005359320922641511,-0.007356099231886793
1593045405447,-0.42352961040384607,-0.9617996577884615,9.897266624999999,0.00681623272884615,-0.007291988903846151,0.0064373903142307684
1593045406447,-0.4291090268269231,-1.2361229780769232,9.819315817307691,0.002261309537307692,-0.012968757169230773,-0.01168245387230769
1593045407447,-0.36719474730769236,-1.569300521346154,9.797803538461539,-0.0017973009399999997,-0.0010513612115384632,-0.0027282554096153865
1593045408447,-0.8079457626153848,-1.8355135365384616,9.671674182692307,-0.003503561517307691,-0.03017526771153846,0.0027253185246153833
1593045409447,-1.5474429992242307,-2.273572648076923,9.636092403846154,-0.007271431772499998,-0.08301061876923076,-0.006243563810192306
1593045410447,-1.6830401295192308,-2.3650175884615385,9.654176576923076,-0.003383153963461539,-0.07993876130307694,0.01570875954923077
1593045411447,-1.0362877816153846,-2.4313724000000003,9.667038,-0.001083666446153847,-0.06308172668653846,0.0045813543019230735
1593045412447,-1.0808656042307692,-2.095065775,9.723441836538461,0.004364033942692309,-0.06817407844423076,-0.00325687325
1593045413447,-1.6531018416981131,-1.1906211466037737,9.789906547169812,0.002742938649999999,-0.1044636906269231,0.01009953694942308
1593045414447,-1.1144916576692308,-1.3746535930769228,9.739673932692307,-0.0018061107807692293,-0.08358035169038461,0.015274118093653845
1593045415447,0.30271506992307695,-1.7461393057692307,9.772977990384614,0.004443326686923075,0.03428967533461538,0.01936796970576923
1593045416447,2.2494373461538464,-1.257531831967308,9.890226240384616,0.012202538384905655,0.24584008849056604,-0.0173428756545283
1593045417447,2.746994903461539,-0.6410118749165383,9.925876951923076,0.015556047312115387,0.3872008079615385,-0.02462478037615385
1593045418447,2.5465269873076926,-0.05207840403846156,9.809157836538462,0.007620908135384615,0.42722011288461537,-0.01056648272384615
1593045419447,0.7343779845192309,0.6174402690384615,9.894735817307692,-0.002102724542307693,0.2202956036153846,-0.01730929688
1593045420447,-0.7281888457307694,0.5797188076730769,9.840379673076923,-0.005174581190384614,-0.003201074186730769,-0.006093788736153847
1593045421447,-1.0882741423911537,0.9097902825,9.87820448076923,0.006475568264038463,-0.04639502439423077,0.0019294549434615382
1593045422447,-1.434152058653846,0.5378904190769231,9.841368942307692,-0.006689952430769231,-0.07314014881346155,-0.002857473015384616
1593045423447,-1.3281661126923072,0.13489537730769233,9.81632482692308,-0.006960134787884617,-0.06749568505769231,0.0024727566363461537
1593045424447,-1.8563450377358488,-0.0646852206490566,9.717286481132076,-0.013074480926923078,-0.09902773807692306,0.008111346747884614
1593045425447,-1.6627241482692308,-0.32193818769230764,9.703988740384615,-0.006769244916153846,-0.09190020826923076,0.0027546861571153846
1593045426447,-1.6850878207692308,-0.8077847195961539,9.797515923076924,-0.005609222570192308,-0.08453479925,0.005562234042307693
1593045427447,-1.7790406307692306,-0.6447046477500001,9.730608807692308,-0.0011554238415094327,-0.09422318961509435,-0.0009335590507547167
1593045428447,-1.9674408834615384,-0.6863489700192307,9.642281471153847,-0.012504403047058823,-0.0973792329882353,0.011938470445098038
1593045429447,-1.512033843480769,-1.0006485246153847,9.836537273076924,-0.0031217824384615392,-0.07970088329423076,-0.00027605618076923015
1593045430447,-1.0621486661538462,-0.9864756406346153,9.823031615384615,0.006704913415094341,-0.04573286697547168,-0.010977962901886794
1593045431447,-0.7119797754615385,-0.9375493232692307,9.69728189423077,-0.006361034086538462,-0.00730667301923077,0.011820481555769232
1593045432447,-0.4314903439038462,-0.47081086734038463,9.909587432692309,0.010910084557692308,0.00859591341153846,0.005133466210961538
1593045433447,-0.366343439126923,0.058566633750000006,9.79629635576923,-0.0011424019219230769,0.017112533170384612,0.005899962282115383
1593045434447,0.06535396544230769,0.06599818684615386,9.846338557692308,4.698771730769288e-05,0.03209297530576923,-0.0005080605142307691
1593045435447,0.04546363382692305,-0.2372575655576923,9.782284615384615,-0.005885277986538458,0.033975442580769226,-0.005773681255384615
1593045436447,0.16331014371153843,-0.7426263115250001,9.843428092307693,-0.006457947319807692,0.03362596682692308,-0.004105598204423076
1593045437447,0.22139361557692305,-0.6864755022615385,9.904341596153845,0.011911521046153842,0.04160809625000001,0.0033273554680769237
1593045438447,0.10746995793846155,-0.745789896996154,9.832292384615387,6.167257615384759e-05,0.03861259463461539,-0.006275868019423077
1593045439447,0.07354543320754718,-0.6502156993018867,9.913565688679247,0.009553299263461539,0.03370232382692308,0.003908834805769231
1593045440447,0.16703742271153846,-0.4820732290442308,9.843957269230769,0.003362596604615381,0.02943813891923077,-0.008548924848076924
1593045441447,0.10121179895000001,-0.27184996115384613,9.779201451923079,-0.0038647842738461554,0.039728566138461534,-0.0007312545765384612
1593045442447,0.3506750614423076,-0.46257403133346153,9.718081105769231,-0.007174573695094342,0.04867761166867923,-0.006805760434150943
1593045443447,-0.016174554153846138,-0.8307926192307693,9.876904673076922,0.0025138718634615366,0.03092414273653846,-0.004587227855
1593045444447,-0.12324185634615384,-0.9882127423076923,9.715020896153847,-0.0013861525082692295,-0.00017033219230769595,-0.0019235816384615386
1593045445447,0.2590345555769231,-0.7847422928461539,9.871831375,0.0019323928057692276,0.052615093596153836,-0.0013479754534615378
1593045446447,-0.12750983239615382,-0.8701821694576921,9.923990375,0.006622406053846151,0.020777617179423082,-0.019121281349230766
1593045447447,-0.3878443422884615,-1.3990074746153847,9.802784711538461,0.001392026419230769,0.018061108815384613,0.0023259185134615378
1593045448447,-0.06522742746153844,-0.9917214603846154,9.752995471153847,-0.0015388653365384617,0.026977130019230765,7.929261423076911e-05
1593045449447,-0.165564922075,-0.3497087273769231,9.86464145192308,0.00879561323846154,0.037340975228846156,0.0026871406323076925
1593045450447,0.007224483192307703,0.1317317875307692,9.898278923076923,0.006311109269423077,0.0461219046075,0.005450637029230769
1593045451447,0.23981274849056605,0.007528359830188677,9.80422959433962,-0.002740002310769231,0.04890595861538462,-0.004537302932115385
1593045452447,-0.11402720596153845,-0.07225634034615386,9.795847730769232,-0.006131966471346154,0.024519056409807692,-0.006792739036346154
1593045453447,-0.34054008051923074,-0.3880974269730769,9.860948778846154,0.0020909773601923078,0.02007279348461538,-0.00041995743730769184
1593045454447,-0.26271581746153844,-0.5692847188269231,9.837227375,0.00043508453018867966,0.012945927747169813,0.0008125418754716989
1593045455447,0.10851680680653844,-0.3659638169153846,9.925485865384616,0.010272806669807693,0.039340912903846156,-0.0007165703700000002
1593045456447,0.7627122155192307,-0.815032203076923,9.868564355769232,-0.0005521117730769228,0.07336334258826924,0.0010954137626923077
1593045457447,0.3316705201346154,-1.4660755134615384,9.791913442307692,-0.00014977487692307878,0.03550256002692308,-0.0009632592
1593045458447,-0.20641546596153848,-1.112328920576923,9.76908953846154,-0.00014390180576923136,0.005350786851923075,-0.01030217405
1593045459447,-0.6183260761538463,-1.4158377532692308,9.713295403846153,-0.005767807780769232,-0.015312295965384616,-0.0018237313065384618
1593045460447,-1.0979374664423078,-1.4699063388461535,9.710937144230769,-0.0033126720576923075,-0.05899668557115385,-0.004698824920384615
1593045461447,-1.0747800021153846,-0.6303937300769231,9.729527471153846,-0.0006519618326923077,-0.04364327432115385,0.007844101100192308
1593045462447,-1.3855571688301889,0.02278824756603772,9.816961164150943,0.0037414392884615403,-0.06533422619807693,-0.0036122215288461553
1593045463447,-1.521547594807692,-0.17586096130769235,9.812379009615382,-0.009538615399999999,-0.06106123146923077,0.004877967734038461
1593045464447,-1.7240172074999998,-0.5113162885961539,9.734934451923078,-0.006827979875192307,-0.07953348751923077,-0.008974755912115386
1593045465447,-1.8290138036461536,-0.6908009916153846,9.71778189423077,-0.007923726573207548,-0.07848811085849057,0.022042365603773588
1593045466447,-1.439351842769231,-1.0350798536538461,9.807489826923076,0.002064546298076925,-0.07329286084999999,0.002449262511538462
1593045467447,-1.1522591369230768,-0.9974274156730767,9.747634634615386,-0.0009926264576923078,-0.05318482616538462,0.006372781618461539
1593045468447,-1.6280397153846153,-0.6053611175961539,9.665519413461537,-0.00839327613846154,-0.08105766925749999,-0.0012657459949999997
1593045469447,-1.5797461219230773,-0.7860997557692306,9.699801221153846,-0.011885090542307693,-0.07658203840384616,0.0045167455711538455
1593045470447,-1.5126780615384614,-0.7071251101153847,9.715941182692308,0.00036122200000000013,-0.0650611062423077,0.00616427131923077
1593045471447,-1.6660027592307691,-0.50409180525,9.710833582692308,-0.006190702238461538,-0.07370694454807693,0.009926268178076923
