utcTimeMillis,mean_accel_x,mean_accel_y,mean_accel_z,mean_gyro_x,mean_gyro_y,mean_gyro_z,mean_mag_x,mean_mag_y,mean_mag_z,mean_bias_mag_x,mean_bias_mag_y,mean_bias_mag_z
1593045281447,-1.207604663596154,9.800437778846154,0.9280010430769229,-0.004399274228846155,0.041963444280769244,-0.0056385902423076945,2.801515117171718,-55.761741444444446,-19.34242403030303,31.42064900000001,-34.034336,-32.969463000000005
1593045282447,-2.147063653846154,9.683201034615385,0.7261066478846154,-0.007771014962264149,0.10679454068113207,-0.006298642026415097,3.4674241919191924,-55.25037784848485,-17.0928026969697,31.42064900000001,-34.034336,-32.969463000000005
1593045283447,-2.041204265665385,9.78696676923077,0.7402449944942309,0.0058265431873076945,0.07312840227692309,0.01905079896076923,2.8683673132653063,-55.13571335714286,-14.551147581632653,31.420649000000008,-34.034336,-32.969463000000005
1593045284447,-1.6183073725,9.680290548076924,0.8420089826923076,-0.011006997682692306,0.061172828307692294,0.01837240595519231,1.4814393719191923,-55.333332444444444,-12.943560272727272,31.42064900000001,-34.034336,-32.969463000000005
1593045285447,-0.6818739282115385,9.883577000000002,1.0801868713461535,-0.0004522622811538468,0.023535240049999996,-0.009203823434038461,0.9965908920202022,-55.394317121212126,-12.332196676767676,31.42064900000001,-34.034336,-32.969463000000005
1593045286447,-0.3998429664423077,9.706209028846153,1.5943331188461538,0.000895713961538462,-0.0029955004576923097,0.009996750163461538,0.9651515014949497,-55.33674168686869,-12.355681606060605,31.42064900000001,-34.034336,-32.969463000000005
1593045287447,0.7626546908653846,9.649574971153847,1.482583699807692,-0.008769182105961539,-0.06756616719038462,0.0011805797999999996,0.48673468616326526,-55.61709088775511,-13.147958897959182,31.420649000000008,-34.034336,-32.969463000000005
1593045288447,1.0706075318867925,9.81496358490566,1.7537132554716979,0.007045300710384617,-0.09622606413846155,-0.0111567727,0.9613636165252526,-55.60340814141414,-15.573863313131312,31.42064900000001,-34.034336,-32.969463000000005
1593045289447,0.7973391161346155,9.716263394230769,2.2972707673076926,-0.0037150083999999994,-0.07336921700961539,-0.0105694196225,1.6712120919191917,-55.42651396969697,-17.440151282828282,31.42064900000001,-34.034336,-32.969463000000005
1593045290447,0.2700093314423077,9.657984375,2.9911088423076917,-0.0023053609115384617,-0.041167580898076914,-0.008228817553076922,2.170408143877551,-55.36071334693878,-19.038520153061224,31.420649000000008,-34.034336,-32.969463000000005
1593045291447,-0.05324030571153842,9.658939125000002,3.296941476923077,-0.0012657458692307692,-0.01889808625,0.0020616095461538464,2.2984848070707073,-55.079923050505045,-19.605681606060603,31.42064900000001,-34.034336,-32.969463000000005
1593045292447,0.02313444457692308,9.645076874999999,2.321210540769231,0.010634027867307695,-0.018284302907692312,0.02391114604615385,1.3935605845454544,-56.29393835353535,-20.31666647474748,31.42064900000001,-34.034336,-32.969463000000005
1593045293447,-1.0553958434615387,9.708751326923077,1.1182879667307692,-0.01627261787307693,0.09230841759615385,0.003016058268461539,0.8785714122448979,-56.63112151020408,-20.071300806122448,31.420649000000008,-34.034336,-32.969463000000005
1593045294447,-2.4948282173076923,9.828104873076922,0.5240166583653847,0.05061388215981131,0.3024097318867925,0.008136946471320756,-0.024242424040404026,-57.382953505050494,-14.341666363636365,31.42064900000001,-34.034336,-32.969463000000005
1593045295447,-2.608694361846154,9.902040759615385,0.3425302548653846,-0.03876824358846154,0.3687755402884615,0.023332603546730765,-3.4303029814141413,-56.767423343434345,-5.723484789898991,31.42064900000001,-34.034336,-32.969463000000005
1593045296447,-3.15260135,9.50999753076923,-0.1263709512807692,-0.03831010778653846,0.3541651261538462,-0.011283053353846153,-8.587117150000001,-56.804463285714284,-2.147448949591837,31.420649000000008,-34.034336,-32.969463000000005
1593045297447,-3.0091585180192313,9.716412971153845,-0.6814252744038463,-0.01926518283653846,0.26816194846153846,0.018022930955576923,-13.929166303030303,-56.95530204040404,-0.10530302624242424,31.42064900000001,-34.034336,-32.969463000000005
1593045298447,-2.479274874230769,9.803566980769231,-0.7430634577796155,0.0017973002384615402,0.15164576738653845,0.008930704403846152,-18.43371187878788,-57.01022616161616,0.21363636258585855,31.42064900000001,-34.034336,-32.969463000000005
1593045299447,-1.3817055271153846,9.862432567307694,-0.8944324971153846,-0.0017180079463461559,0.05321713061230769,0.003656273220961538,-20.99507557575758,-56.93068070707071,0.40909090185858593,31.42064900000001,-34.034336,-32.969463000000005
1593045300447,-1.226152295471698,9.706564075471698,-0.6207456035471696,-0.014810108546153848,0.03583441480769231,0.003171706703846153,-22.030484408163264,-57.078825489795925,-0.027168364571428565,31.420649000000008,-34.034336,-32.969463000000005
1593045301447,-1.107819362173077,10.02089964423077,-0.03788252914230769,0.010678079468461537,0.025743688431538462,0.010871906290384613,-23.53333307070707,-57.263256626262624,-0.0443181776161616,31.42064900000001,-34.034336,-32.969463000000005
1593045302447,-1.0983631050384615,9.789152490384614,0.17532027279615386,-0.0029455760105769214,0.02759091459807692,0.0011159709384615378,-23.352272515151515,-57.13939286868687,-0.35530302456565654,31.42064900000001,-34.034336,-32.969463000000005
1593045303447,-0.4996282681346154,9.833603673076922,0.02856431807692309,0.0025608596494230765,0.00013215431730770365,0.012710322025576926,-24.047448724489797,-57.005356316326534,-0.3926020371632653,31.420649000000008,-34.034336,-32.969463000000005
1593045304447,-0.17229473147500002,9.861903384615383,-0.32253638873076934,-0.001118907798846155,-0.020251936465384614,-0.0038471628403846155,-24.320454424242424,-57.1098475959596,-0.5840909014949495,31.42064900000001,-34.034336,-32.969463000000005
1593045305447,-0.21213293339038466,9.86044251923077,-0.26523518762307696,0.00042644040075471646,-0.022509144490566044,-0.0033077955433962265,-23.642802757575755,-57.264014060606065,-0.35113635692929296,31.42064900000001,-34.034336,-32.969463000000005
1593045306447,-0.06281159490384615,9.982948086538462,-0.0075926116999999885,0.004628343073076925,-0.02708285308076923,-0.008211196730000002,-22.866581479591837,-56.73673349999999,0.00114796022448981,31.420649000000008,-34.034336,-32.969463000000005
1593045307447,-0.15554497066538456,9.788726884615384,0.1382085230846154,-0.012275679911538464,-0.02490670882692308,-0.006040927282692305,-21.88598467676768,-57.63143860606062,-0.39318181416161624,31.42064900000001,-34.034336,-32.969463000000005
1593045308447,-0.224787275673077,9.804958951923078,0.25485861851923075,0.010863096199999998,-0.02357635392307691,-0.004267120223076925,-20.807196686868686,-56.78598394949495,0.32840908446464645,31.42064900000001,-34.034336,-32.969463000000005
1593045309447,-0.3421506279230769,9.850364975000002,0.21946094973076924,-0.00975299941076923,-0.010910084619230771,-0.00313940232576923,-21.21931802020202,-57.32689306060606,-0.34962119820202014,31.42064900000001,-34.034336,-32.969463000000005
1593045310447,-0.3244460408461538,9.793224807692308,0.1501841257884616,0.008258184745000003,-0.027112220700000005,0.0009720694865384617,-20.585203897959182,-57.23494809183675,0.14196428404081632,31.420649000000008,-34.034336,-32.969463000000005
1593045311447,-0.2530071441132075,9.900653650943395,0.4004704726037735,0.0029426388807692297,-0.02362921673076923,-0.0046929516788461545,-19.509090686868685,-56.50681723232324,0.2390151518181818,31.42064900000001,-34.034336,-32.969463000000005
1593045312447,-0.2926030985884615,9.785873798076922,1.0116693085192308,-0.0014302048859615387,-0.016569232087692305,0.012628092353846153,-19.2473482020202,-56.456816989898996,0.5715909044444445,31.42064900000001,-34.034336,-32.969463000000005
1593045313447,-0.3687017618596154,9.843106009615383,2.0229589876923075,0.002798737653846155,0.01337402888461538,0.005988064975576926,-19.329545272727273,-56.378029414141416,0.5924242344848485,31.42064900000001,-34.034336,-32.969463000000005
1593045314447,-0.4902410406730769,9.485310086538462,3.0290028596153844,-0.015462071478846151,0.015796862313461533,-0.009388840276923075,-19.474362040816327,-56.34910614285713,0.506632647244898,31.420649000000008,-34.034336,-32.969463000000005
1593045315447,-0.29330483551923076,9.653417298076922,3.2412968519230767,0.0012363783865384607,0.005488814653846156,0.006064420873269234,-19.69962095959596,-56.13408982828283,0.07575757496969697,31.42064900000001,-34.034336,-32.969463000000005
1593045316447,-0.20953304030769232,9.639934663461538,3.390031473076923,0.0011306548615384634,0.004343476498076923,-0.003456573151346153,-19.998484676767674,-56.43143854545455,0.007954546808080797,31.42064900000001,-34.034336,-32.969463000000005
1593045317447,-0.33620308898076917,9.630708490384617,3.2403074865384616,0.004785930474150944,0.006163218418113213,0.0007606779339622638,-20.006060474747475,-56.30416556565657,0.21515151018181813,31.42064900000001,-34.034336,-32.969463000000005
1593045318447,-0.3756846589423076,9.633975653846154,2.446925738461539,-0.009573856227692308,0.013788115143461541,-0.0006578356288461547,-20.220918112244895,-56.03800918367348,0.37079080891836735,31.420649000000008,-34.034336,-32.969463000000005
1593045319447,-0.2797301677307692,9.647481201923075,2.808161444230769,-0.0002672457200000001,0.013638339417307695,-0.0011100975392307688,-20.625378585858584,-56.16969574747474,0.23712120725252525,31.42064900000001,-34.034336,-32.969463000000005
1593045320447,-0.2912390382271845,9.712385781553397,2.433506432038835,0.01057529328019231,0.007538677188461538,0.002854536134615385,-21.028030212121216,-56.10416579797981,0.6238636256363636,31.42064900000001,-34.034336,-32.969463000000005
1593045321447,-0.38678597625961536,9.752265120192307,1.6283388115384616,0.0036474628742307687,8.810444230769546e-06,0.0017884902976923077,-20.790688653061224,-55.63201445918367,0.8908163111836737,31.420649000000008,-34.034336,-32.969463000000005
1593045322447,-0.4008840712980769,9.75856351923077,1.4185584490384615,0.0023846538242307696,0.00011453377115384573,-0.0006079104857692306,-21.291287707070705,-56.06287782828283,1.0155302843434342,31.42064900000001,-34.034336,-32.969463000000005
1593045323447,-0.5012051862857143,9.810475980952381,0.5963597740380953,0.003488877534615385,0.0003670957173076921,-0.0005814796030769232,-21.362499797979797,-56.024620121212116,1.096590891313131,31.42064900000001,-34.034336,-32.969463000000005
1593045324447,-0.5180173403846153,9.813264745192308,0.5335706896153846,-0.00014683830211538446,-4.698828269230734e-05,-0.0002848662750000001,-21.331060373737373,-55.94658988888888,1.1890151324242424,31.42064900000001,-34.034336,-32.969463000000005
1593045325447,-0.5101601406730769,9.813897447115384,0.5340481017307692,-0.0003112971326923075,-0.0008839664511538463,-0.0004493251503846154,-21.330612051020402,-56.115688081632655,1.0936224274489794,31.420649000000008,-34.034336,-32.969463000000005
1593045326447,-0.5136803533653846,9.811303355769232,0.5397310564423077,-0.00015271185500000012,0.0005109972225000004,0.00020263682826923064,-21.53181798989899,-56.106817080808085,1.0621211935353534,31.42064900000001,-34.034336,-32.969463000000005
1593045327447,-0.5146236774038461,9.81454751923077,0.5368263099038462,0.0004111471426923077,-0.00025549862884615413,-0.00021144713634615368,-21.450378595959595,-56.081059636363634,0.9659090678787878,31.42064900000001,-34.034336,-32.969463000000005
1593045328447,-0.5633544277884616,9.827535451923078,0.14633605993942306,0.0017620594134615383,0.00032598098730769216,-0.0004640089867307692,-21.464772464646465,-55.82651413131313,1.0321969456565658,31.42064900000001,-34.034336,-32.969463000000005
1593045329447,-0.48777120085714293,9.804095147619048,0.7843102915238096,-0.0013888131058490561,0.0002564406094339623,-0.0007059319767924529,-21.47602021428571,-56.07895277551021,0.7293367193673471,31.420649000000008,-34.034336,-32.969463000000005
1593045330447,-0.5183797196153846,9.809888379807692,0.5641942185576924,0.0007753061748076923,8.810330769230665e-06,-2.9367664423076933e-05,-21.34166655555556,-56.00719608080808,0.5655302914949495,31.42064900000001,-34.034336,-32.969463000000005
1593045331447,-0.5294177633653846,9.815835971153847,0.4770229989423077,-4.992503269230767e-05,-0.00010278680730769245,0.0003083603848076923,-21.159848303030305,-55.82083246464647,0.6143939285050506,31.42064900000001,-34.034336,-32.969463000000005
1593045332447,-0.5204561811538462,9.812338682692307,0.5010432565048077,0.0007283179226923078,-7.048237326923073e-05,-7.929268288461538e-05,-21.15681797979798,-55.56174144444444,0.5484848378787879,31.42064900000001,-34.034336,-32.969463000000005
1593045333447,-0.5889334736538461,9.846499721153846,-0.027068805772115387,0.00112478123,0.00026430895365384615,2.643090038461538e-05,-20.895535551020412,-55.59948873469388,0.5380101930204082,31.420649000000008,-34.034336,-32.969463000000005
1593045334447,-0.7408121927619047,9.87169800952381,-0.7307965254504764,0.0033479128661538468,0.014663271009807691,-0.002851599462307693,-21.050378575757573,-55.46287779797979,0.9234848277777777,31.42064900000001,-34.034336,-32.969463000000005
1593045335447,-0.7726918965384615,9.866338206730772,-1.4283828348076923,-0.00803205385,0.01967633030538462,-0.0010954135526923074,-21.930681595959598,-56.32651430303031,-0.02575757771717172,31.42064900000001,-34.034336,-32.969463000000005
1593045336447,-0.7508584466116507,9.973098927184466,-1.494567480194175,0.007245000880769232,-0.0031100359423076925,0.0005315546057692313,-22.487499777777778,-55.88219587878788,0.07348484856565654,31.42064900000001,-34.034336,-32.969463000000005
1593045337447,-0.7356779169961539,9.816716009615384,-2.2518761865384618,-0.008851411537884615,-0.023787802544230772,0.0007459384469230765,-22.192346775510202,-56.04795804081632,0.09489795667346938,31.420649000000008,-34.034336,-32.969463000000005
1593045338447,-0.6834269546923076,9.879263015384616,-1.5163478129153847,-0.0024727575769230795,-0.0030013746057692327,0.005215695617307694,-22.367802808080807,-56.38825646464647,0.03295454600000001,31.42064900000001,-34.034336,-32.969463000000005
1593045339447,-0.9415642225576923,9.848133232692309,-0.8966642631346153,-0.018536862923076932,0.0182255676423077,-0.004560797007692307,-21.662121010101007,-56.85833204040403,-0.03750000036363636,31.42064900000001,-34.034336,-32.969463000000005
1593045340447,-0.870795554735849,9.952550756603772,-0.49977260777358484,0.02077174366673077,0.006052673701923079,0.002416958373076923,-22.02206612244898,-56.91925935714286,0.0834183656122449,31.420649000000008,-34.034336,-32.969463000000005
1593045341447,-0.923180893546154,9.822606048076922,-0.1278549561269231,-0.00367095733076923,0.01741208358076923,-0.011450449419230766,-22.040151212121213,-57.03522623232324,0.06553029915151515,31.42064900000001,-34.034336,-32.969463000000005
1593045342447,-0.8885884983076924,9.789911663461538,0.17532027093730768,-0.006825043415384615,0.019200573298076926,0.0027576228930769244,-22.28371191919192,-57.006059525252525,-0.2662878738585859,31.42064900000001,-34.034336,-32.969463000000005
1593045343447,-0.8566765113076922,9.809928528846154,0.7609290976346154,0.0053679641366037745,0.027194228554716975,-0.0028611860271698128,-22.225378535353542,-56.38749901010101,0.28787878422222224,31.42064900000001,-34.034336,-32.969463000000005
1593045344447,-0.49754605167307697,9.787070326923075,1.1218656945,-0.0027869894038461537,-0.02579360897307692,0.011544425243076925,-22.590688612244897,-56.27946317346939,0.0038265285714285872,31.420649000000008,-34.034336,-32.969463000000005
1593045345447,-0.3277016641923077,9.686030980769232,1.2434855094230768,-0.008126030423076924,-0.011885090769230774,0.0011130341761538475,-22.4659088989899,-56.021589909090906,0.07159090810101013,31.42064900000001,-34.034336,-32.969463000000005
1593045346447,-0.2780160740769231,9.76721439423077,1.7272152993076921,0.0029250196442307686,-0.009870469909615383,-0.004102661724999999,-22.343939212121214,-56.35113533333334,0.12992423945454548,31.42064900000001,-34.034336,-32.969463000000005
1593045347447,-0.14161368957692308,9.71268558653846,2.358287773076923,-0.0026900773134615383,-0.015835040111538468,0.00365627318576923,-21.926893767676766,-56.34393829292929,0.03825757432323233,31.42064900000001,-34.034336,-32.969463000000005
1593045348447,1.0102658123076922,9.73746514423077,2.0433785175,-0.007045300471153847,-0.11120356766153845,0.0011923270640384624,-21.299617132653065,-56.10497343877552,0.19400509775510205,31.420649000000008,-34.034336,-32.969463000000005
1593045349447,1.8180735276288462,9.81777426923077,1.2833006986538464,0.016710196947307694,-0.24321412161538464,-0.015130216396153846,-17.59242398989899,-56.206059404040396,0.43522726462626266,31.42064900000001,-34.034336,-32.969463000000005
1593045350447,3.436818073076923,9.951208846153845,0.6220878736538461,0.02621063369615384,-0.4595627109615385,-0.004299425011538461,-11.729545234343433,-56.22954430303031,-2.010227248323232,31.42064900000001,-34.034336,-32.969463000000005
1593045351447,3.4222195538461544,9.888627201923075,0.015760418738461537,0.007844101276923077,-0.4651249442307692,-0.032489438765,-4.420075727272728,-56.27878716161616,-8.926136193939394,31.42064900000001,-34.034336,-32.969463000000005
1593045352447,1.5587772232075472,10.000158924528302,-0.9186632981132077,0.014657397398076923,-0.29664563576923075,-0.03958466436346153,0.0355867295918367,-55.998978755102044,-17.09349465306122,31.420649000000008,-34.034336,-32.969463000000005
1593045353447,-0.5272952891269231,9.948447663461538,-1.2789867109615385,0.010587040132692304,-0.03336459510769232,0.003183453704038462,1.594318163636364,-56.164014343434346,-20.43446943434343,31.42064900000001,-34.034336,-32.969463000000005
1593045354447,-0.772364038423077,9.919296721153845,-1.239815738076923,0.00011159735961538408,0.014396025261538463,0.0007929269423076929,1.4003787635151514,-56.1337112929293,-20.3034088989899,31.42064900000001,-34.034336,-32.969463000000005
1593045355447,-0.6229046504230771,9.856876307692309,-1.1928911103846151,-0.000824068405660376,0.0015703385264150935,0.0034691515471698105,1.0439393692929293,-56.141665717171726,-20.011363444444445,31.42064900000001,-34.034336,-32.969463000000005
1593045356447,-0.6689894951153847,9.908575038461539,-1.0224140025769233,-0.00012921768461538312,0.011770556269230766,-0.004869157376923073,1.0714285536734693,-55.976402132653064,-19.992856979591835,31.420649000000008,-34.034336,-32.969463000000005
1593045357447,-0.6596252718269232,9.864790932692308,-0.4580644846846153,0.002593163944230768,-0.0005991005884615379,0.00876037186923077,1.1916666414343435,-56.056438222222205,-20.036742181818177,31.42064900000001,-34.034336,-32.969463000000005
1593045358447,-0.4442021964807692,9.80364746153846,-0.2676970291923077,-0.013711758915384613,0.010965884461538466,-0.013441576473076923,1.3492424024242424,-56.03674141414141,-20.085605858585858,31.42064900000001,-34.034336,-32.969463000000005
1593045359447,-0.7167884195192309,9.892377403846154,0.08064272645499998,-0.001274556221153846,0.008543051978846153,0.002581416942307693,1.668939365252525,-55.75681727272727,-20.056818010101008,31.42064900000001,-34.034336,-32.969463000000005
1593045360447,-0.6827597256346155,9.753041548076922,0.4279816381673077,0.0005785428007692313,0.017030302336538464,0.0023846537575000003,1.2960458907142858,-55.943493989795925,-19.813775275510203,31.420649000000008,-34.034336,-32.969463000000005
1593045361447,-0.7846732609615383,9.838297375,0.23047023201923078,0.0006725191584615408,0.017817356753846145,0.0021203451717307694,1.0602272586262627,-55.90871109090909,-19.251893727272726,31.42064900000001,-34.034336,-32.969463000000005
1593045362447,-0.5032405094038462,9.762037673076925,0.5352445224038462,-0.009145088109615384,0.013453323995961535,0.0032069480294230767,1.5965908914141416,-55.62840803030303,-19.023105828282826,31.42064900000001,-34.034336,-32.969463000000005
1593045363447,-0.5600897992452829,9.80224308490566,0.9707862188377359,0.0032950512819230745,0.006475569096153843,-0.005506435542307692,2.4026514949494953,-54.843559707070696,-18.290530090909094,31.42064900000001,-34.034336,-32.969463000000005
1593045364447,-0.44855071292307697,9.59370028846154,0.9149095346153847,-0.009635528,0.009943887701923077,0.02117701707384615,1.3734848242424242,-55.35378680808081,-18.20530284848485,31.42064900000001,-34.034336,-32.969463000000005
1593045365447,0.18967721235269236,9.887212182692307,0.9407244230192305,-0.001861910409615375,-0.006924891525000001,-0.03306210805,1.1713010039387757,-55.53328977551021,-18.855994693877552,31.420649000000008,-34.034336,-32.969463000000005
1593045366447,0.033039363403846174,9.757608523076922,1.0161443425,-0.01078779272075471,-0.028286261771698108,0.0069555905492452805,1.7571969357575756,-55.31969565656567,-19.39053012121212,31.42064900000001,-34.034336,-32.969463000000005
1593045367447,-0.4868588806923077,9.740318125,0.9766627694230767,0.009312483923076919,0.004005748267307689,0.0009808796142307694,2.2757575444444442,-55.40302927272728,-19.776136171717173,31.42064900000001,-34.034336,-32.969463000000005
1593045368447,-0.5664662532115384,9.754675125,0.983335063846154,-0.0056826416,0.020398774437307695,-0.006745750888461539,2.4628787551515154,-55.33598386868687,-19.64280287878788,31.42064900000001,-34.034336,-32.969463000000005
1593045369447,-0.5333693736730769,9.756745846153846,0.9926877884615385,0.00037296948076923016,-0.002487439938461538,0.004120282257115386,2.59017855,-55.33813689795918,-18.878953897959178,31.420649000000008,-34.034336,-32.969463000000005
1593045370447,-0.3910884568076924,9.84745451923077,0.9785149076923078,0.0028780298019230764,0.0024492628076923095,0.0007371280928846166,2.139393905050505,-55.23901391919192,-18.79999978787879,31.42064900000001,-34.034336,-32.969463000000005
1593045371447,-0.28935897800000004,9.768410836538463,0.9375493228846156,-0.0011570852038461559,-0.007321357265384616,0.0007958635038461551,2.4507575454545463,-55.29545342424244,-18.750757282828282,31.42064900000001,-34.034336,-32.969463000000005
1593045372447,-0.7154194620192307,9.80195639423077,1.0003724253846156,-0.0008105473998076911,0.01389090111153846,-0.00822294419730769,3.001893906060606,-54.6022717171717,-17.81893918181818,31.42064900000001,-34.034336,-32.969463000000005
