utcTimeMillis,accel_ecef_x,accel_ecef_y,accel_ecef_z,gyro_ecef_x,gyro_ecef_y,gyro_ecef_z
1593045311447.0,-3.634055044333679,1.2687698035892403,-9.13406804499461,0.009719578697863806,-0.007240477094740795,0.021026841981829518
1593045312447.0,-3.5284681304076004,1.9724280686993134,-8.973954397114838,0.006955517523767951,0.011054896810952066,0.016293056403408952
1593045313447.0,-3.218044087965737,3.6943735199892282,-8.781277612871666,-0.0006312920759957068,0.0075840159537290145,-0.012831160334968927
1593045314447.0,-2.895030850557535,5.001330675712891,-8.123533091321782,-0.021283858457183696,-0.0036185417793076755,-0.010519998083600244
1593045315447.0,-2.1993557228550182,5.053403174361926,-8.567756374998641,0.001313126338415884,0.006508305480209212,-0.0049346304160246286
1593045316447.0,-2.2897309373392756,5.330782454475107,-8.41453792295761,-0.0010135406331863548,-0.0026028921285034035,-0.004928463696541624
1593045317447.0,-1.8602769276607047,4.8227228533366695,-8.754649346686662,0.002983760279855158,0.0005068547341974364,-0.007232516544244704
1593045318447.0,-2.3968842762163782,3.9906382957478046,-8.790439305879332,-0.01279322887555296,0.003131111168712671,-0.010427513019859289
1593045319447.0,-1.7184767760955872,4.666665938561702,-8.735386642441776,-0.003852133239648378,0.0017643449985621253,-0.013013692600995132
1593045320447.0,-2.1778006016002815,3.718005793116114,-9.042722419930124,0.008759084275064331,0.0020434471879220506,-0.009793856467716324
1593045321447.0,-2.259948222558573,2.6377950194775566,-9.265119379570175,0.003892347158266954,0.0007149231664739167,-0.0009172126543656029
1593045322447.0,-2.466496376435023,2.4671622462565255,-9.23212240746947,0.002124482112748423,-0.0009915905446308336,-0.0007566841806669947
1593045323447.0,-2.7754117795093283,1.1676805484943815,-9.369413118361402,0.0030110308154398927,-0.0014359497056568595,-0.0012316193069689747
1593045324447.0,-2.853385982710905,1.2160590800872775,-9.339839043173939,-0.00017748054832878447,-0.00025950970776431514,7.793296383332087e-05
1593045325447.0,-2.8079650469002675,1.1970615096506856,-9.356304285565473,-0.0001910925529084246,-0.00039317026668193026,0.0009429191163489236
1593045326447.0,-2.875180354205569,1.2014826562524958,-9.333093164389034,-0.00023711115092280903,0.0002561750034206796,-0.0004512797646269245
1593045327447.0,-2.836099704236982,1.250031779918298,-9.341965641149066,0.0003807579189312009,-0.00033726590195832243,0.00014250099053222793
1593045328447.0,-3.087355505360615,0.6390817761424731,-9.326255732043514,0.0014962163752275577,-0.0007637820684589769,-0.0007774283444939536
1593045329447.0,-2.729727271752879,1.8756368210564653,-9.27382987652291,-0.001548978191796128,-0.0002838209840890023,0.0001140867886021409
1593045330447.0,-3.002816134592377,1.1529136595243217,-9.2991842669001,0.0007290464543074104,-0.00015104915087856924,-0.0002184380182508955
1593045331447.0,-2.9829694604845023,1.2352378499304266,-9.297018370112031,6.843075793064788e-05,0.0003029267022573516,0.00010814993293124017
1593045332447.0,-3.0457077097249767,1.1977181332110995,-9.278633801673022,0.0006935895267597947,-0.0002061902183024338,-0.00013461520442004
1593045333447.0,-3.3360910242149013,0.3347607490068733,-9.276829417122846,0.0009700240243235611,-0.00026936981253147097,-0.0005676124797508459
1593045334447.0,-3.7355343792856686,-0.7667771369646186,-9.164667128772036,-0.0016156801701594167,-0.003598367000900299,-0.014791652689082465
1593045335447.0,-4.150570785918645,-1.4095019292598165,-8.987103335437752,-0.013783449468997823,0.0006426124014256509,-0.01620109145164102
1593045336447.0,-4.426226981424004,-1.4993175925641384,-8.967763602852822,0.007833135539893938,-0.0009426656874206343,0.00044528714232093644
1593045337447.0,-4.912123626620494,-2.52654446243013,-8.4538568787657,0.0012166561812555288,0.004846881933966878,0.024895600886857522
1593045338447.0,-4.7632841806715875,-1.280638359445268,-8.719937501253131,0.0002125207832139445,0.005681163322521078,0.0031631437764242437
1593045339447.0,-4.920709526161989,-0.5307577463442289,-8.612850406728096,-0.024741440381357366,-0.0007324466394404835,-0.009160355999346488
1593045340447.0,-5.031514361074756,0.28994608399905647,-8.640666561271471,0.016100302704703733,-0.0034929525681083743,-0.014231001962242803
1593045341447.0,-4.968052528809768,0.5670973093621785,-8.50582471841698,-0.012859760980046282,-0.009580908484747967,-0.013805872460418601
1593045342447.0,-4.976460183333597,1.461394538926565,-8.352356981139962,-0.013533460542783787,0.006368561955937666,-0.01411150526936896
1593045343447.0,-4.985888090179111,1.7438890606163413,-8.345500366916038,-0.007790460009877874,-0.0011107471333918896,-0.02673204939357008
1593045344447.0,-4.456929659222693,2.50538928786686,-8.435145690689206,0.012270674634962384,0.00832545657251087,0.02421711470940048
1593045345447.0,-4.352277726347618,2.6011408097248054,-8.352519729638686,-0.0015811036838408834,0.0006905950251448156,0.014337007629177731
1593045346447.0,-3.9927819135302487,3.469675651964638,-8.395122757388716,0.005521438961096125,-0.00642815456671052,0.007141868806615263
1593045347447.0,-3.827394420511854,4.119623830421181,-8.264235500415767,0.005457864893684216,0.0010326356987896584,0.01550802112493015
1593045348447.0,-2.651580761485086,3.6130487127063824,-8.940316475233988,0.04239868102469717,-0.019486526861309385,0.10119248233668486
1593045349447.0,-2.5110179464232782,2.276033370014071,-9.479209070799241,0.11945610084108038,-0.05145689270435195,0.2067454745536496
1593045350447.0,-1.1649718318890843,1.5918646200441795,-10.360216066863781,0.2169050880574079,-0.10277539074081347,0.3928011831873519
1593045351447.0,-1.5654038596371715,0.13932336510873713,-10.345379778447315,0.2050905432000261,-0.08612910145018653,0.4098511367253788
1593045352447.0,-3.9331674998356383,0.21074680683238933,-9.368174123294278,0.15140187787809184,-0.08293914351298015,0.24490607999905759
1593045353447.0,-6.0140886159894755,-0.5423636227579369,-8.026334036228475,0.027339799499818795,-0.00024318008139852362,0.02208828263389794
1593045354447.0,-6.915574264898554,-0.6969152510247125,-7.226014007327123,-0.008909362586151118,0.001520538014170473,-0.011233786222521563
1593045355447.0,-7.390245894826934,-0.4764303438718927,-6.642762203430969,-0.0012703250435526637,0.0036287233371675495,-0.0006314313169299464
1593045356447.0,-7.995889113105103,-0.7160329933824542,-5.935131900251103,-0.009234753540145125,-0.004526466207033661,-0.007516769012531016
1593045357447.0,-8.392701965933494,0.6769842124920041,-5.2022374805599885,0.0029444627438053963,0.008555449856737254,-0.001400697306043719
1593045358447.0,-8.360106604696963,-0.17766003518670864,-5.143688881622399,-0.016879586580591042,-0.01333772742677904,0.005111116963667511
1593045359447.0,-8.828417241555528,1.150994894063095,-4.371919412644601,-0.007741563271885905,0.00348012046591885,-0.0030379110839951853
1593045360447.0,-8.80167599018206,0.41047707976887227,-4.258304462448497,-0.014540149288582988,0.0024776704349212266,-0.008859892260689345
1593045361447.0,-9.04890246305278,1.0841267781742951,-3.795122822287795,-0.015301996536525317,0.003691572917675596,-0.008638723212909188
1593045362447.0,-8.968397049217547,0.42411962876974907,-3.901934667279771,-0.0162551119551986,0.002288758332194765,0.0023328093272124376
1593045363447.0,-9.048978815681233,1.9490455062566336,-3.4142788359151073,-0.004795738815765153,-0.004476758692964105,-0.006330143068453248
1593045364447.0,-8.928231015597168,0.7801148152231262,-3.5714778776606053,-0.014183893690745257,0.019930199962751544,0.006464877711726961
1593045365447.0,-8.883509446979813,1.9568046590662038,-3.991500978605307,0.0033935730309359743,-0.03364571135100007,0.0009867073959459753
1593045366447.0,-8.967345881833982,0.9481276088947601,-3.864236908725821,0.021168621839808017,0.0057838226251590765,0.02198422529760027
1593045367447.0,-9.127445359342753,1.908709417024345,-3.0184877811024293,-0.00013831184876735025,0.002172482622454666,-0.009949456764258036
1593045368447.0,-9.281699978628481,0.7686588564815716,-3.114599127847931,-0.020615947326963327,-0.007641450912306267,-0.0032401408787383255
1593045369447.0,-9.236017888868453,1.888130087369729,-2.7558918284730445,0.0026985956459318586,0.0038744133833731177,0.001004834331536614
1593045370447.0,-9.374711975879888,0.7493604267654468,-3.104196584308879,-0.0012955641890196855,0.0009927744684357655,-0.0034872932131057243
1593045371447.0,-9.216056553963503,1.8338180437833667,-2.84358762812641,0.006537573506562999,4.824359793422706e-07,0.0035825479070983445
1593045372447.0,-9.493127666176697,0.7074084227393281,-2.640268847601561,-0.012833642918888269,-0.008559328982132398,-0.004823528672663384
1593045373447.0,-9.334294527093583,1.7225354362796628,-2.431485331520798,-0.0004444987174822384,0.008996204217952311,-0.001088434699795122
1593045374447.0,-9.400899532433394,0.40886695191332006,-2.886437940049705,0.005101436339431691,0.0005989047723645219,0.0016386649851399763
1593045375447.0,-9.3140819153431,1.7808516926036033,-2.716406506700838,0.018905723987457268,0.0017847647121754062,0.00594210294770139
1593045376447.0,-9.331054512023645,0.6855564656353438,-3.1811808363443355,0.028141260560730803,-0.007939378932451247,0.0066460036181044705
1593045377447.0,-9.391752924440707,1.8368229876757527,-2.506204026896154,0.019641237394068076,-0.005170043969811706,-0.005173044570258933
1593045378447.0,-9.393172277259978,0.7041859479621013,-2.983034638866154,0.019681996870570845,0.007801655432361915,0.01062088276729953
1593045379447.0,-9.320085364890957,1.8115276638255613,-2.6367975955214216,0.020973209485249635,-0.0036711925364485785,0.003598755212841483
1593045380447.0,-9.525894667786543,0.16833024877676847,-2.518301172856735,0.0064606975247196675,-0.008275319056398368,-0.001992612102048547
1593045381447.0,-9.573928310670453,0.7913121770369388,-2.2272552931041667,0.011071480012090297,-0.004035839885402202,0.0020107137813045366
1593045382447.0,-9.66325025890451,-0.6593947010634397,-2.3831019587254825,0.03481967681637554,0.0059237104417490015,-0.0009621982866222046
1593045383447.0,-9.63562082659882,0.6268584088417317,-2.191409140409068,0.022895777464946296,-0.003927511977365163,0.004448496841878324
1593045384447.0,-9.616835703496127,-0.6305451979120643,-2.0211204740118727,0.010911091148949875,-0.0001592750624419898,0.0008446046109732179
1593045385447.0,-9.681305686766407,0.4426037451624183,-1.8520582211153915,0.013850129876200667,-0.0020701631279562626,0.0031564484533448105
1593045386447.0,-9.611858237324999,-0.3999023454896572,-2.067735613728354,0.03411863560232046,-0.0007591739874240176,0.008482355612693419
1593045387447.0,-9.704621269978933,0.9597320764971798,-1.398166911240416,0.0032171262020250445,-0.012160397430141523,0.004425928990166932
1593045388447.0,-9.893362009215357,-0.20709617037448586,-1.6060205545176356,0.01290055588394463,0.0003466610698392981,-0.008669182410696826
1593045389447.0,-9.86044000887672,0.9866625907289147,-1.4160102023768528,0.015890534867845633,-0.0062064318377186515,-0.006725774216985399
1593045390447.0,-10.010359840753313,-0.10663457683608835,-1.5737016701556095,0.02031216664386566,0.01045324553571535,-0.012440968392007382
1593045391447.0,-9.724845607761726,1.215035996567291,-1.097095686265922,0.0046087316992329316,-0.005624090618837756,-0.0010806775009745894
1593045392447.0,-9.66389132621316,0.06018241130839046,-1.8957865530837041,0.0368923223928074,0.015695325206469345,0.003064989811057239
1593045393447.0,-9.48128287117276,1.1700479796498309,-1.3285335015785786,0.017870321011621084,-0.0058546058693786695,0.010729830120198243
1593045394447.0,-9.49402729630903,0.23457682811632435,-1.2110275321505415,0.004570918878434477,-0.009103450207485526,0.01612584065921824
1593045395447.0,-9.739547033035159,1.3026960903980946,-0.6742713753942524,0.00522010778147291,0.004111277253361999,0.005865340894931742
1593045396447.0,-9.593272846060161,0.09727942822344864,-0.7495598374154085,0.00914864990544085,-0.001223610560548835,0.008910346132215691
1593045397447.0,-9.7087352756993,0.7064217812144127,-0.41308380301604025,-0.014591151036846692,-0.00018544935248071074,0.012091124640398037
1593045398447.0,-9.64790115733969,-0.20375184643034078,-0.5290389877264101,0.005926392957958725,0.00722096565314294,-0.0020478464244534783
1593045399447.0,-9.610119997501867,0.8778394955569132,-0.11670345446139155,-0.010409509217517224,0.002376495304270991,0.019899249599243943
1593045400447.0,-9.757908413780608,-0.30331033063700263,-0.4458502783747178,-0.0025786787379407173,-0.006668812157946866,0.0010124409043295538
1593045401447.0,-9.64825861845915,0.820270999074623,-0.03885779987306756,0.0016531536060553319,0.0053423370945822205,0.008816320370934537
1593045402447.0,-9.82723877209547,-0.25095291225466315,-0.2275853376269865,-0.0032687668332915896,0.0009021268491770474,-0.001021569948394522
1593045403447.0,-9.903460202300707,1.1425709913686999,-0.09418585139306007,0.01039753297615891,0.002769421276484328,-0.004633348377597055
1593045404447.0,-10.238583097860769,0.17016394031590265,-0.03982251318428255,-0.003910574419254368,-0.00627496131463378,-0.01591153032685498
1593045405447.0,-9.86879973915703,1.265436373234801,0.25648596971035037,-0.006878252758401719,0.007293148234796435,-0.00636975295142468
1593045406447.0,-9.89583775270875,0.44902079250417315,0.04328040926635757,-0.011885855905656155,-0.01225334674268896,-0.0042853045177674775
1593045407447.0,-9.759481714889228,1.7810152677367723,0.41831992525866124,-0.0011672604531333887,-0.0029521987932936717,0.0013042445957616188
1593045408447.0,-9.822508645316397,0.8439024739085408,0.6077173039470892,-0.03040595395347801,-0.00048418756086837357,0.002343632312044165
1593045409447.0,-9.844686551967985,0.6985316888974262,1.7355660202078025,-0.08175995796440726,-0.017105815863679635,0.0023062902724643557
1593045410447.0,-9.831857836787167,1.1043621281297602,1.9349453265852765,-0.08105504407128136,0.007362761775042709,0.004928081333840028
1593045411447.0,-9.717529182319153,1.7172590977014497,1.7486382099760829,-0.06316270851524416,0.0018662415787658523,0.002908053876630627
1593045412447.0,-9.886517215120106,0.6571603442111602,1.3884559199563875,-0.06736899160655214,-0.010304589017238493,-0.005708888021477755
1593045413447.0,-9.841711043417702,-0.018297072873557637,1.7700236074918367,-0.10497338864497165,-0.00012616496660596785,-0.0016609567185402604
1593045414447.0,-9.693307302786973,1.3015158317761675,1.5293340199290584,-0.0833710654811207,0.01543340237655769,0.005771606362670068
1593045415447.0,-9.744018913014978,1.9010434080288423,0.30309581463515994,0.03451727465691834,0.019403607410695193,-0.0016434740138248425
1593045416447.0,-9.703034308429762,2.7965260628660693,-1.5774970547740907,0.24117043420938858,-0.045280702513151826,-0.025951994744590683
1593045417447.0,-9.751300024534478,2.1937310449889385,-2.565073570467529,0.37952832076465814,-0.07890653025322993,-0.02246885229765084
1593045418447.0,-9.472163111253716,1.943311229660581,-3.0345933463739265,0.4158946481852865,-0.0975684905016144,0.014099110722947944
1593045419447.0,-9.865493659350323,0.20145991310235675,-1.2073894007402708,0.21751113390328589,-0.03624659751007915,0.01446640861778169
1593045420447.0,-9.829246242454099,-0.5724237638211731,0.8704334214268872,-0.0031181482053767354,-0.005796576610331647,0.005552862232720398
1593045421447.0,-9.750773111781855,-0.9344952481937615,1.9079111836438323,-0.046775361165751546,0.0006874787191602891,-0.0031220233962184376
1593045422447.0,-9.438655716304714,-1.5329223025058754,2.7857832601339765,-0.07079729736955137,-0.010512426802301085,0.01672224721466808
1593045423447.0,-9.297761034646694,-0.494734587525678,3.383686233074963,-0.06454616017485815,-7.209863398304431e-05,0.02107162811753842
1593045424447.0,-9.03471909046236,-1.3941102538444239,3.7823491628682233,-0.09442555593372952,-0.007036142805062278,0.03282584328295992
1593045425447.0,-8.858016346203813,-0.5290785347698215,4.276834761581922,-0.08635333516025606,-0.005162192265850562,0.031867107339668195
1593045426447.0,-9.010157694135899,-1.1071709346128094,4.13214063509653,-0.07980793322905785,-0.010688410310956693,0.026925560130701756
1593045427447.0,-8.796812467653373,-0.5198633420654585,4.53995704072319,-0.08901989898058432,-0.012261051105547842,0.028378516685522753
1593045428447.0,-8.645606690897946,-1.5085254808818023,4.504811464129235,-0.09040890764571409,-0.010313146937414901,0.03874881427946947
1593045429447.0,-8.958935900969921,-0.26728390960896886,4.439711271271388,-0.07454118433386789,-0.009997032201314279,0.026565460955135383
1593045430447.0,-9.149642931776864,-1.2249668000568892,3.657421859065156,-0.04285564322114524,-0.020114042735816087,0.003973132781441538
1593045431447.0,-9.129836595753705,-0.12240351348723208,3.471929029390886,-0.006106587851417624,0.010550184610572508,0.00921830781467482
1593045432447.0,-9.535303978309914,-0.7239053311532117,2.6761369525150465,0.005200884897133398,0.005836093497235302,-0.012576285491036005
1593045433447.0,-9.471737525123306,-0.0823143599759878,2.52675136437094,0.016915710440889152,0.005954119680843928,-0.002713047676560518
1593045434447.0,-9.65962446743385,-0.9998082521364994,1.628204072368479,0.031509348525950095,0.002534858734483877,-0.005563707754261278
1593045435447.0,-9.647196154060271,0.3335663070885581,1.6036802283079041,0.034389462319321044,-0.006297671617721462,-8.248854527278207e-05
1593045436447.0,-9.80691916617804,0.043966061898971426,1.137384764928499,0.03437412206835432,-0.002070612726646675,0.0018436269180674774
1593045437447.0,-9.802399501962176,1.172023229675724,1.0749752343932761,0.0399696361124734,0.0022647556856475785,-0.016777615215338517
1593045438447.0,-9.829817435544268,0.16522052900352804,0.7675397446076068,0.03873980738934104,-0.003950272711367197,-0.003734361560370568
1593045439447.0,-9.816155761404305,1.2431736808677039,0.8969834542340731,0.032888002074225264,0.002506931310602299,-0.012429230171676168
1593045440447.0,-9.850294237171504,0.00358133043556342,0.3680780248896795,0.02958048685382472,-0.006931000770216678,-0.0052868914141791365
1593045441447.0,-9.732374141363003,0.858661161075229,0.5104134107860308,0.039772368986941024,-0.0031764120859078615,0.0013781616684178397
1593045442447.0,-9.732933356877796,0.19598699119627344,-0.09821141149535821,0.049012800774812765,-0.005712792786107788,0.005693164265295223
1593045443447.0,-9.7833318886759,1.4365292605180395,0.683026173079688,0.030369177697933,-0.006194631162065049,-0.004796290842592169
1593045444447.0,-9.744337910268596,0.4624081699657536,0.4554573160812605,-3.421198578625916e-05,-0.0020569091080812367,0.0011910300637954312
1593045445447.0,-9.810513009816628,1.3296272579678157,0.34914166564080085,0.05228272588058272,-0.004000501661641006,-0.004940831393804191
1593045446447.0,-9.949422595848175,0.2625954464849267,0.4461999206673959,0.02163431131723609,-0.01721373511319351,-0.008765439824380076
1593045447447.0,-9.693547129483923,1.5927155145090455,1.3040838113262598,0.017999202059515013,0.0020133626168350395,-0.0023508258800141
1593045448447.0,-9.77527339491062,0.41594160595205765,0.6162056213787421,0.026977512278780768,0.001513668568452933,0.0002501532135703315
1593045449447.0,-9.812047220317288,0.5330536106192787,0.9489162802344083,0.036599659109799856,0.0023118848176108754,-0.011578087480073758
1593045450447.0,-9.866163303445633,-0.1888990575978147,0.7851559792892844,0.04542587080931752,0.005444164621123402,-0.01017943817956815
1593045451447.0,-9.736822375278834,0.8245722239584211,0.8335798994762712,0.0483384104714888,-0.008713918021629128,-0.002711682955786434
1593045452447.0,-9.750192377073306,-0.23160246204090745,0.925723963433232,0.025137615175603603,-0.006078278457894711,0.004010146870190239
1593045453447.0,-9.662133309242408,0.8196087139481639,1.8644890583586662,0.019479659952670175,-0.0012072944919960167,-0.005152754310457173
1593045454447.0,-9.74307506812418,-0.10707289390100581,1.4917006172729208,0.012716892026295676,0.0017016446585377113,-0.0019574551668819313
1593045455447.0,-9.80263407650811,0.6917278674019094,1.4459781451122191,0.03723313091191595,-0.0016034394527877846,-0.016274962442223418
1593045456447.0,-9.774580355415573,1.559571642931622,0.812333075653835,0.07254425375917417,-0.0038931142790405784,-0.01028881442052946
1593045457447.0,-9.767837950951813,1.2562985063548666,1.073316092127532,0.03526211347918165,-9.317193613121151e-05,-0.004237539526310771
1593045458447.0,-9.573324396081942,1.2753647025473576,1.8546962731124648,0.0049372229095886785,-0.010363258270812262,-0.0017358357567416952
1593045459447.0,-9.573307501171403,0.4586675050459691,2.208266037017113,-0.014077846425446058,-0.003921620254077725,0.007582555295561417
1593045460447.0,-9.262335850692377,0.7544120981282221,3.3627947483566643,-0.05657560703453444,-0.008549537203875737,0.015484436135982207
1593045461447.0,-9.270836580859006,-0.6262838202677535,3.142548454245716,-0.043062962005801744,0.002314461801922715,0.010339968067026348
1593045462447.0,-9.158847534331857,-0.9171484731771937,3.6833904207650496,-0.06367663947016594,-0.009914717222514932,0.011941172195737359
1593045463447.0,-9.011008341536897,-1.8280629451634838,3.7534957741537918,-0.05682451505681239,-0.007672510051035625,0.023566094703562232
1593045464447.0,-8.845019133539234,-0.572743352741081,4.409107624133764,-0.07290763568558835,-0.01776081122006115,0.028666590892057225
