utcTimeMillis,x,y,z,vx,vy,vz
1593045291447.0,-2693192.4203794347,-4296984.929652045,3855199.7527956273,-11.428167829986617,13.679983005965319,-14.264241364092236
1593045292447.0,-2693196.035906354,-4296981.391814783,3855199.3701016395,-9.618332065796121,12.702914735217576,-14.31906503293325
1593045293447.0,-2693201.4396715835,-4296977.719477949,3855199.2628845195,-9.981627518388258,10.609466639447845,-14.756829128352859
1593045294447.0,-2693207.01333405,-4296976.304378734,3855198.422559782,-11.321977734685344,7.438300051685189,-15.579644940891573
1593045295447.0,-2693214.3882357385,-4296977.602117655,3855195.4364866377,-12.57275369744179,4.320220473519063,-16.9909869885347
1593045296447.0,-2693220.237741923,-4296980.517849403,3855189.148121502,-13.1079731622133,1.007699020275683,-18.600758967744095
1593045297447.0,-2693225.741723751,-4296985.974552509,3855182.351787569,-13.233197944193034,-2.158072436808027,-20.046852179947816
1593045298447.0,-2693230.265809947,-4296992.306653261,3855172.91196676,-12.820056440433277,-4.204036382128885,-21.85429429382033
1593045299447.0,-2693233.433880861,-4296999.938881158,3855162.2628635117,-11.697434755994596,-6.165680645218465,-23.52873195487533
1593045300447.0,-2693236.715745583,-4297007.643953036,3855150.976187971,-10.867769963154071,-7.075554200161584,-24.751885826470343
1593045301447.0,-2693238.8548753457,-4297016.643304205,3855138.451987089,-9.951742667349194,-7.12267099163322,-26.043404091270762
1593045302447.0,-2693242.2446710835,-4297025.705663994,3855126.419538122,-9.763503904248799,-7.380085723589329,-26.551991351885018
1593045303447.0,-2693244.033847526,-4297033.645508449,3855112.4784461865,-8.93508691218026,-7.334195594103032,-27.564392254841035
1593045304447.0,-2693245.2351359674,-4297042.607668133,3855098.0044252295,-8.375797997156255,-8.153737328949434,-28.436988853569453
1593045305447.0,-2693250.185985281,-4297052.901477013,3855084.849888562,-9.188314732420174,-8.746429051430171,-28.668039520849874
1593045306447.0,-2693255.497016625,-4297063.174114829,3855070.677148731,-9.740179565844171,-8.856086857272267,-29.22529370062835
1593045307447.0,-2693260.8509770124,-4297072.530340774,3855055.5464909095,-10.19615157089304,-8.494072087311286,-29.67588329741419
1593045308447.0,-2693268.846385161,-4297082.406313893,3855041.8206634033,-11.28039725825072,-8.383142343168082,-29.581161176099318
1593045309447.0,-2693275.8051655623,-4297092.409954273,3855027.649362782,-11.976336552134583,-8.346264700320344,-29.621757314939117
1593045310447.0,-2693281.9677219004,-4297102.133624976,3855012.1697786697,-12.277461761237252,-8.358325496477049,-29.980820196308493
1593045311447.0,-2693289.777940266,-4297112.226847103,3854997.7592781396,-12.859509160479528,-8.067705793436332,-29.97959045723746
1593045312447.0,-2693297.6929970025,-4297121.175662664,3854982.683679405,-13.120773137679642,-7.055677102585959,-29.940746210645305
1593045313447.0,-2693303.258163185,-4297128.326824916,3854967.3678409033,-12.303148861893822,-4.658562079400374,-29.600625009471063
1593045314447.0,-2693309.3989321035,-4297135.141812351,3854954.236576103,-11.567687797059795,-2.0949861050888927,-28.061800762306216
1593045315447.0,-2693314.245261249,-4297140.518488236,3854942.930884192,-10.157870935318275,0.003589803131736069,-26.675601948294727
1593045316447.0,-2693317.6895349175,-4297144.827287621,3854933.6983736577,-8.880322432066407,1.8936215375113958,-24.880152314933454
1593045317447.0,-2693320.7028063824,-4297148.525873922,3854927.3924531736,-7.59162730600822,2.9564503554237307,-23.04688954951728
1593045318447.0,-2693323.920267964,-4297152.404139177,3854924.4448724254,-7.166536334735062,3.0962284941515645,-20.888429433258437
1593045319447.0,-2693324.347162315,-4297154.476896745,3854921.1739090844,-5.599007544059761,4.282627587750664,-19.409575587987085
1593045320447.0,-2693324.3913447945,-4297154.739315693,3854918.9871369754,-4.854963779370697,4.877737136667397,-18.324096815661154
1593045321447.0,-2693322.8888698136,-4297155.116121474,3854917.9539375766,-4.028797223050423,4.525713251031835,-17.41671883276262
1593045322447.0,-2693322.7220756025,-4297156.752668537,3854918.7598965783,-4.028110756774929,3.90525200145131,-16.314754931858943
1593045323447.0,-2693321.6933106445,-4297157.235820451,3854917.423979404,-4.007208706042175,2.947956471396087,-16.357443772710596
1593045324447.0,-2693322.649709952,-4297158.533117498,3854917.921217447,-4.575025758524516,2.21205208894248,-15.874866067923364
1593045325447.0,-2693321.3553122096,-4297158.290051003,3854916.7723671035,-4.2777767010434475,2.182786233321507,-16.045704343383903
1593045326447.0,-2693320.218773739,-4297158.400768798,3854916.788932809,-4.198098437762186,2.0781965547289176,-15.82127134190997
1593045327447.0,-2693319.965147358,-4297158.0496250605,3854916.05653603,-4.361655417078147,2.1565801522463626,-15.898466351150278
1593045328447.0,-2693320.980816325,-4297158.6081400635,3854917.96003954,-4.96833741203379,1.5300460449520892,-15.273296824356674
1593045329447.0,-2693321.972552542,-4297157.759342187,3854919.004207832,-5.051449689117092,2.419185719069623,-15.071901371855642
1593045330447.0,-2693322.6219045296,-4297158.2202538755,3854919.1041625733,-5.2111945763007474,2.0810864313401654,-15.23601549851518
1593045331447.0,-2693322.025930608,-4297157.625549688,3854918.8104014406,-4.955805533908382,2.2186933514496907,-15.414700628797807
1593045332447.0,-2693321.8390784613,-4297157.850282733,3854919.590217259,-4.985785634351407,2.018291054703913,-15.2470805010965
1593045333447.0,-2693322.3988618804,-4297159.066600549,3854917.8762429175,-5.4208633455343005,0.9926712876360491,-15.899772665169598
1593045334447.0,-2693323.740086525,-4297160.940670826,3854916.363816513,-6.225423723467511,-0.7060222682975492,-16.350252118770882
1593045335447.0,-2693324.7046785657,-4297163.627077626,3854913.9540606556,-6.9796208014379975,-2.5125479566201068,-16.974493431807513
1593045336447.0,-2693326.8843359463,-4297166.819969413,3854910.0080384417,-8.052038895452522,-3.944102484333984,-18.03181592411369
1593045337447.0,-2693330.1317798407,-4297171.375527833,3854904.1583701237,-9.422441915835957,-6.038640142485467,-19.08737313355218
1593045338447.0,-2693335.0560860434,-4297178.627506648,3854897.4160124636,-10.66063695678826,-7.2368310538194915,-20.299697658024073
1593045339447.0,-2693338.3554097014,-4297185.308450344,3854888.072108877,-11.032743908540205,-7.332370497166491,-21.825238349756418
1593045340447.0,-2693341.8311778684,-4297191.64881431,3854877.2313942984,-11.465185336396964,-6.89666233610095,-23.186773017099803
1593045341447.0,-2693345.693442314,-4297198.480472375,3854865.745247503,-11.723572302044424,-6.605238949070376,-24.163526520277625
1593045342447.0,-2693350.0460615815,-4297205.609872277,3854854.6056035454,-11.991046051221865,-5.936659379176206,-24.55409761568474
1593045343447.0,-2693354.5787179885,-4297212.605049203,3854843.8869514703,-12.159834479972417,-5.284135531476293,-24.63287161604572
1593045344447.0,-2693360.262773656,-4297219.698831139,3854834.4149505543,-12.186007099989945,-4.348506413314093,-24.325436804561235
1593045345447.0,-2693364.0099179326,-4297226.249105596,3854824.1875545857,-11.58635096392825,-3.5066177122431625,-24.197566838686473
1593045346447.0,-2693366.7947590607,-4297232.265178342,3854813.855361829,-10.711746871837162,-2.12692918607933,-24.003677059572194
1593045347447.0,-2693368.569643554,-4297236.694913288,3854804.255588901,-9.821851375012017,-0.2723239335815495,-23.382300312638442
1593045348447.0,-2693370.8300220794,-4297240.805238896,3854796.3739355905,-8.742346926361225,0.7709757575860068,-22.880279776200663
1593045349447.0,-2693372.6080396986,-4297242.251074775,3854788.8797688712,-8.156033579778951,1.4666178782997634,-22.696462514840483
1593045350447.0,-2693377.1839698553,-4297243.168438195,3854784.9345523533,-7.858453385146403,1.9483720305090664,-21.900471116380732
1593045351447.0,-2693381.7536568516,-4297243.019351528,3854781.041090757,-8.030321509058256,1.868042528293945,-21.08258449296994
1593045352447.0,-2693390.314685514,-4297240.1533994,3854780.2461051703,-11.00748188869614,2.811440060986699,-18.994330613921797
1593045353447.0,-2693399.329203071,-4297235.338508011,3854779.171551264,-14.57532525002262,3.470777763567786,-16.915977820504317
1593045354447.0,-2693411.7021035543,-4297229.74462565,3854779.9637157796,-18.383966714217564,4.068151264895051,-14.687814763803175
1593045355447.0,-2693424.66617878,-4297222.914592636,3854780.7994895703,-21.29171697164312,5.018637503435068,-13.009694057208822
1593045356447.0,-2693440.310733098,-4297214.999273446,3854782.20463493,-24.284258405503156,5.767726632177136,-11.397070494230325
1593045357447.0,-2693456.1149011105,-4297206.364400861,3854783.3179224464,-26.453920341346613,7.4385277392818105,-10.04051605292065
1593045358447.0,-2693473.1294105058,-4297197.625395028,3854784.78283924,-28.089117790187558,7.88556802991912,-9.163792683186198
1593045359447.0,-2693489.8879061877,-4297188.464279704,3854784.2194533567,-29.35283813977506,9.165796184048219,-8.653044832909414
1593045360447.0,-2693506.486912764,-4297178.517791746,3854783.3142252155,-30.054635160966722,9.586993063322147,-8.431557648587063
1593045361447.0,-2693523.4444585945,-4297169.309174479,3854782.8835594086,-30.777025120570958,10.11337476861936,-7.894265042974128
1593045362447.0,-2693541.509069798,-4297160.461190182,3854783.084639841,-31.402593994600704,9.831109422872705,-7.510117792672195
1593045363447.0,-2693557.9807198546,-4297151.427216004,3854782.0378561825,-31.3640034023568,10.74456453916876,-7.293718087213108
1593045364447.0,-2693575.4891003007,-4297142.772551397,3854781.5528068086,-31.45175438552723,10.340768283421333,-7.164935935149161
1593045365447.0,-2693591.7445706027,-4297134.415854731,3854780.204040306,-31.096270104227248,10.866791893395861,-7.543934584124173
1593045366447.0,-2693607.5069870893,-4297126.088858658,3854778.766370458,-30.79738201713882,10.441025662697985,-7.628860742917692
1593045367447.0,-2693622.8957860386,-4297117.743347515,3854778.0807169187,-30.57553750795476,10.873220740332467,-6.932918381108712
1593045368447.0,-2693637.7957777763,-4297109.721964305,3854776.9546151427,-30.406697062222534,10.186859696985142,-6.716955243304033
1593045369447.0,-2693652.1505067344,-4297101.6572648175,3854775.206991565,-30.091209685912958,10.587121902764963,-6.5273380228856395
1593045370447.0,-2693666.8630123422,-4297094.1040147105,3854774.36342973,-30.077645843212057,9.855137195429489,-6.395534633729865
1593045371447.0,-2693678.9569096393,-4297085.867948379,3854771.9916662415,-29.237896934897243,10.352026356580481,-6.540126453933585
1593045372447.0,-2693692.369400913,-4297078.636861703,3854770.708637251,-29.258799026263848,9.556021329887768,-6.228763635555085
1593045373447.0,-2693705.4698926983,-4297070.8987808945,3854768.9006782398,-29.089706381325108,9.929770761495638,-6.015660731159725
1593045374447.0,-2693718.799785767,-4297063.450929968,3854767.9184478526,-29.071837397172633,9.169608805690983,-5.9903537461532945
1593045375447.0,-2693732.6559802266,-4297056.765535854,3854766.4928007545,-29.10200818889276,9.504019258504357,-5.8985634819586545
1593045376447.0,-2693744.50540624,-4297049.142220174,3854764.1445105947,-28.546204416850234,9.177736739657098,-6.375190240974501
1593045377447.0,-2693758.541411753,-4297042.104943038,3854764.401634878,-28.7842065116784,9.659160124090372,-5.47078452228018
1593045378447.0,-2693770.5419228394,-4297034.213710994,3854764.0287359846,-28.345069635949113,9.36486089886726,-5.401406724881811
1593045379447.0,-2693782.3134694025,-4297026.194390059,3854763.411733005,-27.99391305463669,9.992472911278073,-5.10281028776981
1593045380447.0,-2693795.10780466,-4297019.179476649,3854763.749408438,-28.246741636554447,8.969823446821847,-4.591910052796291
1593045381447.0,-2693806.377001707,-4297010.150572647,3854763.7267186414,-28.073429314783755,9.435391076545887,-4.166059488493616
1593045382447.0,-2693819.323928374,-4297002.03143179,3854764.376347846,-28.54838443172427,8.555234021068214,-3.7757890127283837
1593045383447.0,-2693833.236531907,-4296994.362391008,3854765.7315723053,-29.164726806682825,8.907170435179784,-3.168872521032683
1593045384447.0,-2693847.669395191,-4296985.853909435,3854767.1613410865,-29.664440291168706,8.541667708445466,-2.667013325520613
1593045385447.0,-2693862.5364244115,-4296976.394165895,3854769.010299747,-30.164348631237388,9.408313626173411,-2.087591001986918
1593045386447.0,-2693876.8353671534,-4296965.124211852,3854770.157150643,-30.27283880505501,9.843849172944614,-2.04204381544396
1593045387447.0,-2693891.708740806,-4296953.764167016,3854772.0642261375,-30.576163356913856,11.102657735417166,-1.3029294083822105
1593045388447.0,-2693906.130773426,-4296941.236242351,3854774.4295504075,-30.76862508716881,11.317689745965504,-0.8628604430167588
1593045389447.0,-2693921.348305236,-4296930.458105429,3854777.855055475,-31.04297139220088,11.8238709767469,-0.14036666654454333
1593045390447.0,-2693936.821063881,-4296919.251328001,3854782.03735295,-31.31839606798954,11.424799025418382,0.3806586373117311
1593045391447.0,-2693951.400412905,-4296908.349201019,3854784.987874997,-30.986147898037956,12.014058538764619,0.7279462596213486
1593045392447.0,-2693966.14150936,-4296897.652937741,3854789.0509560565,-30.72634886724333,11.52430457136889,0.7293123828453436
1593045393447.0,-2693979.6234571394,-4296886.682657766,3854791.7346977517,-30.059616831110787,12.102795144670987,0.7936249776949971
1593045394447.0,-2693992.0291087586,-4296875.492052928,3854794.8790762927,-29.366359307733116,11.85063712213131,1.0088224844207812
1593045395447.0,-2694005.9718118645,-4296864.30605673,3854799.8934038603,-29.52884436267238,12.49316663166526,2.0031510008251034
1593045396447.0,-2694020.477237268,-4296853.463840096,3854804.9955452015,-29.679888245098613,11.948451210284102,2.537789346476683
1593045397447.0,-2694032.1539918683,-4296841.356860735,3854808.334963179,-29.137438227513336,12.429071497322196,2.616476947984588
1593045398447.0,-2694042.8962402972,-4296828.664383725,3854809.381719875,-28.600072960648745,12.23005166199291,2.018586013570329
1593045399447.0,-2694055.3747970345,-4296816.9042624505,3854813.25848748,-28.7217478741036,12.717549332558374,2.6445302849630465
1593045400447.0,-2694068.243349845,-4296805.085579343,3854817.185546088,-29.02707157376971,12.25116710673857,2.7762084991423928
1593045401447.0,-2694081.7496394883,-4296792.300295777,3854820.518888018,-29.27493775148696,13.026608363371535,2.981958487923538
1593045402447.0,-2694095.5299653034,-4296778.839909913,3854823.4560242193,-29.72902248181526,12.982172564566307,2.897357273857444
1593045403447.0,-2694109.760726143,-4296765.38018971,3854826.974219209,-30.14730217012649,13.92289911202013,3.1064393383103077
1593045404447.0,-2694124.0529727335,-4296752.064894491,3854830.2835290497,-30.7106727950575,13.679412678961521,3.2453503734262545
1593045405447.0,-2694139.11772171,-4296739.53005365,3854834.697144644,-30.7768804441192,14.066771167339848,3.6549645065878194
1593045406447.0,-2694154.889114425,-4296728.315907045,3854839.6083549275,-31.060175055637654,13.272294095567391,3.9233937279632345
1593045407447.0,-2694168.502917382,-4296716.10282162,3854842.5980025567,-30.443636883245222,13.902684549942963,3.808279927400128
1593045408447.0,-2694182.6884494517,-4296707.0281511955,3854846.1879516514,-30.224557561869347,12.615466757265981,3.9157812775756202
1593045409447.0,-2694194.953469397,-4296696.601800611,3854848.4588849163,-29.554408757068302,11.892785467921861,4.251120847587412
1593045410447.0,-2694206.5769094056,-4296688.011175788,3854849.4970504115,-28.836087116860583,11.045895703303032,4.09114175666296
1593045411447.0,-2694217.2490610415,-4296680.593139672,3854849.5409400123,-27.87945838332012,10.488621174557693,3.4978394810906304
1593045412447.0,-2694226.945785446,-4296674.171141229,3854849.0600629924,-27.123905548463682,8.982412118558393,2.6830442833340924
1593045413447.0,-2694236.649473042,-4296669.348422821,3854848.118103439,-26.618670012553025,7.052364114204919,2.2296172645813206
1593045414447.0,-2694245.9383570123,-4296666.130379334,3854847.73217986,-25.99602952124685,6.370383033351171,1.9276964393876568
1593045415447.0,-2694253.832359237,-4296663.978274487,3854846.2191136116,-25.08759316117773,6.147986484402154,0.7906306251349746
1593045416447.0,-2694259.76118781,-4296659.947627038,3854843.8305717874,-23.785725548771904,7.2748659590721765,-1.0577313890812807
1593045417447.0,-2694264.144186867,-4296655.484768919,3854843.6611621426,-22.284951255789743,7.7069708953237726,-1.9256143031065938
1593045418447.0,-2694268.5833057933,-4296650.915748619,3854846.4851749092,-20.918948989405493,7.8973033798931045,-1.721097969618734
1593045419447.0,-2694270.842105302,-4296646.394270258,3854852.0622525886,-19.840585076737362,6.85219991823168,0.5995982385857408
1593045420447.0,-2694272.059521779,-4296640.661634061,3854857.8972525597,-18.991081944806293,6.196115981420708,3.589087067514858
1593045421447.0,-2694275.028883215,-4296635.196596051,3854867.2868382544,-19.04305074586013,5.707463530525127,7.0097886929374535
1593045422447.0,-2694277.1554043326,-4296626.807580564,3854875.281155808,-18.798943711465576,5.873918695549957,9.322745485157979
1593045423447.0,-2694278.34904011,-4296616.512576765,3854882.5547109917,-18.479937883864675,7.321482137986527,10.853435759875268
1593045424447.0,-2694282.7733166814,-4296605.9520047875,3854891.3686019243,-19.254734120193127,7.652388948007365,12.41345898817844
1593045425447.0,-2694289.072346617,-4296596.723757412,3854900.9833435724,-20.11917854710083,8.135217161334188,13.652517219371793
1593045426447.0,-2694294.877081736,-4296585.408093901,3854906.2086219587,-20.790500771725313,8.523689957772453,13.022848318824767
1593045427447.0,-2694303.3610036382,-4296575.696687149,3854912.0598824555,-21.90213710823242,8.713029758146883,12.992939469678193
1593045428447.0,-2694313.078449938,-4296566.204348272,3854917.067670296,-22.898224555357494,8.009449383690272,12.598553936034884
1593045429447.0,-2694324.0094392085,-4296556.206927146,3854921.2504167766,-24.053338234517593,8.533069819500303,11.961948060509119
1593045430447.0,-2694336.1835473734,-4296547.235036742,3854924.812815314,-25.17437061711994,7.851739762677539,10.821494599066583
1593045431447.0,-2694346.8521040757,-4296537.874639073,3854926.245263111,-25.390761300688172,8.294606749489837,9.502260056863932
1593045432447.0,-2694356.0498937815,-4296528.748084626,3854926.3657665877,-25.418802506368806,8.014775540784473,7.785925100188522
1593045433447.0,-2694366.1625921684,-4296519.433271126,3854928.726906974,-25.702586841688664,8.548986142884017,7.422428851526232
1593045434447.0,-2694376.4989786465,-4296509.662203142,3854930.9150145063,-26.028709358978492,8.438894031300215,6.594955790050072
1593045435447.0,-2694388.3553271573,-4296499.893601838,3854935.2088581007,-26.599620070063775,9.323248935241953,6.738106525646258
1593045436447.0,-2694399.451464618,-4296489.459114844,3854938.8816888677,-26.751484579882593,9.84591332644397,6.374270546384059
1593045437447.0,-2694408.848956561,-4296478.410675074,3854943.508926364,-26.35667266446864,11.068819791228718,6.47747499400893
1593045438447.0,-2694419.0765873417,-4296466.952830295,3854948.8353905412,-26.289228193983693,11.188288072530277,6.525118155134033
1593045439447.0,-2694428.2432772983,-4296454.5209863335,3854952.757359592,-25.86743171388008,12.27668747257676,6.304678899044008
1593045440447.0,-2694437.268432251,-4296444.5336212125,3854959.424613731,-25.69236988874892,11.365424330085936,6.696242491807452
1593045441447.0,-2694443.4629542823,-4296432.943940252,3854964.4706579973,-24.57442090489882,11.975545236267232,6.581414371746522
1593045442447.0,-2694451.2204386075,-4296421.6522000525,3854969.9453428243,-24.265331789035947,11.752279265562887,6.290306489670416
1593045443447.0,-2694459.9749833676,-4296411.411575483,3854977.6483548814,-24.32919887348846,12.196249554784961,7.250523349596558
1593045444447.0,-2694468.5073631573,-4296401.070078052,3854987.258418011,-24.229641174793596,11.779595591950246,8.158939635650725
1593045445447.0,-2694475.6078727148,-4296389.664375728,3854994.940930818,-23.73563773096577,12.407104744917154,8.160632216239604
1593045446447.0,-2694482.0626049857,-4296378.927585502,3855002.164736973,-23.335037135140382,11.776670079085267,8.087965310295386
1593045447447.0,-2694487.7187103224,-4296368.0585554,3855008.8938499275,-22.631915341132547,12.316855804037985,8.489134560815469
1593045448447.0,-2694493.178382999,-4296359.021957406,3855017.6919819806,-22.164154977748133,11.261762951062444,8.842419752411658
1593045449447.0,-2694498.879941098,-4296349.631976455,3855025.903323345,-21.975050207230403,10.875748324235762,9.20984227471906
1593045450447.0,-2694504.111729144,-4296340.991613879,3855033.986515743,-21.693892452061434,10.03929265828081,9.29359488361966
1593045451447.0,-2694508.3782107155,-4296331.715474184,3855041.9622500096,-21.14640664887652,10.486674060440558,9.53882194384736
1593045452447.0,-2694513.1902668737,-4296321.298121913,3855050.874343508,-20.919466666647462,10.376879854127479,9.938192377349058
1593045453447.0,-2694516.321414602,-4296311.881267184,3855060.8378519546,-20.276809469618158,10.798269569957162,11.212349557084902
1593045454447.0,-2694519.552091944,-4296301.795872696,3855071.3499809136,-19.953378136261158,10.561734251183593,11.85419283379305
1593045455447.0,-2694521.7603645106,-4296289.8690286735,3855081.284543023,-19.423180685601327,11.446743998932826,12.1114695383533
1593045456447.0,-2694523.273459829,-4296277.542748562,3855091.068064162,-18.79135874098953,12.564311303295948,11.809256552397281
1593045457447.0,-2694523.8254534495,-4296266.258155963,3855100.300264407,-18.070931184070155,12.611538146379612,11.552292737404121
1593045458447.0,-2694523.210860899,-4296255.4677591575,3855109.1457675393,-17.205983477223768,12.475590186496595,11.791438302425096
1593045459447.0,-2694524.0598098366,-4296246.2356073065,3855117.9647276467,-17.158772507075938,11.312906901644837,12.050084833353969
1593045460447.0,-2694526.490655067,-4296238.035543672,3855127.332523219,-17.41813000540425,10.575940167245871,13.073139829403274
1593045461447.0,-2694529.2962683714,-4296231.572044273,3855136.8943227003,-17.788986449826623,8.763007855759824,13.636058367278931
1593045462447.0,-2694532.7733169342,-4296223.43380036,3855145.199560716,-18.209183443031854,8.095446120333618,13.962962726202797
1593045463447.0,-2694536.690555936,-4296213.917309134,3855153.41707575,-18.609499339667593,7.508976892759312,14.11029127983402
1593045464447.0,-2694540.9622858753,-4296204.091257892,3855162.2993809488,-18.995489433492047,8.15229280817886,14.763198069682204
1593045465447.0,-2694545.0666249157,-4296193.519476313,3855169.031868279,-19.258716908864567,8.090885937439928,14.388456654162267
1593045466447.0,-2694552.1298459903,-4296183.894416931,3855176.482602336,-20.388997499342437,8.647671926895232,14.3083081914355
1593045467447.0,-2694558.418841262,-4296173.750965898,3855181.5632008547,-21.004043606409226,8.370640693212835,13.070993591089014
1593045468447.0,-2694566.618470847,-4296164.776856524,3855185.29256796,-21.789862327123167,8.129344275872946,12.22511554193117
1593045469447.0,-2694573.548206215,-4296155.3753367625,3855188.653632401,-22.01366758685632,7.551285456198734,11.350846340376684
1593045470447.0,-2694585.343552085,-4296147.252591427,3855194.2226026454,-23.61510487787133,7.4671882425951335,11.490904059381545
1593045471447.0,-2694596.3944816208,-4296138.77396441,3855197.760701919,-24.32964795526305,6.626655657178619,10.819131805519268
1593045472447.0,-2694608.109460867,-4296131.212779861,3855199.756743925,-25.216662039247375,6.825071950905576,9.917984661380384
1593045473447.0,-2694619.1926625166,-4296122.8227631245,3855201.530704824,-25.35750913826722,6.3961568504150845,9.183087243954144
1593045474447.0,-2694630.931766455,-4296115.784697586,3855203.017173147,-25.818920421750054,6.301681337246823,8.763920736783845
1593045475447.0,-2694642.719557041,-4296109.009185983,3855204.07561755,-26.042864933266237,5.653173807457258,8.164186961779032
1593045476447.0,-2694653.0348906675,-4296102.783098551,3855203.1510978364,-25.76830752600575,5.694420911936693,7.31089940168606
1593045477447.0,-2694664.084058306,-4296096.954627124,3855203.91136648,-25.589983538012007,5.3512010942104,7.232347217302367
