MessageType,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,ArrivalTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,SignalType,ReceivedSvTimeNanosSinceGpsEpoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvElevationDegrees,SvAzimuthDegrees,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,IsrbMeters,IonosphericDelayMeters,TroposphericDelayMeters,WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,2,0.0,49359,81207379556058,7,41.2,-351.0953369140625,0.04920000210404396,25,-25060.314834201832,0.0009932176682767274,1599750000,,,,0,,3,,,,,,,,7849599471437,1378150425448744640,20742214.971877858,2.098547206,GLO_G1_CA,1378150425379556058,-22156810.543384887,-7780651.781884674,10083079.717793439,43.700234383361185,257.56609626677056,1336.828468573245,355.9939499932864,3217.930458178262,-6729.920774355082,0.0,1144.697034244398,6.371429453275488,3.6131120068351605,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,1,0.0,49359,81207383021370,7,41.2,266.3118896484375,0.025200001895427704,25,18712.599320836536,0.000991474542321254,1602562600,,,,0,,3,,,,,,,,7849599471437,1378150425448744640,19703340.56966096,2.098547206,GLO_G1_CA,1378150425383021370,-6786381.711728567,-11179311.610361475,21893471.591079198,61.69349480441814,1.1589972306303005,2979.3511792994263,346.2158269051826,1100.8270861342628,19528.050066379226,0.0,1144.697034244398,4.921449384623901,2.8375202599676452,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,24,0.0,49359,81207384520155,14,34.8,154.5640411376953,0.03200000151991844,25,10394.429698890483,0.0023562635443674634,1603125000,,,,0,,3,,,,,,,,7849599471437,1378150425448744640,19254016.130497433,4.197094412,GLO_G1_CA,1378150425384520155,-13531547.924762085,-17632376.248087235,12509575.288987447,77.47280510761625,210.16249501269718,-785.8925196621291,-1527.7984544724961,-3009.640667298733,-7036.666909995463,-0.0005453193043650092,1144.697034244398,4.693092064018767,2.5599313070382648,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,23,0.0,49359,81207375404832,24,29.1,759.6103515625,0.11499999463558197,25,52704.693294393684,0.1869394431765222,1603687600,,,,0,,3,,,,,,,,7849599471437,1378150425448744640,21986721.218131367,7.195018992000001,GLO_G1_CA,1378150425375404832,-7238179.867302743,-24023919.55396973,-4583468.1854182035,27.02308547514935,160.18699876221518,5.527564029046971,672.233255231514,-3538.443007562909,-28612.863376125722,-0.00027265965218247466,1144.697034244398,9.377828108038127,5.480174813780222,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,17,0.0,49359,81207378386073,5,44.2,-603.0059814453125,0.04650000110268593,25,-42934.54151664005,0.0007288082070396856,1604250000,,,,0,,3,,,,,,,,7849599471437,1378150425448744640,21092967.65085099,1.4989622900000001,GLO_G1_CA,1378150425378386073,-11571791.877545398,-924976.5256822765,22714896.24837021,38.04952901743605,325.90544625693616,-1228.25485440985,-2859.94099468862,-746.9580969437568,4628.0688050980625,0.0008179789565475139,1144.697034244398,6.502586041389398,4.048054477504489,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,8,0.0,49359,81207371550749,12,36.0,646.8607177734375,0.04050000011920929,25,45046.304106879325,0.0017740579627804397,1605375000,,,,0,,3,,,,,,,,7849599471437,1378150425448744640,23142146.23403738,3.5975094960000007,GLO_G1_CA,1378150425371550749,12948235.96256222,-8064132.09464671,20485983.24761062,15.346564005241609,43.17215036930138,2781.2581439951186,275.2035460083175,-1656.9460152006673,-21710.025292548693,0.0,1144.697034244398,9.517757472631839,9.328478545911098,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,7,0.0,23567,416025370347354,17,33.0,155.52101135253906,0.059300001710653305,25,1021.0139006561749,0.006565131413727744,1575420000,,,,0,,6,,,,,,,,7849599471437,1378150425448744640,23502914.979032293,5.096471786,GAL_E1_C_P,1378150425370347354,-5679903.057725059,-20048999.9309384,21018742.27345317,71.82502304773715,52.85679930142686,1827.507243032776,1051.0753365601308,1497.2876623922248,-21928.163996865136,-0.0008388580681639723,-444.02080269576663,4.869682965732424,2.6299733472150155,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,8,0.0,23567,416025358665746,17,32.5,504.3124694824219,0.059300001710653305,27,14920.33920510353,0.006565131413727744,1575420000,,,,0,,6,,,,,,,,7849599471437,1378150425448744640,27004972.954744756,5.096471786,GAL_E1_C_P,1378150425358665746,14892735.38753011,-10262802.723085033,23429648.151875325,18.544237314623174,44.98059258769031,2062.741269324699,1127.3002267207648,-816.1634980291684,-42764.45225980756,-0.0017819919303292409,-444.02080269576663,9.469280078361688,7.7933324648383255,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,13,0.0,23567,416025362705708,70,22.4,455.4393615722656,1.7735000848770142,16,0.0,0.0,1575420000,,,,0,,6,,,,,,,,7849599471437,1378150425448744640,25793822.81653816,20.985472060000003,GAL_E1_C_P,1378150425362705708,-213820.7808398638,-29595010.420820843,-382580.6596707586,31.116195551699036,135.25964632258223,-174.93933090232792,41.21563946056624,-3087.8600391633236,-5871.427602979169,-0.00005359391525416868,-444.02080269576663,8.743410800882057,4.823001108407868,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,19,0.0,23567,416025353206644,46,24.9,-531.7185668945312,0.871999979019165,16,0.0,0.0,1575420000,,,,0,,6,,,,,,,,7849599471437,1378150425448744640,28641570.561797474,13.790453068000001,GAL_E1_C_P,1378150425353206644,-26872031.821957674,-7019993.118840428,-10236243.155078104,6.885897739407248,222.95992722694072,-925.4281617080031,-449.6485214844014,2737.074414188631,-503717.956818828,0.024483029905240983,-444.02080269576663,15.125396302462844,19.649486804172504,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,26,0.0,23567,416025371473226,7,41.8,17.987422943115234,0.04920000210404396,25,1138.305705859282,0.0021883771969841777,1575420000,,,,0,,6,,,,,,,,7849599471437,1378150425448744640,23165387.044758916,2.098547206,GAL_E1_C_P,1378150425371473226,-11821198.489099292,-20575181.881538056,17687564.674995676,87.45011139242638,117.72205054814984,-133.6977772040908,-1775.348739449319,-2155.5143595118698,64688.92392161824,0.003315036046842579,-444.02080269576663,4.757254458882583,2.501771208258902,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115207448,7822260000000,18,,-1378142603188744640,0.3053092956542969,27.277954359306023,5.346386431533154,10.51000030417065,7,33,0.0,23567,416025365118557,13,35.9,-410.1426086425781,0.05040000379085541,25,-29026.113763056517,0.004528989424958011,1575420000,,,,0,,6,,,,,,,,7849599471437,1378150425448744640,25070468.884045318,3.8973019540000005,GAL_E1_C_P,1378150425365118557,-15994429.024488183,-1079712.3581041065,24881679.59996352,40.5246537242251,317.07969741464865,-46.24500984323879,-2500.5693179357277,-139.49879647726618,-224.04832973003437,0.00011575287760479114,-444.02080269576663,6.535155966648898,3.840718859432347,-2684525.890153379,-4281405.780959981,3878490.900613035
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,2,0.0,16399,416026370562857,7,41.3,-537.9920043945312,0.0357000008225441,25,-38877.57518394591,0.0010085564157135064,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,23438308.80495592,2.098547206,GPS_L1_CA,1378150426370562857,-15058191.405218463,3102341.1458264487,22152272.87944136,29.400523311000374,314.7207097347157,-232.99585204653428,-2681.8033441349726,239.2776168307123,-166870.567416173,0.0028030093235429376,0.0,7.844081447750474,5.07528477477312,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,8,0.0,16399,416026373634131,11,37.3,176.31187438964844,0.04270000010728836,25,12424.877467258713,0.001655554942969963,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,22517564.023304425,3.2977170380000005,GPS_L1_CA,1378150426373634131,-23782794.64742037,-3668621.9490420017,11600057.099371456,35.90130274402454,268.66158928086725,-1185.3438520370464,-898.3298472795221,-2657.542052962991,-42304.34139525599,-0.000006486152415163815,0.0,7.422370831477074,4.253749120534465,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,10,0.0,16399,416026378168936,9,38.7,185.86695861816406,0.04880000278353691,25,13396.329514146704,0.0013320557236479321,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,21158063.685803734,2.6981321220000005,GPS_L1_CA,1378150426378168936,-133842.86057594512,-16251581.910552697,21118198.627589475,55.83416972883542,45.853911705732536,2331.380451996066,-1245.5337669819048,-983.1802253028806,-15721.266246838868,-0.00011415767221478745,0.0,5.419639643542701,3.0187560711594066,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,18,0.0,16399,416026366277869,9,38.9,661.6651611328125,0.030800001695752144,25,47758.295981679934,0.0013320557236479321,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,24722915.889976423,2.6981321220000005,GPS_L1_CA,1378150426366277869,5096149.422080678,-25101248.651595112,-6664801.45498565,9.927019450920776,133.2419033115565,222.94729197009215,854.9508767225309,-3064.9508238181575,-122793.26945450647,-0.004173609369900078,0.0,14.68953886941296,14.080085244863657,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,21,0.0,16399,416026373475180,9,39.2,-426.1904602050781,0.04130000248551369,25,-30850.632831588922,0.0013320557236479321,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,22565216.334295984,2.6981321220000005,GPS_L1_CA,1378150426373475180,-15507038.185919242,-494082.7144104773,22111671.546042692,38.25480088178435,313.5156460794267,-248.1439042023971,-2668.779288536748,-150.0332643206854,44766.22448975454,0.0014736143057234585,0.0,6.787256213755682,4.029729423503363,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,23,0.0,16399,416026371176430,16,33.5,452.7162170410156,0.04739999771118164,17,32472.190477641932,0.00281634630106073,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,23254364.247123484,4.796679328000001,GPS_L1_CA,1378150426371176430,12574963.273463592,-18717625.91750715,13899479.855580496,23.79650186571014,75.28884798625613,1610.6856440955326,-755.052956780113,-2491.53662658408,19572.925878903097,0.001263967245904496,0.0,9.289708195651318,6.163630340879414,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,24,0.0,16399,416026366998313,27,27.9,449.2167663574219,0.6754999756813049,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,24506932.21236507,8.094396366000002,GPS_L1_CA,1378150426366998313,14881158.603473539,-5951411.365392471,20750279.204392526,9.552458885523833,40.92107273124103,325.13602417057797,2720.7613578058845,579.3969731087805,-93813.78117937616,-0.004572562902467325,0.0,10.479746488814229,14.593382940879698,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,27,0.0,16399,416026372869711,14,34.3,536.9959106445312,0.04400000348687172,25,38410.439830218995,0.002397700231676362,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,22746731.374048784,4.197094412,GPS_L1_CA,1378150426372869711,-23325627.750722073,-13154223.249189746,393705.4174691103,33.33626782238042,222.2607277752077,46.145902398809525,-239.4606066537064,-3159.7397970140905,-10686.665832603203,-0.001081198777683312,0.0,8.221854472285349,4.537204035181391,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,28,0.0,16399,416026369813455,31,26.8,-635.98046875,0.7400000095367432,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,23662973.872566033,9.293566198,GPS_L1_CA,1378150426369813455,-5933851.565346676,-24805267.021616563,-7437538.588701303,20.29432553150151,158.45427201752452,233.68084636541496,-948.8814788701499,2986.6148667848597,-2022.611342551827,-0.001441892550474222,0.0,11.430272672920792,7.156263446534324,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,32,0.0,16399,416026380168737,6,42.0,-59.502166748046875,0.0203000009059906,25,-4500.171097352842,0.0009324389888310735,1575420000,,,,0,,1,,,,,,,,7850599468933,1378150426448744638,20558538.428502876,1.7987547480000003,GPS_L1_CA,1378150426380168737,-12088329.728217108,-18765161.023629762,14724646.86731568,84.39052288097353,187.87193527499093,1684.398857987765,742.4266092050208,2337.8360046244306,-166132.38092873522,-0.0011945171281695366,0.0,4.784941669705506,2.5112348742293413,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,2,0.0,49359,81208379557196,7,41.2,-351.4071350097656,0.04920000210404396,25,-25411.66358895094,0.0009932176682767274,1599750000,,,,0,,3,,,,,,,,7850599468933,1378150426448744638,20741873.808060654,2.098547206,GLO_G1_CA,1378150426379557196,-22155473.48179929,-7780295.812803641,10086297.531468414,43.70557315099411,257.5771181570791,1337.2916729067583,355.9433798063453,3217.6895808778563,-6729.920774355082,0.0,1149.2394997797144,6.370948870129253,3.612761150317329,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,1,0.0,49359,81208383020467,7,41.5,265.9852294921875,0.025200001895427704,25,18978.626355480574,0.000991474542321254,1602562600,,,,0,,3,,,,,,,,7850599468933,1378150426448744638,19703611.28225054,2.098547206,GLO_G1_CA,1378150426383020467,-6783402.274541088,-11178965.507532878,21894572.15409725,61.68716588514704,1.1730035986090712,2979.5285948653873,345.9904501275782,1100.300939670335,19528.050066379226,0.0,1149.2394997797144,4.9217628411111365,2.837688622269112,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,24,0.0,49359,81208384519549,13,35.8,154.33236694335938,0.030900001525878906,25,10548.753850447603,0.002038354988890157,1603125000,,,,0,,3,,,,,,,,7850599468933,1378150426448744638,19254197.80472698,3.8973019540000005,GLO_G1_CA,1378150426384519549,-13532333.801632706,-17633903.823364858,12506565.499867447,77.46400926828643,210.13726598621633,-785.862154861341,-1527.3539671156464,-3009.941235676598,-7036.667455314437,-0.0005453193043650092,1149.2394997797144,4.6933275439110655,2.5600183376386805,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,23,0.0,49359,81208375402375,24,29.9,759.271728515625,0.11499999463558197,25,53464.016625224314,0.1869394431765222,1603687600,,,,0,,3,,,,,,,,7850599468933,1378150426448744638,21987457.808200672,7.195018992000001,GLO_G1_CA,1378150426375402375,-7238174.223027232,-24023247.09807171,-4587006.564634098,27.01439438342919,160.1904851632749,5.761041308516042,672.681841872707,-3538.3328271164632,-28612.863648784703,-0.00027265965218247466,1149.2394997797144,9.37990145645643,5.481790814456087,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,17,0.0,49359,81208378388081,5,44.3,-603.3280029296875,0.04650000110268593,25,-43537.81167856063,0.0007288082070396856,1604250000,,,,0,,3,,,,,,,,7850599468933,1378150426448744638,21092365.667595327,1.4989622900000001,GLO_G1_CA,1378150426378388081,-11573020.235278238,-927836.3741816125,22714149.01608539,38.05766328816216,325.9019943033906,-1228.455677877956,-2859.744536226517,-747.5034781410981,4628.069623078662,0.0008179789565475139,1149.2394997797144,6.501913535563899,4.047323961659586,-2684517.1665712157,-4281401.250718766,3878491.008051504
Raw,1694115208448,7823260000000,18,,-1378142603188744638,0.033843994140625,26.177280233241618,5.075772150695031,9.468866661306436,7,8,0.0,49359,81208371548612,13,35.9,646.4572143554688,0.0414000004529953,25,45692.84789596798,0.002035498169654846,1605375000,,,,0,,3,,,,,,,,7850599468933,1378150426448744638,23142786.890520126,3.8973019540000005,GLO_G1_CA,1378150426371548612,12951017.11438768,-8063857.019507898,20484326.06011949,15.340128851384208,43.17679372521971,2781.0574052934444,274.9479225138639,-1657.4360598707535,-21710.025292548693,0.0,1149.2394997797144,9.51885916278276,9.332200511221318,-2684517.1665712157,-4281401.250718766,3878491.008051504
