,TroposphericDelayMeters1,TroposphericDelayMeters,dif
48,6.852353654579189,6.717216070988707,0.135137583590482
49,6.055341981070965,5.944142488243971,0.11119949282699437
50,5.743786583641776,5.641638746387901,0.10214783725387466
51,45.94866393072691,35.89765717199804,10.051006758728867
52,3.379068980863451,3.3291572290791187,0.04991175178433238
53,9.874857847627124,9.610854108766718,0.2640037388604064
54,4.179126663546045,4.113613289748421,0.06551337379762412
55,5.640301188640194,5.540618265578955,0.09968292306123949
56,2.8724496492848965,2.831362760641956,0.04108688864294052
57,2.5924481015373977,2.556172360459617,0.036275741077780754
58,2.9507413675528036,2.9083118415075626,0.04242952604524097
59,6.85383422092142,6.718546937535761,0.13528728338565887
60,6.05388536289278,5.942646339524819,0.11123902336796121
61,5.745360833126048,5.643077906383326,0.10228292674272232
62,45.85674844877844,35.85186347605427,10.00488497272417
63,3.3770920035520406,3.3288350727828573,0.04825693076918336
64,9.872749098116476,9.613383622517338,0.2593654755991377
65,4.177427509584334,4.1139392887789175,0.06348822080541616
66,5.637770542531376,5.540833895020572,0.09693664751080355
67,2.8711382640890166,2.831448549339424,0.039689714749592486
68,2.5911667807753602,2.5561550984376447,0.035011682337715566
69,2.9491478975244725,2.908158852415012,0.04098904510946033
70,6.85185904827131,6.719877543179381,0.13198150509192885
71,6.0493975427251225,5.941149975661946,0.1082475670631764
72,5.744040119143511,5.644518162482578,0.09952195666093289
73,45.74141575332206,35.80614786744225,9.93526788587981
74,3.376208103707128,3.328514393743196,0.04769370996393185
75,9.873696923112046,9.61590236480955,0.2577945583024963
76,4.177052068661633,4.114264035222201,0.06278803343943196
77,5.63706532334468,5.541050859414531,0.09601446393014879
78,2.8707428302918463,2.83153370503916,0.039209125252686494
79,2.590717456433218,2.556137795069493,0.034579661363725034
80,2.948499656924016,2.908005292769462,0.040494364154553875
81,6.852128714749232,6.721216117428936,0.1309125973202958
82,6.04684838958771,5.939651676315626,0.10719671327208413
83,5.74457038711986,5.645964837897355,0.09860554922250486
84,45.64307228604523,35.760760914807065,9.882311371238167
85,3.3781371983907955,3.32819255377898,0.04994464461181547
86,9.883021322491393,9.618427974005238,0.2645933484861551
87,4.180189947406325,4.114590023292564,0.06559992411376125
88,5.641049131381779,5.541264206515884,0.09978492486589463
89,2.872755017206429,2.8316192975305383,0.04113571967589058
90,2.5924346688015723,2.556120415529469,0.03631425327210325
91,2.9503180639931026,2.9078515736885864,0.04246649030451621
92,6.858071292112191,6.722548140895617,0.13552315121657443
93,6.0493511907393245,5.938151687861842,0.11119950287748281
94,5.749902433768189,5.6474109507113655,0.10249148305682354
95,3.378168495908694,3.3278705813734306,0.050297914535263555
96,9.886747346478632,9.620957356896218,0.26578998958241407
97,4.180968735552641,4.114917646625414,0.06605108892722722
98,5.641867136720553,5.541473717432043,0.1003934192885092
99,2.8731479107290148,2.831705054006,0.04144285672301473
100,2.592692646327685,2.5561027413786856,0.036589904948999497
101,2.9504752479544787,2.9076968734984354,0.04277837445604327
102,6.860177246392749,6.723879846303851,0.1362974000888979
103,6.048449941301514,5.936646428630289,0.11180351267122468
104,5.752003409083307,5.648865664438425,0.10313774464488201
105,3.3756804539167167,3.3275462277231096,0.04813422619360708
106,9.883094616255988,9.623511609139705,0.2595830071162837
107,4.178630314852324,4.115250397311156,0.06337991754116779
108,5.6384703717805875,5.541674271613342,0.09679610016724549
109,2.8713974463869545,2.831792105704816,0.03960534068213839
110,2.5910160905298008,2.556084606777318,0.034931483752482784
111,2.94842966600996,2.9075412290148126,0.04088843699514744
112,6.85716786859362,6.725199475944355,0.13196839264926474
113,6.043026719234066,5.935134844710501,0.10789187452356508
114,5.749829554971563,5.650327422757624,0.09950213221393867
115,3.3793010416669853,3.327221418654452,0.052079623012533105
116,9.897334013053975,9.626071515345538,0.27126249770843636
117,4.183856067182003,4.115582510118262,0.0682735570637405
118,5.645275918415397,5.541878258645519,0.10339765976987803
119,2.8748453521530912,2.831879407977018,0.04296594417607302
120,2.5940300315472546,2.5560668996287035,0.03796313191855116
121,2.9517216839877656,2.9073869569470654,0.044334727040700184
122,6.8665594145246525,6.7265161415924135,0.14004327293223895
123,6.048540824555036,5.933631362913779,0.1149094616412567
124,5.758055862305486,5.651778613118366,0.10627724918712023
125,3.378707124027965,3.326897693846408,0.05180943018155704
126,9.899333277296408,9.628623957611348,0.27070931968506073
127,4.183882145603454,4.115913862935628,0.06796828266782651
128,5.645046418903133,5.542082847285115,0.10296357161801861
129,2.8747159269098788,2.8319662621453583,0.04274966476452047
130,2.593812703278079,2.5560491395320994,0.03776356374597967
131,2.95133864239961,2.9072321707864166,0.04410647161319359
132,6.867376883650152,6.727838686168847,0.13953819748130503
133,6.046531651471067,5.932126027114691,0.11440562435637602
134,5.759105247892615,5.653235474392831,0.10586977349978355
135,3.3762908893692987,3.32657136265717,0.04971952671212865
136,9.895927836000737,9.63121920695862,0.2647086290421168
137,4.181640218413788,4.116252542503949,0.06538767590983952
138,5.641765801576106,5.54228099492153,0.09948480665457637
139,2.8730297247334993,2.832055072930877,0.040974651802622386
140,2.5921926455877204,2.5560310373915023,0.036161608196218165
141,2.949357591013518,2.9070771872107124,0.04228040380280573
142,6.864502775877854,6.729149088689103,0.13535368718875151
143,6.041242169322564,5.930620030358691,0.11062213896387352
144,5.7570586847254965,5.654698354819559,0.10236032990593724
145,3.3734235112706377,3.3262443273800733,0.04717918389056441
146,9.891256386002555,9.63381808897778,0.25743829702477505
147,5.637737982883235,5.542476745389552,0.0952612374936832
148,2.870963760963946,2.8321441278226054,0.038819633141340404
149,2.5902285579796995,2.5560129041473405,0.03421565383235903
150,2.946987366962896,2.9069220892846364,0.040065277678259736
151,6.8607004053212135,6.730455335004414,0.13024507031679988
152,6.035168231120018,5.929112947418558,0.10605528370146011
153,5.754230088960416,5.656160899666732,0.09806918929368358
154,3.3747264791335776,3.325917605841417,0.04880887329216055
155,9.898784482642807,9.63640585462742,0.26237862801538725
156,4.181219977807698,4.116929546554236,0.06429043125346201
157,5.640667578701111,5.542671759562967,0.09799581913814404
158,2.8724464839216735,2.8322327340114737,0.04021374991019977
159,2.5914662238735198,2.555994801369072,0.03547142250444768
160,2.948257779814173,2.906766715435172,0.041491064379000964
161,6.8653750211607125,6.731762346535053,0.13361267462565962
162,6.036535881681405,5.927603942027272,0.10893193965413328
163,5.758528440969395,5.6576233295310425,0.10090511143835279
164,3.374790001530887,3.3255918824570854,0.04919811907380156
165,9.902640787888695,9.638988003843922,0.26365278404477266
166,4.182045742426925,4.117265204518521,0.06478053790840388
167,5.6415349973002105,5.542872097449417,0.0986628998507939
168,2.8728692440305954,2.832320948967398,0.04054829506319724
169,2.5917498578235714,2.555977081747121,0.03577277607645035
170,2.948443511299738,2.906612254817265,0.04183125648247277
171,6.86754362134661,6.733074355349258,0.13446926599735232
172,6.035692499288777,5.926101403699242,0.1095910955895345
173,5.760699246153232,5.659080380112273,0.10161886604095915
174,3.3756392221453138,3.3252643551481382,0.05037486699717553
175,9.908894817797478,9.641594336145006,0.26730048165247133
176,4.183865968148565,4.117605140503539,0.06626082764502605
177,5.643709117741251,5.543067217144081,0.10064190059716971
178,2.873970408358314,2.832410325448317,0.04156008290999713
179,2.5926415308429664,2.55595912921547,0.036682401627496475
180,2.9493210795687794,2.906457515863679,0.04286356370510047
181,6.871289840942912,6.734377401332172,0.1369124396107395
182,6.036259037132637,5.9245971432155216,0.11166189391711523
183,5.764226241389081,5.660541003702891,0.10368523768619031
184,3.37375819017623,3.3249385315679105,0.04881965860831938
185,9.907077308078469,9.644187306257654,0.26289000182081423
186,4.182287559058829,4.117943309306359,0.06434424975247044
187,5.641325834144249,5.543264455709519,0.09806137843473017
188,2.8727398813421985,2.832498939958529,0.040240941383669515
189,2.5914325866363948,2.5559411779672856,0.03549140866910916
190,2.947809216760784,2.9063022816294644,0.04150693513131953
191,6.869497550551691,6.7356895849947005,0.13380796555699082
192,6.031943822950795,5.923091491618887,0.10885233133190741
193,5.763081577587914,5.662007522269214,0.1010740553187004
194,3.3731690460359647,3.3246115814351205,0.0485574646008442
195,9.909109645896228,9.646791096824568,0.26231854907165975
196,4.1823243108098564,4.11828330582424,0.06404100498561682
197,5.641095229950632,5.543458478167726,0.09763675178290576
198,2.8726156319285163,2.8325881248741838,0.040027507054332556
199,2.591218917090546,2.5559231498236725,0.03529576726687367
200,2.9474293056929897,2.906146956072751,0.0412823496202388
201,6.87031856915026,6.736995654639448,0.13332291451081257
202,6.029938988757492,5.921584941000101,0.10835404775739121
203,5.764155038633591,5.663474297997739,0.10068074063585186
204,3.378155783102997,3.324285112257174,0.0538706708458232
205,9.927440909084666,9.64939418110201,0.2780467279826553
206,4.189260129851732,4.118623075392264,0.07063705445946766
207,5.6501867809204365,5.543653585004217,0.1065331959162199
208,2.877233849633048,2.8326771954895644,0.04455665414348342
209,2.5952859953161975,2.5559051854917274,0.03938080982447012
210,2.951916810711568,2.9059916596479725,0.045925151063595404
211,6.882509427702093,6.73830434511915,0.14420508258294262
212,6.0378838789973335,5.920079442560527,0.11780443643680627
213,5.774756094780672,5.664942452857842,0.10981364192283039
214,3.3738983686334136,3.3239584085913947,0.04993996004201895
215,9.918662567788761,9.65200070976436,0.2666618580244009
216,4.184738086793728,4.118963398087852,0.06577468870587566
217,5.643828295540651,5.543847732480627,0.0999805630600239
218,2.8739801392568474,2.8327664224555056,0.04121371680134178
219,2.5922514411027846,2.5558872197224143,0.03636422138037032
220,2.9483287721232205,2.905836310619484,0.04249246150373631
221,6.875873417409978,6.739611686275042,0.1362617311349359
222,6.029326567953181,5.918573873466739,0.11075269448644143
223,5.769553021606175,5.666411399492734,0.10314162211344069
224,44.41891739075589,35.1301648240825,9.288752566673388
225,3.3751701647039045,3.3236306072530897,0.051539557450814844
226,9.926189051942934,9.654625487100326,0.2715635648426087
227,4.18709082002247,4.119307087602444,0.06778373242002633
228,5.646700859099221,5.544038062787912,0.10266279631130892
229,2.875444292275588,2.83285648211103,0.04258781016455826
230,2.5934689120836794,2.555869048306465,0.03759986377721436
231,2.9495751151024177,2.905680606539526,0.043894508562891676
232,6.880479477387605,6.74091384425687,0.13956563313073556
233,6.030636915765114,5.91706659969259,0.11357031607252388
234,5.773827545289397,5.6678851787134,0.10594236657599687
235,44.352556077173816,35.08563612353215,9.266919953641668
236,3.372102055524919,3.323304649083048,0.048797406441870805
237,9.920856777566781,9.657233840468065,0.26362293709871665
238,4.184034150102027,4.119647489691395,0.06438666041063268
239,5.64232817445779,5.544233934151331,0.09809424030645886
240,2.8731989376674623,2.8329456316505244,0.040253306016937884
241,2.591345613328049,2.555851187986926,0.03549442534112268
242,2.9470228855028955,2.905525322832872,0.04149756267002358
243,6.876270472864744,6.742225400546448,0.13404507231829577
244,6.024198758236275,5.915563159637186,0.108635598599089
245,5.7706552029218265,5.669357091923646,0.10129811099818031
246,44.230487501432584,35.041261249214045,9.189226252218539
247,3.3764033685214954,3.322976128560668,0.05342723996082732
248,9.93726847987072,9.659867338515587,0.27740114135513316
249,4.1901372276939135,4.119992092916488,0.07014513477742579
250,5.6502789290177775,5.544423262992481,0.10585566602529628
251,2.877241235035603,2.8330361029730424,0.044205132062560715
252,2.594890301432884,2.5558331401680854,0.03905716126479852
253,2.950916544230034,2.905369962310422,0.04554658191961192
254,6.88706525275304,6.743523286633463,0.14354196611957626
255,6.030928255176111,5.914058134581896,0.11687012059421509
256,5.780099594874007,5.670828538227502,0.10927105664650494
257,44.204098456247955,34.99672698917109,9.207371467076868
258,3.374452384293809,3.322648885343472,0.05180349895033709
259,9.935299744228066,9.662495113530298,0.2728046306977685
260,4.188482563909452,4.120335928475448,0.06814663543400368
261,5.6477723172461785,5.544614714173766,0.10315760307241284
262,2.875955165350846,2.833126151415377,0.04282901393546901
263,2.5936292141183177,2.555815117565837,0.03781409655248069
264,2.9493455863066655,2.9052143628286258,0.04413122347803977
265,6.885115900137797,6.744828335788041,0.1402875643497561
266,6.026496060073733,5.9125532998909,0.11394276018283378
267,5.778844777095521,5.67230478381471,0.1065399932808111
268,44.09641139749957,34.95245486886425,9.143956528635321
269,3.3685420708058453,3.3223224656417814,0.04621960516406398
270,9.921688100231808,9.665111946037516,0.2565761541942919
271,4.181913679344287,4.1206777138489725,0.06123596549531474
272,5.638642507413985,5.544808163919045,0.09383434349494024
273,2.8712941546386057,2.833215663650496,0.03807849098810978
274,2.589324372967939,2.555797259048965,0.033527113918974116
275,2.944314589347898,2.9050588879299983,0.03925570141789958
276,6.87508710085407,6.746137150119749,0.12894995073432103
277,6.015004094675993,5.911049623775054,0.10395447090093857
278,5.77080369845249,5.673779620925096,0.0970240775273945
279,43.93743465088443,34.90827072782435,9.029163923060075
280,3.3729711362759764,3.321994106778401,0.05097702949757554
281,9.938473092401821,9.667760132904093,0.2707129594977289
282,4.188175757653088,4.121025023350879,0.06715073430220908
283,5.646804898677898,5.544996057029646,0.10180884164825166
284,2.8754450375354166,2.8333066147801955,0.04213842275522106
285,2.592966989530882,2.555779107551845,0.037187881979036774
286,2.9483180124729826,2.9049030863445675,0.04341492612841513
287,6.8861529519691755,6.747436761769681,0.13871619019949488
288,6.021949860387867,5.909544379724389,0.11240548066347777
289,5.780483705670277,5.675260214994285,0.1052234906759919
290,43.91395566589347,34.864112234847056,9.049843431046412
291,3.37767709801954,3.3216681521568163,0.056008945862723536
292,9.956065357926281,9.670377277964104,0.2856880799621777
293,4.1947809853472675,4.121366584217616,0.07341440112965181
294,5.655429715058223,5.545190574805917,0.11023914025230575
295,2.879831454794759,2.8333960432680274,0.046435411526731585
296,2.596822191234925,2.555761371494812,0.041060819740113
297,2.9525619080578176,2.904747717042304,0.04781419101551343
298,6.897793099252197,6.748747919200193,0.14904518005200362
299,6.029379624742582,5.908042516802878,0.12133710793970387
300,5.79064980525665,5.67673621359717,0.11391359165947978
301,43.89459368114191,34.820094963953835,9.074498717188078
302,3.3712714556838375,3.321341202634418,0.04993025304941945
303,9.940992299472272,9.673019883837568,0.26797241563470386
304,4.187594064291617,4.121711454188584,0.0658826101030332
305,5.645472088565278,5.545385682043598,0.10008640652167955
306,2.874746599239203,2.8334865172849164,0.041260081954286765
307,2.5921356741325186,2.555743750629824,0.03639192350269438
308,2.9470982247928426,2.9045931378564207,0.042505086936421854
309,6.886747035373573,6.750054683526346,0.13669235184722694
310,6.017016356660338,5.906546342889028,0.11047001377130972
311,5.781747073274354,5.678210490861542,0.10353658241281227
312,43.73020646418108,34.77599918152632,8.954207282654757
313,3.371819665940308,3.321013155640649,0.0508065102996591
314,9.946415538906564,9.675683816280117,0.2707317226264472
315,4.1890516629067855,4.122060751750529,0.06699091115625677
316,5.647135985036967,5.545575337896751,0.10156064714021618
317,2.87559466540311,2.833577942469768,0.04201672293334191
318,2.59279720579929,2.5557257480017315,0.037071457797558605
319,2.94771191319225,2.90443770325625,0.04327420993599995
320,6.889885976268777,6.75135671654571,0.13852925972306718
321,6.0170370428493065,5.905045840951603,0.11199120189770362
322,5.7847948180186,5.679694615761878,0.10510020225672179
323,43.656864116190796,34.732092161912,8.924771954278796
324,3.3698211787119834,3.320688056040913,0.049133122671070506
325,9.944328431812412,9.678304284022452,0.26602414778995964
326,4.18734082157197,4.1224015192005705,0.06493930237139978
327,5.644546263603828,5.545774868555276,0.09877139504855137
328,2.8742687836703493,2.8336672998392687,0.04060148383108064
329,2.591499624230929,2.555708449324407,0.03579117490652184
330,2.9461000923425864,2.9042833388989253,0.04181675344366109
331,6.887829048180401,6.752672272207758,0.13515677597264286
332,6.012529909026603,5.903552053066589,0.1089778559600143
333,5.783457395326272,5.6811669929167365,0.10229040240953502
334,43.55056344557938,34.688208223685294,8.862355221894084
335,3.3689013867137767,3.320360195940103,0.048541190773673915
336,9.945375813576584,9.680969510846008,0.26440630273057586
337,4.186956279908202,4.122748921616856,0.0642073582913456
338,5.643774463476903,5.545970526506276,0.09780393697062628
339,2.8738570894822177,2.833758686440195,0.040098403042022834
340,2.59102921053692,2.555691083496991,0.03533812703992911
341,2.9454299208157844,2.904129662883499,0.04130025793228542
342,6.887989559588072,6.7539742997358525,0.13401525985221951
343,6.009958252922906,5.902062548183558,0.10789570473934784
344,5.783947879881434,5.682638204921916,0.10130967495951815
345,43.45845934149941,34.64412073626209,8.814338605237324
346,3.3704650452329625,3.3200332723364303,0.05043177289653222
347,9.953818637137324,9.683624281862548,0.27019435527477675
348,4.189673652259998,4.123094172198908,0.06657948006109038
349,5.64715590293877,5.5461690710255445,0.10098683191322522
350,2.8755712173416335,2.8338495295247457,0.04172168781688779
351,2.5924724853080474,2.555673933607933,0.03679855170011459
352,2.9469349484763816,2.903976277326969,0.04295867114941254
353,6.893209698782225,6.755280763743341,0.13792893503888326
354,6.011817529465328,5.900575355199801,0.11124217426552718
355,5.788714134651158,5.684107205221408,0.10460692942975047
356,43.39800570686874,34.60011101924952,8.79789468761922
357,3.3661169219038847,3.319706391247206,0.04641053065667888
358,9.9447377792906,9.68629132239491,0.25844645689569035
359,4.185028911157007,4.12344145407665,0.061587457080356955
360,5.640630925342614,5.546367656175255,0.09426326916735928
361,2.8722338480949117,2.833940790747939,0.03829305734697286
362,2.58936384658543,2.555656733262637,0.03370711332279264
363,2.943264342869727,2.903822836944531,0.03944150592519602
364,6.886359159451369,6.756588366069537,0.12977079338183195
365,6.003118331796481,5.899089257298152,0.10402907449832899
366,5.783335491473549,5.685580807720503,0.0977546837530463
367,43.26336750787606,34.55625476915299,8.707112738723069
368,3.368326547223938,3.3193804885311597,0.04894605869277813
369,9.955028644085859,9.68894475618055,0.26608388790530846
370,4.18853532458884,4.123785991580024,0.06474933300881602
371,5.645099829519466,5.5465693472667725,0.09853048225269312
372,2.874492697411783,2.834031388663878,0.0404613087479051
373,2.5913009989557025,2.55563978756196,0.035661211393742676
374,2.945330406760977,2.903669746033096,0.041660660727881105
375,6.892918054213151,6.757900362549192,0.13501769166395938
376,6.006126144625497,5.89760558649019,0.10852055813530725
377,5.789204141177531,5.6870508666854205,0.10215327449211031
378,43.212338726073355,34.512450905403284,8.699887820670071
379,3.369240850014013,3.319056719613972,0.05018413040004077
380,9.961483898558559,9.69157889413149,0.2699050044270681
381,4.190432917066127,4.124128444978227,0.06630447208790002
382,5.647388489090504,5.546772125319433,0.10061636377107153
383,2.8756460884736463,2.834120957478884,0.04152513099476218
384,2.5922410157722418,2.555622691824448,0.03661832394779374
385,2.9462610216284393,2.9035155580984457,0.04274546352999353
386,6.896829085621239,6.759224053162347,0.13760503245889222
387,6.006806006811986,5.896117193436683,0.11068881337530279
388,5.792868872478015,5.6885315065865685,0.10433736589144615
389,43.14577007199284,34.46910875793217,8.676661314060674
390,3.369802418738831,3.318731954879273,0.051070463859558046
391,9.966924106153355,9.694241544857933,0.27268256129542223
392,4.191893808547559,4.124474155030272,0.06741965351728663
393,5.649095046296574,5.546977270698356,0.10211777559821744
394,2.876499735344102,2.834211663913091,0.04228807143101099
395,2.5929107015311548,2.555605853225287,0.037304848305867555
396,2.946885993622108,2.9033626571418707,0.04352333648023743
397,6.90001891926114,6.760543360875944,0.13947555838519587
398,6.006873213705892,5.894637572553605,0.1122356411522869
399,5.7959154264755455,5.690007290626154,0.10590813584939163
400,43.07424667814119,34.42561503716611,8.648631640975083
401,3.370276184247204,3.318408211725665,0.05186797252153941
402,9.972114650926965,9.696867743702027,0.27524690722493794
403,4.193246280987156,4.12481358649868,0.06843269448847522
404,5.65065721970945,5.547184030035515,0.10347318967393448
405,2.877278854244159,2.8343009012822664,0.04297795296189255
406,2.593513153349992,2.555589327315124,0.03792382603486821
407,2.9474349410035767,2.9032098451376123,0.04422509586596446
408,6.903030209279486,6.761865369697593,0.14116483958189363
409,6.0067884971572445,5.893156886158852,0.11363161099839214
410,5.798808861893712,5.691474505640783,0.1073343562529292
411,3.367951664167637,3.3180878423171944,0.04986382185044258
412,9.968925271465114,9.699474695274912,0.2694505761902022
413,4.1910975799833645,4.1251513616869255,0.06594621829643899
414,5.647525366772611,5.547393991661943,0.10013137511066805
415,2.8756589121065637,2.8343889078880538,0.041270004218509904
416,2.591956627332672,2.555572555107161,0.03638407222551132
417,2.9455283502422085,2.9030555724714167,0.042472777770791836
418,6.900333693092634,6.763207017442902,0.13712667564973202
419,6.0016963554086455,5.891671213574264,0.11002514183438183
420,5.796893297244188,5.692959843042781,0.10393345420140765
421,3.369321435593627,3.3177670384530904,0.05155439714053678
422,9.97674199072599,9.702095014113702,0.27464697661228854
423,4.193560762052636,4.1254889735405,0.06807178851213624
424,5.650586834540411,5.547610091545697,0.10297674299471371
425,2.8772008300669363,2.8344774019556898,0.04272342811124652
426,2.593247410198782,2.5555563986820182,0.037691011516763684
427,2.9468584796105386,2.902903388798485,0.0439550908120534
428,6.905186240677193,6.764546025790171,0.14064021488702227
429,6.003199499843574,5.890198353989858,0.11300114585371634
430,5.801335105777261,5.6944309735886645,0.10690413218859618
431,3.369494690989459,3.3174491445391774,0.05204554645028159
432,9.98097907383182,9.704680556591043,0.27629851724077703
433,4.194523842327179,4.125820652548099,0.06870318977907974
434,5.651650985145117,5.547832841053918,0.10381814409119894
435,2.8777160194067726,2.834564162309132,0.043151857097640356
436,2.5936150286822164,2.5555405640347555,0.03807446464746089
437,2.9471402031098792,2.9027512578317265,0.044388945278152736
438,6.907602293880941,6.765899721672574,0.14170257220836646
439,6.002576212100713,5.888727130038244,0.11384908206246891
440,5.803704550803242,5.695901266533975,0.10780328426926644
441,42.76046992442679,34.253265361169674,8.507204563257119
442,3.3660756773167955,3.317128479632025,0.048947197684770405
443,9.974608737434021,9.707317318171146,0.26729141926287525
444,4.191020044277467,4.126160724018124,0.06485932025934282
445,5.646691796083515,5.548049711172417,0.0986420849110985
446,2.8751649042704623,2.8346531911629933,0.04051171310746904
447,2.5912180729995007,2.5555244264245847,0.03569364657491603
448,2.944281310866878,2.902599185839277,0.04168212502760138
449,6.902651442456172,6.767240612958458,0.13541082949771344
450,5.99556210010568,5.887257078537461,0.10830502156821886
451,5.799887735078079,5.697377451643564,0.10251028343451551
452,42.640242267366,34.21035161023233,8.429890657133669
453,3.3687947715129716,3.316808318423475,0.051986453089496454
454,9.986340140077848,9.70994525517798,0.27639488489986874
455,4.19514566603383,4.126498661190379,0.06864700484345132
456,5.65201925144254,5.54826917908644,0.10375007235609957
457,2.877851106313658,2.8347418012551584,0.043109305058499636
458,2.5935435730212872,2.555508558996581,0.038035014024706104
459,2.94678574377877,2.902447635124169,0.04433810865460108
460,6.910294408487658,6.768583362452955,0.14171104603470308
461,5.806653850019489,5.6988484892541535,0.10780536076533576
462,42.59896532554392,34.1674166659576,8.43154865958632
463,3.3685225113946786,3.3164883168902373,0.052034194504441356
464,9.989295112967783,9.712577675186552,0.27671743778123137
465,4.195560784804282,4.126836808395359,0.0687239764089238
466,5.652336017736959,5.548490364680435,0.10384565305652327
467,2.8779885737700908,2.8348305221121786,0.0431580516579122
468,2.5935695711895708,2.5554928389639078,0.03807673222566299
469,2.9466795865376203,2.9022964948434806,0.044383091694139676
470,6.9117926285710105,6.769927100680375,0.14186552789063533
471,5.808260472008891,5.700318277163465,0.10794219484542644
472,42.519018035658846,34.12451427072911,8.394503764929738
473,3.369387125110989,3.316168402499672,0.05321872261131677
474,4.197385563264101,4.12717492916221,0.07021063410189043
475,5.654570552956838,5.548718597711715,0.10585195524512336
476,2.8790950729340015,2.8349196355419304,0.04417543739207108
477,2.594470326572795,2.555477701849922,0.038992624722872904
478,2.9475686147777433,2.9021473015814254,0.045421313196317925
479,6.915630830385583,6.771271459777985,0.14435937060759763
480,5.998670499736835,5.8828755613944,0.11579493834243504
481,5.811809737288135,5.701776771510013,0.11003296577812183
482,42.45327070394359,34.08140578924583,8.37186491469776
483,3.3689878008991703,3.3158480901865093,0.05313971071266099
484,4.197643343828673,4.127515840217,0.07012750361167353
485,5.654687858801078,5.548946969405417,0.10574088939566106
486,2.879125000039637,2.8350094662297898,0.04411553380984712
487,2.5943996304113393,2.555462565440974,0.03893706497036531
488,2.9473550710563297,2.901998362832644,0.04535670822368587
489,6.916869812043458,6.772614713799774,0.14425509824368454
490,5.997058027755179,5.88142739506991,0.11563063268526896
491,5.8131768756949525,5.703237843061871,0.1099390326330818
492,42.37130276413387,34.03836721309092,8.33293555104295
493,3.3630286881774394,3.3155309986602397,0.04749768951719968
494,9.984315855267436,9.720524764950776,0.26379109031666026
495,4.190969181735854,4.127850693741827,0.06311848799402675
496,5.645474189388234,5.549187005467125,0.0962871839211088
497,2.8744002241470854,2.835097719036162,0.03930250511092348
498,2.5900451103253017,2.5554480802885724,0.034597030036729315
499,2.942274989539013,2.901850626596947,0.04042436294206597
500,6.906701382063874,6.773974750769742,0.13272663129413154
501,5.985549201979965,5.879988511068395,0.10556069091157028
502,5.804952591417276,5.704691973331265,0.10026061808601128
503,42.22048993380699,33.99546916020553,8.225020773601457
504,3.3675095194833076,3.315212597098421,0.05229692238488637
505,10.001309085033565,9.72316120106184,0.27814788397172485
506,4.1972878231401705,4.128184350920073,0.06910347222009783
507,5.653783059328036,5.549426448878688,0.10435661044934719
