MessageType,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,ArrivalTimeNanosSinceGpsEpoch,RawPseudorangeMeters,RawPseudorangeUncertaintyMeters,SignalType,ReceivedSvTimeNanosSinceGpsEpoch,SvPositionXEcefMeters,SvPositionYEcefMeters,SvPositionZEcefMeters,SvElevationDegrees,SvAzimuthDegrees,SvVelocityXEcefMetersPerSecond,SvVelocityYEcefMetersPerSecond,SvVelocityZEcefMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,IsrbMeters,IonosphericDelayMeters,TroposphericDelayMeters,WlsPositionXEcefMeters,WlsPositionYEcefMeters,WlsPositionZEcefMeters,Constellation,SvName,GpsWeekNum,UnixTime,Epoch
Raw,1597354929434,13999584000000,18,,-1281376147850481381,-0.207,23.15359961357899,0.7551322088550145,10.891983834265286,1,27,0.0,16399,423747360278942,16,33.3,-441.8899536132813,0.0579000040888786,21,-22819.396692073024,0.0028163463010607,1575420000,,,,0,,1,,,,,,,,,1281390147434481381.207,22245331.639462100806,4.796679328,GPS_L1_CA,1281390147360278942,-15816885.997210652,-385922.18740583304,21244202.772903007,37.48484483765177,311.2839778656229,-1057.9322684247613,-2506.450671443428,-795.0780187979948,-111026.80096609262,-0.002794761434869698,0.0,3.44169636759761,4.099626937933646,-2692617.1661809613,-4297411.2034747,3855141.512223809,G,G27,2118,2020-08-13 21:42:09.434000+00:00,0
Raw,1597354929434,13999584000000,18,,-1281376147850481381,-0.207,23.15359961357899,0.7551322088550145,10.891983834265286,1,29,0.0,16399,423747353139704,31,27.3,716.94091796875,0.6739999651908875,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1281390147434481381.207,24385621.347729104806,9.293566198,GPS_L1_CA,1281390147353139704,-2336653.388329629,-24758838.293523934,-9311030.402136099,13.347010753004763,151.86246906351602,572.6565748258583,1042.1232556835494,-2932.3382187392945,-51574.60713564026,-0.002488019326165767,0.0,6.931046992814324,10.65218715868167,-2692617.1661809613,-4297411.2034747,3855141.512223809,G,G29,2118,2020-08-13 21:42:09.434000+00:00,0
Raw,1597354929434,13999584000000,18,,-1281376147850481381,-0.207,23.15359961357899,0.7551322088550145,10.891983834265286,1,32,0.0,16399,423747354134642,14,33.9,-697.3922729492188,0.0320000015199184,25,-81008.14471720991,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1281390147434481381.207,24087346.439151500806,4.197094412,GPS_L1_CA,1281390147354134642,-16293770.972703505,-18203618.8273374,-10519559.662619853,15.237012645689717,190.22373155158525,-324.08162734465895,-1327.7124156292175,2761.7138992189175,99570.10481200017,0.0016359579130956273,0.0,6.740413693604174,9.392398720028032,-2692617.1661809613,-4297411.2034747,3855141.512223809,G,G32,2118,2020-08-13 21:42:09.434000+00:00,0
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,08,0.0,16399,423749351060211,21,30.2,-646.2373046875,0.5370000004768372,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,25009037.665592898806,6.295641618,GPS_L1_CA,1281390149351060211,-10636776.358345637,11788772.494529754,21259444.099536885,7.129052415192294,321.9912263025531,-1192.674307457852,-2422.302786385977,772.0602631080069,-13297.62432459959,-0.0003749070217515809,0.0,5.180367359210629,19.05409759422424,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G08,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,10,0.0,16399,423749364004966,10,37.5,-237.172119140625,0.0434000007808208,19,-27933.047261043084,0.0015223494237726,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,21128297.745935108806,2.997924580,GPS_L1_CA,1281390149364004966,-19610479.28243922,-11711404.772982623,13846745.146929419,60.04438742589342,262.64199277735,1742.610751589185,0.4957323911961282,2460.0302311467285,-127945.27567077441,-0.003067421087069291,0.0,2.6884698791361505,2.8832843373254238,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G10,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,13,0.0,16399,423749350742281,31,26.7,577.8171997070312,0.7384999990463257,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,25104350.681764838806,9.293566198,GPS_L1_CA,1281390149350742281,14844260.032834107,-2603276.1577758486,21753455.926450055,5.353903494238268,33.94035156542611,776.5898152537732,2678.0496924964445,-198.07418659106543,10651.75251005158,0.001022473695684767,0.0,4.501479615876175,24.371481487774957,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G13,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,15,0.0,16399,423749359043749,24,29.3,474.6543273925781,0.090999998152256,19,33809.34400426104,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,22615633.185036494806,7.195018992,GPS_L1_CA,1281390149359043749,9662189.307136556,-13603587.469338175,20267532.035412446,29.27410189581972,51.56995018166534,1439.892799901384,2249.252549117804,847.7491957855766,-63205.94506874492,0.0007838965000254878,0.0,3.793928926633605,5.095029244134741,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G15,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,16,0.0,16399,423749355418679,12,36.2,314.9975891113281,0.0285000018775463,19,36675.69123506905,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,23702401.830758554806,3.597509496,GPS_L1_CA,1281390149355418679,-25122058.31188783,1133295.2833826495,8998805.457517672,22.18735990651404,269.0678250319701,-1100.1572611726308,-403.5776199538107,-2905.641336431254,-58549.38936547808,-0.0014655456304809998,0.0,5.046197192296876,6.580555635256804,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G16,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,18,0.0,16399,423749364511453,17,32.1,219.48655700683597,0.0533000007271766,19,25856.2162359599,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,20976456.763260062806,5.096471786,GPS_L1_CA,1281390149364511453,848089.3276325781,-20385525.777222864,16971542.470357914,55.266469896863306,74.16849785231692,1453.6728151069942,-1604.2855531804307,-2001.6238286700373,80677.52187510944,0.0024539368696434413,0.0,2.730133184902931,3.0392799921058224,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G18,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,20,0.0,16399,423749367055695,11,37.3,93.49855041503906,0.0397000014781951,19,10921.396933520022,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,20213712.200333226806,3.297717038,GPS_L1_CA,1281390149367055695,-8704908.559495006,-14738402.65361,20282118.525687013,73.61903684917637,4.480972081448714,2593.356998104752,-172.27335460221315,960.4617967106976,158004.88114732795,-3.4082456522925504e-05,0.0,2.388116081723996,2.604563825719163,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G20,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,21,0.0,16399,423749359171518,12,36.1,-369.9070739746094,0.0225000008940696,19,-43184.80806674565,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,22577329.002470292806,3.597509496,GPS_L1_CA,1281390149359171518,-16932900.61570544,-1266541.4608850917,21124827.527422316,39.80598214140012,307.9866047680694,1269.8508382339412,-2178.899358969208,950.7552116909932,10579.020002508802,0.0013292158043886984,0.0,3.335058176594988,3.897965591883211,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G21,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,24,0.0,16399,423749351395696,13,34.7,-433.28753662109375,0.0353999994695186,19,-2346.1350417587782,0.0020742010123543,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,24908461.792820768806,3.897301954,GPS_L1_CA,1281390149351395696,14572593.582571276,-21944607.14510739,589416.7257080997,6.018262750982107,104.28427330430289,278.22022901349646,296.7557065289366,3141.8581989821687,-5127.013573670367,-0.0001704122826140279,0.0,7.179140232619885,22.089417195906638,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G24,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,26,0.0,16399,423749352710046,17,32.3,495.3715515136719,0.0412999987602233,19,58172.96593320232,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,24514429.575648468806,5.096471786,GPS_L1_CA,1281390149352710046,-25764201.51095623,-5220252.587065264,-4609196.263821816,12.218449962270668,232.46964956028285,599.166840846163,-259.17800851410533,-3054.818187531461,78174.32304070255,0.0019767824783218845,0.0,6.983324503688354,11.582923256634947,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G26,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,27,0.0,16399,423749360281946,24,28.7,-444.5260009765625,0.643500030040741,16,0.0,0.0,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,22244431.062918268806,7.195018992,GPS_L1_CA,1281390149360281946,-15819002.146728247,-390934.99131654296,21242611.656310126,37.49736926208978,311.2747335990469,-1058.1532301904012,-2506.1295222410977,-795.9891880887232,-111026.80096609262,-0.002794761434869698,0.0,3.4410928853919165,4.098464688484035,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G27,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,29,0.0,16399,423749353134895,11,36.8,714.8841552734375,0.0307000000029802,19,1757.9712143059892,0.0016555549429699,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,24387063.049659626806,3.297717038,GPS_L1_CA,1281390149353134895,-2335507.5674090693,-24756753.38000848,-9316894.83048216,13.33298251897043,151.8664048963086,573.035254201426,1042.7468915851728,-2931.941614745864,-51574.60713564026,-0.002488019326165767,0.0,6.933713316461842,10.66282586828375,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G29,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354931434,14001584000000,18,,-1281376147850481395,-0.065,32.759824534878135,-4.638228457100609,12.956073433006924,1,32,0.0,16399,423749354139321,10,38.2,-699.6123046875,0.0284000001847744,19,-82404.09232871346,0.0015223494237726,1575420000,,,,0,,1,,,,,,,,,1281390149434481381.207,24085943.710240518806,2.997924580,GPS_L1_CA,1281390149354139321,-16294418.93962562,-18206273.757134937,-10514035.58875955,15.251186993100731,190.22284929193867,-323.9518870946429,-1327.0403591057484,2762.159475373895,99570.10481200017,0.0016359579130956273,0.0,6.737934817053595,9.38409586284732,-2692621.3352346085,-4297413.619334972,3855146.609138411,G,G32,2118,2020-08-13 21:42:11.434000+00:00,1
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,08,0.0,16399,423750351062356,17,31.4,-645.3191528320312,0.0428000018000602,27,-76671.13426340627,0.0030066398239606,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,25008394.610770488806,5.096471786,GPS_L1_CA,1281390150351062356,-10637969.188769437,11786350.082410678,21260215.958018743,7.135246270695776,321.99027483498617,-1192.857257855534,-2422.3175792521993,771.6066945251437,-13297.62432459959,-0.0003749070217515809,0.0,5.180252031870354,19.03938101020865,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G08,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,10,0.0,16399,423750364005789,14,34.0,-236.58688354492188,0.0470000021159648,25,-28170.232929722195,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,21128051.016742174806,4.197094412,GPS_L1_CA,1281390150364005789,-19608736.437805917,-11711404.356756557,13849205.10963869,60.04967386269627,262.6546314388686,1742.9166729227302,0.42422788706227266,2459.7405479628173,-127945.27567077441,-0.003067421087069291,0.0,2.6883242226816164,2.8831314753932733,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G10,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,13,0.0,16399,423750350740441,24,28.7,578.798828125,0.1044999957084655,27,3162.3577207395983,0.1902936689331115,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,25104902.299887558806,7.195018992,GPS_L1_CA,1281390150350740441,14845036.727650529,-2600598.026943752,21753257.61230708,5.348600556848976,33.9370037623321,776.7401510812999,2677.978528348848,-198.54199929641905,10651.75251005158,0.001022473695684767,0.0,4.502010116457482,24.391411353697627,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G13,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,15,0.0,16399,423750359042117,16,33.1,474.6739807128906,0.0294000003486871,25,34283.37553507928,0.0028163463010607,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,22616122.446327950806,4.796679328,GPS_L1_CA,1281390150359042117,9663629.373386605,-13601338.09947154,20268379.59220942,29.26872007634318,51.56473941274172,1440.0593949592717,2249.2698069825474,847.3026903790403,-63205.94506874492,0.0007838965000254878,0.0,3.7942052236789183,5.095876597935201,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G15,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,16,0.0,16399,423750355417634,12,35.8,315.85028076171875,0.0285000018775463,25,36991.03005632287,0.0018077897967348,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,23702715.113877164806,3.597509496,GPS_L1_CA,1281390150355417634,-25123158.332126703,1132891.7195595196,8995899.649696777,22.184372317435415,269.0603477679315,-1099.824144517313,-403.4348699659121,-2905.829592867714,-58549.38936547808,-0.0014655456304809998,0.0,5.046668054516024,6.5813864328426055,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G16,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,18,0.0,16399,423750364510721,13,34.4,220.3316192626953,0.0459000021219253,25,26075.961169262333,0.0020742010123543,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,20976676.211339318806,3.897301954,GPS_L1_CA,1281390150364510721,849542.9638023209,-20387130.05073133,16969540.606990125,55.261988399899614,74.18010914819227,1453.42526241913,-1604.1712780261396,-2001.985742269144,80677.52187510944,0.0024539368696434413,0.0,2.7302937067263584,3.0394443264455067,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G18,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,20,0.0,16399,423750367055360,10,38.0,94.40572357177734,0.0388999991118907,25,11015.309660792303,0.0015223494237726,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,20213812.630806656806,2.997924580,GPS_L1_CA,1281390150367055360,-8702315.017423421,-14738575.026465558,20283078.804662384,73.61414778999405,4.502603157470024,2593.4711241295413,-172.41576407349726,960.0293234658501,158004.88114732795,-3.4082456522925504e-05,0.0,2.3881519731329988,2.6046289583488784,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G20,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,21,0.0,16399,423750359172747,9,39.1,-369.1120300292969,0.0203000009059906,25,-43554.48648834999,0.0013320557236479,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,22576960.557539410806,2.698132122,GPS_L1_CA,1281390150359172747,-16931630.753242597,-1268720.5577731654,21125778.1034063,39.811741949357234,307.99127467189425,1269.7819191551025,-2179.065920459497,950.3322880844279,10579.020002508802,0.0013292158043886984,0.0,3.3347536314082595,3.8974975863514505,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G21,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,24,0.0,16399,423750351397129,13,34.9,-432.4542236328125,0.0353999994695186,25,-2779.080055705668,0.0020742010123543,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,24908032.190228454806,3.897301954,GPS_L1_CA,1281390150351397129,14572871.7693852,-21944310.181781624,592558.6899583186,6.022046338946837,104.278068388482,278.0234803542684,297.07663340132694,3141.8453160831646,-5127.013573670367,-0.0001704122826140279,0.0,7.178231752810751,22.07755141501101,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G24,2118,2020-08-13 21:42:12.434000+00:00,2
Raw,1597354932434,14002584000000,18,,-1281376147850481408,-0.685,28.43995389412157,-12.82811705431595,12.419502819122672,1,26,0.0,16399,423750352708425,14,33.9,495.984375,0.0350000001490116,25,58668.47336745512,0.0023977002316763,1575420000,,,,0,,1,,,,,,,,,1281390150434481381.207,24514915.539222886806,4.197094412,GPS_L1_CA,1281390150352708425,-25763602.130869586,-5220511.836225739,-4612251.126897766,12.213620536783296,232.46423053063936,599.5322715222937,-259.1837144855979,-3054.7214857853537,78174.32304070255,0.0019767824783218845,0.0,6.984344798023879,11.587256835310315,-2692622.5837113485,-4297412.127137736,3855142.9829694103,G,G26,2118,2020-08-13 21:42:12.434000+00:00,2
